,user_name,user_location,user_description,user_verified,date,text,hashtags,source
12,Love NBA,,NAB Fanbase,False,2022-10-10 05:01:02+00:00,"Forgotten Bucks? #shorts
 
https://t.co/SFUmJZGMgp
 
#CentralDivision #EasternConference #MilwaukeeBucks https://t.co/qD6CKMNQXG","['shorts', 'CentralDivision', 'EasternConference', 'MilwaukeeBucks']",love.nba
13,Commissioner Laurence Patterson II,"Markham, IL","Park District Commissioner of Markham, IL | Avid Reader | #WhiteSox | #RetroVideoGame Collector 🎮 | Social Activist | Sneaker Head | Black Man ✊🏿 | #222",False,2022-10-10 03:18:53+00:00,Jordan Poole should just go ahead and request a trade to the #MilwaukeeBucks. That’s his hometown anyway.,['MilwaukeeBucks'],Twitter for iPhone
14,Love NBA,,NAB Fanbase,False,2022-10-10 00:41:03+00:00,"Giannis Antetokounmpo Said This About Atlanta Hawks After Getting Beat Twice.. You Wont Believe it
 
https://t.co/KieXk2PdG9
 
#AtlantaHawks #DejounteMurray #EasternConference #GIANNISANTETOKOUNMPO #JrueHoliday #MilwaukeeBucks #NBA #SoutheastDivision #TraeYoung https://t.co/BdTjeKWuOR",,love.nba
15,Love NBA,,NAB Fanbase,False,2022-10-09 19:33:02+00:00,"Giannis Antetokounmpo’s Milwaukee Bucks In Adu Dhabi as NBA makes Debut in UAE | future is UAE NBA ?
 
https://t.co/Kuj4nZk1wd
 
#CentralDivision #EasternConference #MilwaukeeBucks https://t.co/f5jkiBSZIU",,love.nba
16,Love NBA,,NAB Fanbase,False,2022-10-09 17:56:03+00:00,"The market once the Warriors are forced to trade Draymond
 
https://t.co/36x0AtiHDX
 
#CentralDivision #EasternConference #MilwaukeeBucks https://t.co/Vde9DcQw9F",['CentralDivision'],love.nba
17,Love NBA,,NAB Fanbase,False,2022-10-09 17:17:03+00:00,"Giannis Antetokounmpo and the Milwaukee Bucks arrive in Abu Dhabi ￼
 
https://t.co/0HJjYXdTKA
 
#CentralDivision #EasternConference #MilwaukeeBucks https://t.co/oRpp21C4TN",['CentralDivision'],love.nba
18,Love NBA,,NAB Fanbase,False,2022-10-09 15:26:05+00:00,"The Milwaukee Bucks are [Brook “Splash Mountain” Lopez] days away from the start of their ‘22-‘23 NBA regular season.
 
https://t.co/seRod94fwm
 
#CentralDivision #EasternConference #MilwaukeeBucks https://t.co/qJhWvUBahw",,love.nba
19,Love NBA,,NAB Fanbase,False,2022-10-09 15:04:02+00:00,"Boston Celtics vs Milwaukee Bucks Game 3 Full Highlights | 2022 ECSF | FreeDawkins
 
https://t.co/v4Wl8jUyuT
 
#BucksCelticsGame3 #BucksVsCelticsGame3 #BucksVsCelticsGame3FullHighlights #CelticsBucksGame3 #CentralDivision #EasternConference #MilwaukeeBucks https://t.co/d8e12rAwsp",,love.nba
20,jennifer hemerley,,,False,2022-10-09 15:01:57+00:00,"It's get cold and that means #Halloween #Thanksgiving #Christmas. Lots of party's , football and basketball #milwaukeebucks #greenbaypackers. Book now to complete that special day. Check us out on Facebook @ Red Rock-it Limo or call 414-397-8354. https://t.co/yBKcYr4KoC","['Halloween', 'Thanksgiving', 'Christmas']",Twitter Web App
21,Love NBA,,NAB Fanbase,False,2022-10-09 14:29:03+00:00,"Lindell Wigginton vs. Atlanta | 16 Pts in 9 Minutes
 
https://t.co/q4aSZQKNde
 
#CentralDivision #EasternConference #MilwaukeeBucks https://t.co/GGSk8W8prd","['CentralDivision', 'EasternConference']",love.nba
22,Love NBA,,NAB Fanbase,False,2022-10-09 13:18:02+00:00,"MarJon Beauchamp Going Crazy in Preseason!!!
 
https://t.co/4TN9Ptvmfq
 
#CentralDivision #EasternConference #MilwaukeeBucks https://t.co/V7YjVINAys","['CentralDivision', 'EasternConference']",love.nba
23,Raw Chili,,,False,2022-10-09 10:40:06+00:00,"Got my first #Bucks hat today 
 
https://t.co/9Mrjqo21Gs
 
#Basketball #Milwaukee #MilwaukeeBucks #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceCentralDivision #Wisconsin https://t.co/3Fbyn1rWe3","['Bucks', 'Basketball', 'Milwaukee', 'MilwaukeeBucks']",raw-chili
24,News18 Sports,India,"Bringing you live updates, breaking news, opinions and photos from the wide world of sport.",True,2022-10-09 07:23:13+00:00,"Atlanta Hawks beat 2021 NBA champions Milwaukee Bucks 118-109 in their second pre-season game in Abu Dhabi to add to their previous victory in the same fixture a couple of days ago

#NBA #AbuDhabi #AtlantaHawks #MilwaukeeBucks 

https://t.co/vm6vB92KnJ",,Twitter Web App
25,Love NBA,,NAB Fanbase,False,2022-10-09 03:05:02+00:00,"Atlanta Hawks vs Milwaukee Bucks Full Game Highlights | Oct 8 | 2022 NBA Preseason
 
https://t.co/iJZUvq1m5I
 
#CentralDivision #EasternConference #MagicVsMavericks #MavericksVsMagic #MilwaukeeBucks #NbaHighlights #NBAPlayoffs https://t.co/MWXhDer2KY",,love.nba
26,Dana,United States,"Content Creator | Supports Free Speech 
Subscribe to My YouTube Channel:
https://t.co/WKY7oE8bK3 danawiththedata@gmail.com",False,2022-10-09 02:54:46+00:00,Reaction Video: Jeffrey Dahmer Last Interview - Monster https://t.co/15jacdIcpG via @YouTube #jeffreydahmerTapes #jeffreydahmernetflix #netfilx #GlendaCleveland #MilwaukeeBucks,['jeffreydahmerTapes'],Twitter Web App
27,Love NBA,,NAB Fanbase,False,2022-10-09 01:29:02+00:00,"Atlanta Hawks vs. Milwaukee ...
 
https://t.co/sn3mixkNUd
 
#AnthonyDavis #CarmeloAnthony #CentralDivision #DeandreJordan #DwightHoward #EasternConference #FrankVogel #LebronJames #LosAngelesLakers #MalikMonk #MilwaukeeBucks #NbaHighlights2022 #TalenHortonTucker #TheAsylum https://t.co/5X7TrQ81J0","['AnthonyDavis', 'CarmeloAnthony', 'CentralDivision']",love.nba
28,GotdemCards,your local card shop,"I have thousands of cards & I'm selling some to get some more. show me those cards
MJ Kobe & Trout is what it's really all about. Posting cards everyday",False,2022-10-09 00:47:38+00:00,"#MilwaukeeBucks 13 Card Lot #Bucks 

$6 OBO 

#Basketball #thehobby
#basketballcards #NBA #thehobby @HobbyRetweet_
#sportscards #sportscardsforsale
@JakeMc945
 @ILOVECOLLECTIN1 @MDRANSOM1 @sports_sell @CardboardEchoes @timscards1 https://t.co/u9mqSVrghh","['MilwaukeeBucks', 'Bucks', 'Basketball', 'thehobby', 'basketballcards', 'NBA', 'thehobby']",Twitter for Android
29,Love NBA,,NAB Fanbase,False,2022-10-09 00:37:03+00:00,"Got my first Bucks hat today
 
https://t.co/BneGLM97lY
 
#CentralDivision #EasternConference #MilwaukeeBucks https://t.co/eYFqi4SAXk","['CentralDivision', 'EasternConference', 'MilwaukeeBucks']",love.nba
30,Keeping It 100--Wisconsin Sports Chat,,"A Wisconsin Sports Chat that isn't afraid to speak directly and bluntly about local teams, players, coaches, and peripheral personalities.",False,2022-10-08 22:37:12+00:00,"@TiWindisch Why isn't this getting more attention in Milwaukee? Not sure if this is good or bad. What reason? Everything is going well...Deer District, team, etc. Is there strife with Edens? Isn't this Lasry's time to make decisions? #Bucks #MilwaukeeBucks #Milwaukee",,Twitter Web App
31,Gaga †,,Lady Gaga 🌈 Chromatica ⚔️💓 #StupidLove Snapchat; hamood_gaga 👻👻👻👻👻👻Instagram; hamoodhaji 📷 TikTok; hamoodhaji 🎥22 / 5 / 2017 Manchester 🥀🥀,False,2022-10-08 20:41:41+00:00,NBA game experience! 😍🏀⛹🏽‍♂️ #NBA #nbainabudhabi #AtlantaHawks #MilwaukeeBucks #AbuDhabi https://t.co/ak6qEjJrzr,"['NBA', 'nbainabudhabi', 'AtlantaHawks', 'MilwaukeeBucks', 'AbuDhabi']",Twitter for iPhone
32,Milwaukee Sports,Milwaukee Wisconsin,"Packers, Brewers, and Bucks sports news and history",False,2022-10-11 04:50:04+00:00,Brook Lopez Press Conference | 10.10.22 #Milwaukee #Bucks #NBA Video: https://t.co/D1C7kjvSam,"['Milwaukee', 'Bucks', 'NBA']",RetroSeasons Milwaukee
33,Milwaukee Sports,Milwaukee Wisconsin,"Packers, Brewers, and Bucks sports news and history",False,2022-10-11 04:10:02+00:00,Five questions that will determine Giannis and the Bucks' return to title contention #Milwaukee #Bucks #NBA https://t.co/A8f9IjzWYa,"['Milwaukee', 'Bucks', 'NBA']",RetroSeasons Milwaukee
34,JVAN,,⚾ 🏈 🏀 🎥 📺 🎶,False,2022-10-10 22:50:10+00:00,"April 28, 1971 - Lew Alcindor (Kareem Abdul-Jabbar) smiles after shaking hands with Baltimore Bullets Jack Marin after Game 3 of the 1971 NBA Finals, which the @Bucks won 107-99.
#NBA #1970s #Milwaukee #Bucks #FearTheDeer https://t.co/xRmS6qCeYz",,Twitter for Android
35,Raw Chili,,,False,2022-10-10 12:34:04+00:00,"Made a logo mashup wallpaper - figured I’d share it here in case anyone else wants to use  ... 
 
https://t.co/f6C40qVTXq
 
#Basketball #Bucks #Milwaukee #MilwaukeeBucks #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceCentralDivision #Wisconsin https://t.co/GswD6lmmUB",,raw-chili
36,Unplugged TV India,India,Cut through the noise and get all the news in one place. We bring you the happenings that matters most.,False,2022-10-10 11:49:01+00:00,"with 34%, while the Philadelphia 76ers' Joel Embiid received 14%.

Read More: https://t.co/MbCNcwNtum

#NBA #milwaukee #MilwaukeeBucks #MilwaukeeBuck",['NBA'],Twitter Web App
37,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-10 11:01:54+00:00,"Sandro Mamukelashvili NBA highlights BUCKS vs HAWKS 08-10-2022 PRESEASON https://t.co/bRvhRekSEI

Follow us for more  highlights!!

#SandroMamukelashvili #Sandro #Mamukelashvili #nbaPRESEASON #nbahighlights #basketball #milwaukee #bucks #bucks https://t.co/2pjgzQmYAT",,Twitter Web App
38,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-10 10:52:37+00:00,"Brook Lopez NBA highlights BUCKS vs HAWKS 08-10-2022 PRESEASON https://t.co/l5KmOnQltR

Follow us for more  highlights!!

#BrookLopez #Brook #Lopez #nbaPRESEASON #nbahighlights #basketball #milwaukee #bucks #bucks https://t.co/igEWJtQTp7",,Twitter Web App
39,Kity Wang,,,False,2022-10-10 10:08:33+00:00,Houston Rockets vs milwaukee Bucks #nbaplayoffs #nba #nbaseason #houston #milwaukee #nbaplayoff https://t.co/vtmhgh7aZv,"['nbaplayoffs', 'nba', 'nbaseason', 'houston', 'milwaukee', 'nbaplayoff']",Twitter for Android
40,30243.eth,"Jersey City, NJ",Digital Content Creator #NBA fan since 1994 #crypto since 2018 #DEFI since 2021 #NFTs #DAOs 2022 #NBAYC ambassador,False,2022-10-09 18:09:23+00:00,Where are the #Milwaukee @Bucks fans at? As #NBA season support your NBA team with an #NBAYC #NFT use your #pfp #NFTs in #twitter &amp; upcoming #NBATwitter spaces. Check out this #NBANFT #nftart collection on OpenSea #NFA #DYOR this is for the art https://t.co/9zqrTWjI1h @opensea https://t.co/ztWbltt54c,"['Milwaukee', 'NBA', 'NBAYC', 'NFT', 'pfp']",Twitter Web App
41,Raw Chili,,,False,2022-10-09 10:40:06+00:00,"Got my first #Bucks hat today 
 
https://t.co/9Mrjqo21Gs
 
#Basketball #Milwaukee #MilwaukeeBucks #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceCentralDivision #Wisconsin https://t.co/3Fbyn1rWe3","['Bucks', 'Basketball', 'Milwaukee', 'MilwaukeeBucks']",raw-chili
42,Milwaukee Sports,Milwaukee Wisconsin,"Packers, Brewers, and Bucks sports news and history",False,2022-10-09 04:50:01+00:00,Atlanta Hawks vs Milwaukee Bucks Full Game Highlights | Oct 8 | 2022 Abu Dhabi Games #Milwaukee #Bucks #NBA Video: https://t.co/Fk7XyKj7qH,"['Milwaukee', 'Bucks', 'NBA']",RetroSeasons Milwaukee
43,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-09 03:17:46+00:00,"Pat Connaughton NBA highlights BUCKS vs HAWKS 08-10-2022 PRESEASON https://t.co/MhjEVJNRIp

Follow us for more  highlights!!

#PatConnaughton #Pat #Connaughton #nbaPRESEASON #nbahighlights #basketball #milwaukee #bucks #bucks",,Twitter Web App
44,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-09 03:08:54+00:00,"Bobby Portis NBA highlights BUCKS vs HAWKS 08-10-2022 PRESEASON https://t.co/BKvf3HaEZH

Follow us for more  highlights!!

#BobbyPortis #Bobby #Portis #nbaPRESEASON #nbahighlights #basketball #milwaukee #bucks #bucks https://t.co/PRY4880Yjb",,Twitter Web App
45,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-09 02:49:01+00:00,"Jrue Holiday NBA highlights BUCKS vs HAWKS 08-10-2022 PRESEASON https://t.co/lBTWIL8XZX

Follow us for more  highlights!!

#JrueHoliday #Jrue #Holiday #nbaPRESEASON #nbahighlights #basketball #milwaukee #bucks #bucks https://t.co/YeHe7lxW68",,Twitter Web App
46,Cookies & Kareem,,"Welcome To Cookies & Kareem

Your New Home Of Basketball

YT: https://t.co/VybEW3x3jx",False,2022-10-09 00:35:04+00:00,"Bobby Portis Looking Like Kobe Out There 👀
https://t.co/6TOB5BoKoM
#nba #nbahighlights #cookiesandkareem #bobby #portis #mil #milwaukee #bucks #atl #atlanta #hawks","['nba', 'nbahighlights', 'cookiesandkareem', 'bobby']",CKBot
47,Cookies & Kareem,,"Welcome To Cookies & Kareem

Your New Home Of Basketball

YT: https://t.co/VybEW3x3jx",False,2022-10-09 00:34:42+00:00,"Trae Hits It From The Arctic 🥶
https://t.co/gaBRDIbPL4
#nba #nbahighlights #cookiesandkareem #trae #young #atl #atlanta #hawks #mil #milwaukee #bucks","['nba', 'nbahighlights', 'cookiesandkareem', 'trae', 'young', 'atl']",CKBot
48,Cookies & Kareem,,"Welcome To Cookies & Kareem

Your New Home Of Basketball

YT: https://t.co/VybEW3x3jx",False,2022-10-08 23:18:57+00:00,"Trae Young Highlights - Bucks vs. Hawks - 8th Oct 2022

https://t.co/LRfto2F3vy
#nba #trae #young #mil #atl #cookiesandkareem #cookies #kareem #nbahighlights #milwaukee #bucks #atlanta #hawks","['nba', 'trae', 'young', 'mil', 'atl']",CKBot
49,Keeping It 100--Wisconsin Sports Chat,,"A Wisconsin Sports Chat that isn't afraid to speak directly and bluntly about local teams, players, coaches, and peripheral personalities.",False,2022-10-08 22:37:12+00:00,"@TiWindisch Why isn't this getting more attention in Milwaukee? Not sure if this is good or bad. What reason? Everything is going well...Deer District, team, etc. Is there strife with Edens? Isn't this Lasry's time to make decisions? #Bucks #MilwaukeeBucks #Milwaukee",,Twitter Web App
50,DEMOCRACY&JUSTICE,,MPA praying for our democracy back in the USA,False,2022-10-08 13:10:23+00:00,#Wisconsin #Women #Milwaukee #Bucks THIS is why ronjohnson has to go.  #VoteMandela https://t.co/MurXBwrCpu,"['Wisconsin', 'Women', 'Milwaukee', 'Bucks', 'VoteMandela']",Twitter for iPad
51,Jonathan Falconer,"Hamilton, Scotland","31 - Taken - 3 kids.
WATP
stream on YouTube in my spare time.-FIFA, NBA GTA and more. https://t.co/ygqMvyr34G",False,2022-10-08 10:15:44+00:00,Possiblity I'll give the #BucksVsHawks game a watch. But if I'm a betting man I'd say #Milwaukee Bucks wins.,"['BucksVsHawks', 'Milwaukee']",Twitter for Android
52,Raw Chili,,,False,2022-10-08 09:31:02+00:00,"Giannis being taught a Bollywood dance by a Bollywood actor, Ranveer Singh. 
 
https://t.co/rIHaRYEA9M
 
#Basketball #Bucks #Milwaukee #MilwaukeeBucks #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceCentralDivision #Wisconsin https://t.co/MHFYYhpD1q",,raw-chili
53,Milwaukee Sports,Milwaukee Wisconsin,"Packers, Brewers, and Bucks sports news and history",False,2022-10-08 04:50:05+00:00,WE'RE BACK! All-Access From Bucks Training Camp 2022 #Milwaukee #Bucks #NBA Video: https://t.co/rg8A9hukax,"['Milwaukee', 'Bucks', 'NBA']",RetroSeasons Milwaukee
54,Milwaukee Sports,Milwaukee Wisconsin,"Packers, Brewers, and Bucks sports news and history",False,2022-10-08 04:10:02+00:00,2022-23 NBA betting preview: The case for the Milwaukee Bucks #Milwaukee #Bucks #NBA https://t.co/7EGcP7oAY0,"['Milwaukee', 'Bucks', 'NBA']",RetroSeasons Milwaukee
55,Hoodstats LenBoy,"Milwaukee, WI","Founder and CEO of Hoodstats.. A Hip Hop Artists Group from Milwaukee, WI. Talented selections of young men with creative thoughts and lyrical passion.",False,2022-10-08 03:18:34+00:00,being from Milwaukee same place Jordan poole from Draymond you a b**** when you coming to Milwaukee guarantee we on your ass @Money23Green #hoodstats #milwaukee #cheapshot mf  32yrs old and still getting and your feeling it's time to trade you and I'm a @Bucks fan 🫵🖕 https://t.co/W3N9YgDOTu,,Twitter for Android
56,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-07 23:10:32+00:00,"Jevon Carter NBA highlights BUCKS vs HAWKS 06-10-2022 PRESEASON https://t.co/n7RubOuzx2

Follow us for more  highlights!!

#JevonCarter #Jevon #Carter #nbaPRESEASON #nbahighlights #basketball #milwaukee #bucks #bucks https://t.co/Q1ZrXZgLzL",,Twitter Web App
57,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-07 22:58:44+00:00,"Serge Ibaka NBA highlights BUCKS vs HAWKS 06-10-2022 PRESEASON https://t.co/2poYJ2hE9h

Follow us for more  highlights!!

#SergeIbaka #Serge #Ibaka #nbaPRESEASON #nbahighlights #basketball #milwaukee #bucks #bucks https://t.co/NV3JTJpTY1",,Twitter Web App
58,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-07 22:24:39+00:00,"Serge Ibaka NBA highlights BUCKS vs HAWKS 06-10-2022 PRESEASON https://t.co/2poYJ20B7h

Follow us for more  highlights!!

#SergeIbaka #Serge #Ibaka #nbaPRESEASON #nbahighlights #basketball #milwaukee #bucks #bucks https://t.co/yK2pv8mq78",,Twitter Web App
59,Jeff Sherman,Milwaukee,"Milwaukee-made, civic entrepreneur. Actionable ideas - kindness for media and marketing. @2Story_Milw, @WisconsinClub, @evoleardigital, @MarquetteU",False,2022-10-07 19:37:32+00:00,"#Milwaukee 💚💙 Go @Bucks  #fearthedeer

 ""@Giannis_An34 is the face of the franchise.
@BPortistime has found himself as the face of the city.""

And, like Giannis, Bobby's family has made the city home. This story warms my Milwaukee heart, @JimOwczarski 
https://t.co/PZTwzaLpiF","['Milwaukee', 'fearthedeer']",Twitter Web App
60,Jeff Sherman,Milwaukee,"Milwaukee-made, civic entrepreneur. Actionable ideas - kindness for media and marketing. @2Story_Milw, @WisconsinClub, @evoleardigital, @MarquetteU",False,2022-10-07 17:51:05+00:00,"The ⁦@Hennessy⁩ x @bucks ⁦@thehopmke⁩ below a beautiful #Milwaukee sky and in the shadow of the tallest mass timber building in the world, The Ascent. https://t.co/bJ2la4lVWe",['Milwaukee'],Twitter for iPhone
61,HispanicPro,Chicago,HispanicPro is the Hispanic Professional Network dedicated to connecting Latino professionals via social media and face-to-face business networking.,False,2022-10-07 15:00:44+00:00,Event Security Manager at @Bucks https://t.co/8XbSKTFWKD #Milwaukee #jobs #sports #careers #diversity #Wisconsin https://t.co/8n2vySF1xF,"['Milwaukee', 'jobs', 'sports', 'careers', 'diversity', 'Wisconsin']",Constant Contact - Social Posts
62,MBOnTapPodcast,"Wisconsin, USA",Milwaukee Bucks Podcast out of WI,False,2022-10-07 13:56:12+00:00,Hello! Evan and Corey here from Milwaukee Bucks on Tap podcast! We're super pumped to share our Bucks talk with you all! #MilwaukeeBucks #podcasts #nba #Wisconsin #Milwaukee,,Twitter for Android
63,Raw Chili,,,False,2022-10-07 13:00:03+00:00,"#Bucks announce giveaways and theme nights for 2022-23 season 
 
https://t.co/YU946jVICZ
 
#Basketball #Milwaukee #MilwaukeeBucks #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceCentralDivision #Wisconsin https://t.co/7BZUIzsUuc","['Bucks', 'Basketball', 'Milwaukee']",raw-chili
64,Dean De Jesus,Valenzuela,12up and Fan Sided Affiliate / Social Media Influencer / PG/SG / NBA 2K Gamer / Laker Fan since 2001,False,2022-10-07 11:30:50+00:00,"New York Knicks look dominant in first preseason game

https://t.co/2h6IaIchtJ

#nba #knicks #newyorkforever #newyork #fearthedeer #milwaukee #bucks #chicago #bullsnation #bulls #NBA2K23 #NBAJapanGames #NBAYoungBoy #NBA2K #nbatwitter #lakeshow #bleedgreen #gospursgo #wethenorth","['nba', 'knicks', 'newyorkforever']",Twitter Web App
65,Dean De Jesus,Valenzuela,12up and Fan Sided Affiliate / Social Media Influencer / PG/SG / NBA 2K Gamer / Laker Fan since 2001,False,2022-10-07 11:29:08+00:00,"Demar DeRozan credits Giannis Antetokounmpo on JJ Redick's podcast

https://t.co/GCaLypNFMf

#nba #fearthedeer #milwaukee #bucks #chicago #bullsnation #bulls #NBA2K23 #NBAJapanGames #NBAYoungBoy #NBA2K #nbatwitter #lakeshow #bleedgreen #gospursgo #wethenorth #toronto #raptors","['nba', 'fearthedeer']",Twitter Web App
66,Milwaukee Sports,Milwaukee Wisconsin,"Packers, Brewers, and Bucks sports news and history",False,2022-10-07 04:50:02+00:00,Atlanta Hawks vs Milwaukee Bucks Full Game Highlights | Oct 6 | 2022 Abu Dhabi Games #Milwaukee #Bucks #NBA Video: https://t.co/jw2VWf2etB,"['Milwaukee', 'Bucks', 'NBA']",RetroSeasons Milwaukee
67,Milwaukee Sports,Milwaukee Wisconsin,"Packers, Brewers, and Bucks sports news and history",False,2022-10-07 02:50:02+00:00,Chef Giannis cooks up some hilarious news conference moments | NBA on ESPN #Milwaukee #Bucks #NBA Video: https://t.co/koXFgJpvsf,"['Milwaukee', 'Bucks', 'NBA']",RetroSeasons Milwaukee
68,Cookies & Kareem,,"Welcome To Cookies & Kareem

Your New Home Of Basketball

YT: https://t.co/VybEW3x3jx",False,2022-10-06 23:04:47+00:00,"Dejounte To Collins Who JAMS It! 🔥
https://t.co/1iF0QxTVIB
#nba #nbahighlights #cookiesandkareem #dejounte #murray #john #collins #atl #atlanta #hawks #mil #milwaukee #bucks","['nba', 'nbahighlights', 'cookiesandkareem', 'dejounte', 'murray']",CKBot
