,Unnamed: 0,user_name,user_location,user_description,user_verified,date,text,hashtags,source
14,14,Love NBA,,NAB Fanbase,False,2022-10-07 01:52:02+00:00,"Phoenix #Suns at Los Angeles Lakers ...
 
https://t.co/EymMZ5cugJ
 
#DevinBookerVsLakers #LakersVsSuns #LebronJamesVsPhoenixSuns #LosAngelesLakers #LosAngelesLakersVsPhoenixSuns #NbaPreseason2022 #PacificDivision #PhoenixSuns #PhoenixSunsAtLosAngelesLakers #PhoenixSunsNews https://t.co/RiCmyiuctM","['Suns', 'DevinBookerVsLakers', 'LakersVsSuns']",love.nba
15,15,ṫẎℭỚ◎ᾔ ṫ◎ℳ,"Їη α ṽ@η, ḋσẘη ♭¥ ṫℏℯ ґḯ√℮ґ▪","“Ї αм α ґїḋḋℓℯ ẘяα℘℘℮ḋ їᾔ α мγṥт℮ґγ, ḯηṥḯḋ℮ @η ℯηїℊм@”",False,2022-10-06 23:42:38+00:00,@AndrewLeezus Where's #CP3 ?🤣#phoenixsuns🏀 #NBA #LakeShow #LeBronJames #lakers https://t.co/5I0X4BKbwo,"['CP3', 'phoenixsuns', 'NBA', 'LakeShow', 'LeBronJames', 'lakers']",Twitter Web App
16,16,Love NBA,,NAB Fanbase,False,2022-10-06 22:42:02+00:00,"Lebron James Vs Phoenix suns Layup! Lakers vs Suns #NBA Highlights
 
https://t.co/5sZgELkI2Z
 
#LakersVsSunsHighlights #LebronJames #LebronJamesHighlights #NbaHighlights #PacificDivision #PhoenixSuns #WesternConference https://t.co/ryVnWGr4JF",['NBA'],love.nba
17,17,Hat Crawler,,Crawling 300+ sites for new hat drops so you don’t have to. Links ⬇,False,2022-10-06 20:51:05+00:00,"NBA PHOENIX SUNS MITCHELL &amp; NESS HARDWOOD CLASSICS TEAM ORIGINS now available from JUSTSPORTSAZ

#newdrop #justsportsaz #justsports #arizona #nba #phoenixsuns #suns #sunsat50 #phoenix #mitchell #ness #hardwood #classics #team #origins

https://t.co/l2cLnOsWHt",['newdrop'],HatCrawler
18,18,Love NBA,,NAB Fanbase,False,2022-10-06 20:39:02+00:00,"Devin Booker Drops 22 PTS In Suns W!
 
https://t.co/yBe3i9dHxe
 
#Basketball #DevinBooker #GLeague #Game0012200022 #NationalBasketballAssociation #NBA #NBAVideos #PhoenixSuns #Player1626164 #Team1610612756 https://t.co/C6YfKL9syV","['Basketball', 'DevinBooker', 'GLeague', 'Game0012200022']",love.nba
19,19,Rachel.K.Images,Las Vegas,"📸 #PHOTOGRAPHY- Events, Travel & Charity. Created in #AtlanticCity NJ* #VegasLiving 💛💙❤ Instagram: #RachelKimages 🌹♑️ $RaiseYourVibrations",False,2022-10-06 19:49:28+00:00,Walked down the hall and ran into the @Suns getting ready for their game against the Lakers in Vegas. #phoenixsuns https://t.co/OHnU9tTTxj,['phoenixsuns'],Twitter for iPhone
20,20,GotdemCards,your local card shop,"I have thousands of cards & I'm selling some to get some more. show me those cards
MJ Kobe & Trout is what it's really all about. Posting cards everyday",False,2022-10-06 19:21:47+00:00,"#PhoenixSuns 6 Card Lot #Suns 

$2.50 OBO 

#Basketball #thehobby
#basketballcards #NBA #thehobby @HobbyRetweet_
#sportscards #sportscardsforsale
@JakeMc945
 @ILOVECOLLECTIN1 @MDRANSOM1 @sports_sell @CardboardEchoes @timscards1 https://t.co/KfPSA62pwG","['PhoenixSuns', 'Suns', 'Basketball', 'thehobby', 'basketballcards', 'NBA', 'thehobby']",Twitter for Android
21,21,Love NBA,,NAB Fanbase,False,2022-10-06 18:38:02+00:00,"Phoenix Suns vs Los Angeles Lakers Full Game Highlights | Oct 5 | 2022 NBA Preseason
 
https://t.co/l8vG5UcE6k
 
#LakersVsSuns #NbaHighlights #NBAPlayoffs #PacificDivision #PhoenixSuns #SunsVsLakers #WesternConference https://t.co/1lNtX1TSFZ",,love.nba
22,22,AZ Valley Sports,"Arizona, USA",life is an adventure.... enjoy it.,False,2022-10-06 16:56:36+00:00,"Phoenix Suns Top Plays of 2021 Pt.1 
Just a fan who loves his Phoenix Suns. Here is a couple plays I enjoyed from last year. 

#sunsbasketball  #suns #phoenixsuns #nba #azvalleysports #nbahighlights #shorts 

https://t.co/2ySAEtfjhr",,Twitter Web App
23,23,PostUpVideos.com,"Fort Lauderdale, FL","We are revolutionizing how fanatical fans follow their favorite NBA teams, players and NBA Content Creators at https://t.co/kiMTwYwM5i .",False,2022-10-06 16:20:30+00:00,"NEW VIDEO TO WATCH:

""LOS ANGELES LAKERS VS PHOENIX SUNS REACTION…LEBRON GOES OFF, LAKERS BENCH IS A** AGAIN"" 

Creator:  Top Line Sports

Brand New NBA Fan Video Platform: https://t.co/2f2wTS5laG

#NBA #suns #phoenixsuns

https://t.co/6utwaR5tiV https://t.co/SzDoxUQKfc",,Blog2Social APP
24,24,Love NBA,,NAB Fanbase,False,2022-10-06 15:39:03+00:00,"Phoenix Suns vs Los Angeles Lakers - ...
 
https://t.co/Mwxw8Dne1o
 
#2022NbaPreseason #202223NBASeason #Basketball #LongFullGameHighlights #NbaFullGameHighlights #NbaHighlights #PacificDivision #PhoenixSuns #PhoenixSunsVsLosAngelesLakers2022 #SunsVsLakers #SunsVsLakers2022 https://t.co/IA2XhYOhEj","['2022NbaPreseason', '202223NBASeason', 'Basketball']",love.nba
25,25,Love NBA,,NAB Fanbase,False,2022-10-06 13:20:02+00:00,"LeBron James 23 Points vs Phoenix Suns | Highlights | ...
 
https://t.co/yrgIIgUAsX
 
#Basketball #Byu #CBA #China #DonovanMitchell #Fredette #Jimmer #JimoDashen #NBA #PacificDivision #PhoenixSuns #RudyGobert #ShanghaiSharks #TheLonelyMaster #UtahJazz #WesternConference https://t.co/9A6bfb1eO7","['Basketball', 'Byu', 'CBA', 'China']",love.nba
26,26,TroutUnlimited.eth,,https://t.co/Gzv1UwaRff,False,2022-10-06 13:15:10+00:00,#NBA season starts Oct. 19th.  I bet @Autograph drops @DevinBook 🏀 #NFT the same day.  #phoenixsuns #Suns https://t.co/16XTiS1SU1 https://t.co/YMK6WkpFjJ,"['NBA', 'NFT', 'phoenixsuns', 'Suns']",Twitter for iPhone
27,27,Love NBA,,NAB Fanbase,False,2022-10-06 11:18:06+00:00,"Los Angeles #Lakers Vs Phoenix #Suns #LIVE Play By ...
 
https://t.co/bTFIBhSX3a
 
#Baddog #BaddogLakers #BaddogSports #LakersLive #LakersVsSunsLive #LosAngelesLakers #LosAngelesLakersLive #LosAngelesLakersPhoenixSunsLive #NBA #PacificDivision #PhoenixSuns #WesternConference https://t.co/OuZCsX7fe5","['Lakers', 'Suns', 'LIVE', 'Baddog', 'BaddogLakers']",love.nba
28,28,Love NBA,,NAB Fanbase,False,2022-10-06 11:02:02+00:00,"Los Angeles Lakers vs Phoenix Suns Full Highlights 1st QTR | NBA Season 2022-23 Preseason Week 2
 
https://t.co/jSYznzNJFU
 
#PacificDivision #PhoenixSuns #WesternConference https://t.co/IXrxVUPN6b",,love.nba
29,29,PostUpVideos.com,"Fort Lauderdale, FL","We are revolutionizing how fanatical fans follow their favorite NBA teams, players and NBA Content Creators at https://t.co/kiMTwYwM5i .",False,2022-10-06 09:39:10+00:00,"NEW VIDEO TO WATCH:

""Suns Lose to Adelaide 36ers! Suns already Falling Apart!?"" 

Creator:  As It Stands

Brand New NBA Fan Video Platform: https://t.co/2f2wTS5laG

#NBA #suns #phoenixsuns

https://t.co/eaninwRztr https://t.co/iwviCrpB1X",,Blog2Social APP
30,30,Nhanha Yhaw Obhed🇬🇧,Germany,⛳️Bringing your favorite sports and political news around the world to you🤝Contact us on; obednkansah19@gmail.com. nkansahobed5@gmail.com,False,2022-10-06 09:09:45+00:00,Phoenix now has the new LeBron 🤩#phoenixsuns https://t.co/Yr0HekmVo8,['phoenixsuns'],Twitter for iPhone
31,31,PostUpVideos.com,"Fort Lauderdale, FL","We are revolutionizing how fanatical fans follow their favorite NBA teams, players and NBA Content Creators at https://t.co/kiMTwYwM5i .",False,2022-10-06 09:04:25+00:00,"NEW VIDEO TO WATCH:

""What is wrong with the Phoenix Suns and how do they fix it?"" 

Creator:  PHNX Sports

Brand New NBA Fan Video Platform: https://t.co/2f2wTS5laG

#NBA #suns #phoenixsuns

https://t.co/ovOTRQJBC0 https://t.co/k05M3cGbpK",,Blog2Social APP
32,32,Love NBA,,NAB Fanbase,False,2022-10-06 08:33:02+00:00,"Robert #Sarver to sell #Suns and Mercury, Bickley and Marotta show reacts
 
https://t.co/uXu5SHbSnu
 
#987FM #Arizona #ArizonaSports #ChrisPaul #LebronJames #NBA #PacificDivision #Phoenix #PhoenixSuns #RobertSarver #Sports #WesternConference https://t.co/3yaFNXnKMS","['Sarver', 'Suns', '987FM']",love.nba
33,33,Drew wate,"Victoria, Australia","passionate Collingwood, Phoenix Suns, Melbourne Storm and Arizona cardinals fan and proud dad of four awesome kids 🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺",False,2022-10-06 06:49:21+00:00,Jock is a good pick up for the suns  #phoenixsuns #NBAPreseason 🇦🇺🇦🇺🇦🇺 https://t.co/hjfSCYiCGZ,"['phoenixsuns', 'NBAPreseason']",Twitter for iPhone
34,34,Lil Steve na$H,USA/RO/METATRAPHOUSE,#panininft #fazeup @KEEMSTAR @SalvoPancakes @thekeemstarshow @f1lthywakeup,False,2022-10-06 05:05:26+00:00,@DevinBook #panininft so sick I’m glad I have this #nft hopefully one day he will notice the grind I wish I had my picture with him still. Good luck this szzn G. #NFTCommunity #phoenixsuns #devinbooker #GOAT𓃵 #nba #NFTshill #NFTshilling #NFTCommunitys #sportsnfts #sportsnft https://t.co/PnsBWQlPqV,"['panininft', 'nft']",Twitter for iPhone
35,35,Robert Orozco,,"Love my family👨‍👩‍👧‍👦, music, movies, and just enjoying life🙌🏻, AZ Sports is my passion!🏀 🏈 🏒 ⚾️ 🔥",False,2022-10-06 04:51:58+00:00,I like what I seen from Landry Shamet tonight. Shamet showed some confidence and an aggressiveness that we need from him this season. Landale looks to be a good fit for this team.Just want to see him defensively as well. Also Washington Jr looked good at times.@Suns #Phoenixsuns,,Twitter for iPhone
36,36,Sportskeeda Basketball,"Banglore, India",Sportskeeda - For the hardcore sports fan. The leading website for the best content on NBA and the game of basketball. A part of @sportskeeda.,True,2022-10-06 04:40:33+00:00,"Suns get first pre-season win. Beat Lakers 119-115.

Devin Booker: 22 PTS, 3 REB
Chris Paul: 13 PTS, 10 AST
LeBron James: 23 PTS, 4 AST, 8-11 FG

#phoenixsuns #lakers #devinbooker #nbapreseason https://t.co/BSW6JISVBo",,Twitter Web App
37,37,Ryne ₿olick,"Phoenix, AZ",Mechanical Engineering @BarrettHonors 🔱 · Executive Board @ASUcollegeGOP · Former President @asuyaliberty,False,2022-10-06 04:13:59+00:00,"Tonight’s performance by the Phoenix Suns centers so far:

Deandre Ayton (Starter):
25 min, 7 pts, 0/1 3pt, 8 reb, 1 ast

Jock Landale (Bench):
15 min, 14 pts, 2/4 3pt, 7 reb, 1 ast

@JockLandale is looking to be a good pickup by the #phoenixsuns",,Twitter for iPhone
38,38,Josh Majewski,San Marcos,TXST / MASS COMM / ΑΣΦ,False,2022-10-06 03:47:52+00:00,"#PhoenixSuns struggling through the third quarter on offense. Lakers lead with a 12-point lead midway through. 

#NBA 
#MC1313
#SunsVsLakers","['PhoenixSuns', 'NBA', 'MC1313', 'SunsVsLakers']",Twitter Web App
39,39,Melissa,"Las Vegas, NV","Host of @GirlChatSports on all platforms ❤️ love my family & friends, my dogs 🐶🐶, beaches 🏝 chocolate, crab 🦀, sports 🏈🏀⚾️, arms 💪🏾 & a good laugh!!!",False,2022-10-06 03:07:49+00:00,"Just asking 🤷🏻‍♀️ 
You know the Kardashian/Jenner don’t bring championships 🫣🫢
Valid Question 🙋🏻‍♀️ 

#PhoenixSuns #DevinBooker #kardashians #kardashianjenner #Suns #VegasSports #girlchatsports https://t.co/ozwQPktnOg",['PhoenixSuns'],Twitter for iPhone
40,40,Mr. Ape Pumps,,I Give Good & Profitable Entries For Crypto 🤝,False,2022-10-06 02:57:52+00:00,"Suns tanking for Wembanyama already? 

#nba #phoenixsuns https://t.co/Mzf3LKdZcQ","['nba', 'phoenixsuns']",Twitter for iPhone
41,41,Dadan Hidayat,"Karawang, Jawa Barat",Ongoing Match Live,False,2022-10-06 02:55:32+00:00,"🏀 Basketball: Los Angeles Lakers vs Phoenix Suns - NBA 
⏰ Ongoing
➡ https://t.co/jB3alIV8IX

#BasketballLive #USA #American #USABasketball #NBA #LosAngelesLakers #PhoenixSuns","['BasketballLive', 'USA']",Twitter Web App
42,42,WHO WILL WIN,,Ongoing Match Live | Follow me on Hastag #LiveScoreNet,False,2022-10-06 02:47:55+00:00,"🏀 Basketball: Los Angeles Lakers vs Phoenix Suns - NBA 
⏰ Ongoing
➡ https://t.co/xj2CFARrwb

#BasketballLive #USA #American #USABasketball #NBA #LosAngelesLakers #PhoenixSuns","['BasketballLive', 'USA']",Crowdfire App
43,43,Joe D'Amico / SPORTSMEMO / WAGERTALK,"Las Vegas, NV",#joedamicowins #sportsbetting #sportshandicapping #bettingsports #vip #bettingtips #bettingtwitter #freewinners #bettingexpert #gamblingtwitter,False,2022-10-06 02:28:43+00:00,Too tired to attend tonight so we gave our tickets away. Maybe tomorrow we will make it. #losangeleslakers #phoenixsuns #minnesotatimberwolves @TMobileArena @nba #nba #thehostoflasvegas #thefirtsfamilyoflasvevas @1stladyofvegas @sportsmemo @WagerTalk https://t.co/Wga2mNnkCF,['losangeleslakers'],Twitter for iPhone
44,44,denise meci,"In a Galaxy, Far Far Away...","“Take your stinking paws off me, you damn dirty ape!"" - Taylor",False,2022-10-06 02:22:41+00:00,Suns vs Lakers #suns #phoenix #phoenixsuns #lakers #basketball @ T-Mobile Arena https://t.co/y6sRFDGgor,"['suns', 'phoenix', 'phoenixsuns', 'lakers', 'basketball']",Instagram
45,45,Schutz Sports Takes,,"Phoenix Suns, Arizona Cardinals, FC Bayern Münich Tweets",False,2022-10-06 01:42:20+00:00,"As a Phoenix Suns fan, which would you rather trade for this season? #suns #phoenixsuns #sunstrade #nba #nbatrade","['suns', 'phoenixsuns', 'sunstrade', 'nba', 'nbatrade']",Twitter for iPhone
46,46,GotdemCards,your local card shop,"I have thousands of cards & I'm selling some to get some more. show me those cards
MJ Kobe & Trout is what it's really all about. Posting cards everyday",False,2022-10-06 00:03:27+00:00,"Jason Kidd 2 Card Lot #Mavericks #Suns #PhoenixSuns #DallawMavericks 

$2 each or $3 Takes em OBO 

#basketballcards #NBA #thehobby @HobbyRetweet_
#sportscards #sportscardsforsale
@JakeMc945
 @ILOVECOLLECTIN1 @MDRANSOM1 @sports_sell @CardboardEchoes @timscards1 https://t.co/8e48Znkqrg","['Mavericks', 'Suns', 'PhoenixSuns', 'DallawMavericks']",Twitter for Android
47,47,GotdemCards,your local card shop,"I have thousands of cards & I'm selling some to get some more. show me those cards
MJ Kobe & Trout is what it's really all about. Posting cards everyday",False,2022-10-05 23:59:23+00:00,"2010-11 Donruss Steve Nash #212 #Phoenixsuns HOF #Suns 

$2 OBO 

#basketballcards #NBA #thehobby @HobbyRetweet_
#sportscards #sportscardsforsale
@JakeMc945
 @ILOVECOLLECTIN1 @MDRANSOM1 @sports_sell @CardboardEchoes @timscards1 https://t.co/bQG1SLOxr6","['Phoenixsuns', 'Suns', 'basketballcards', 'NBA', 'thehobby']",Twitter for Android
48,48,DThorn Digital 💻,,Follow Me For Daily News & Updates 📰,False,2022-10-05 22:20:20+00:00,"#BenSimmons Traded To The Suns For #DeandreAyton‼️**#ESPN #WOJ #NBA BREAKING NEWS** 🤯 🤯
Watch The Full Video On My YouTube Channel 👀👀⬇️⬇️
👉https://t.co/6Aqy57TyJC👈
#Phoenixsuns #devinbooker #chrispaul #KyrieIrving #kevindurant #zionwilliamson #nbanews #nbatrade https://t.co/aG3X11fTDf","['BenSimmons', 'DeandreAyton', 'ESPN', 'WOJ', 'NBA']",Twitter for Android
49,49,Love NBA,,NAB Fanbase,False,2022-10-05 17:27:02+00:00,"The #Suns lost to WHO?! 🤯 ##Shorts
 
https://t.co/JQkr2I6rUn
 
#36ers #36ersSuns #Adelaide36ers #Basketball #Book #ChrisPaul #Cp3 #DeandreAyton #DevinBooker #Fyp #Hoh #Hoops #HouseOfHighlights #Nba2k #Nbl #NoWay #PacificDivision #PhoenixSuns #SunsNba #WesternConference https://t.co/327PmBmjgz","['Suns', 'Shorts', '36ers', '36ersSuns', 'Adelaide36ers', 'Basketball', 'Book']",love.nba
50,50,DEMOCRACY&JUSTICE,,MPA praying for our democracy back in the USA,False,2022-10-05 14:22:17+00:00,#Arizona #AZ #Tucson #Phoenix #Sedona #GrandCanyon @PhoenixSuns #PhoenixSuns terrible horrible #AZ Republican party. Time to vote them out &amp;opt for #ethics #integrity #decency. There is NOTHING  #Christian about imposing #pregnancy or #illness on children. Wake up gullibles. https://t.co/tD7ElWGCRy,"['Arizona', 'AZ', 'Tucson', 'Phoenix', 'Sedona', 'GrandCanyon', 'PhoenixSuns', 'AZ']",Twitter for iPad
51,51,DEMOCRACY&JUSTICE,,MPA praying for our democracy back in the USA,False,2022-10-05 14:17:41+00:00,#Arizona 's #bogus cheating politicians need to be identified and voted OUT by #Arizonians who value #ethics #integrity #truth #decency #reality #education #wisdom .  #Phoenix #PhoenixSuns  #Tucson #Sedona #GrandCanyon #AZ @cityoftucson @TucsonStar @Suns @lawandeconomics https://t.co/jijwQSBn4a,"['Arizona', 'bogus', 'Arizonians', 'ethics']",Twitter for iPad
52,52,BudgetBet,Australia,Inverted Betting Exchange on Sport. Better Returns and regular Promo’s on Racing.,False,2022-10-05 13:25:03+00:00,"THE NBA PRESEASON IS HERE 🏀
With the @Suns feeling faded after a surprise loss to the @Adelaide36ers, surely the @Lakers can make light work of bagging their first preseason win... right? Tell us what you think in the comments. #BudgetBet #PhoenixSuns #LALakers #Adelaide36ers https://t.co/rROAUezvjm",,Sprout Social
53,53,Love NBA,,NAB Fanbase,False,2022-10-05 10:45:03+00:00,"Kai Sotto First #NBA dunk!!! Buzzer Beater dunk!!! #Adelaide vs Phoenix Suns Oct 3, 2022
 
https://t.co/im4PD0hTWS
 
#Gilas #KaiSotto #Kaiju #Nbl #PacificDivision #Pba #PhoenixSuns #WesternConference https://t.co/eNwBCizt2e","['NBA', 'Adelaide']",love.nba
54,54,Oh! Sports,Philippines,Oh! Sports PH is an official page of sports update and anything you need to know around the industry.,False,2022-10-05 07:00:00+00:00,"Kai Sotto meets CP3 when the Adelaide 36ers face the Phoenix Suns on October 3, 2022.

https://t.co/v9WNpsKUuX

Like and follow Oh! Sports PH for more.

#sports #highlights #Update #news #fyp #fypシ #fb #reels #trend #new #fresh #NBA #Adelaide36ers #PhoenixSuns #nba2k #OhSportsPH https://t.co/kLvCGaGRE3",,Twitter Web App
55,55,Just 3🏀 💫,The Rotten Apple,"Content Researcher 🔎 - Sports, Politics, Art, Music, Culture, Business, Social & Media Connoisseur.  #BeyondBlackHistoryMonth
 #MoreThan  
#RepBX #DubNation",False,2022-10-05 05:32:41+00:00,"""It'll be the highest price ever paid for an NBA team,"" one investment bank official said. #NBATwitter #MoelisCo #PhoenixSuns #PhoenixMercury #RobertSarver https://t.co/cV6xgYt6VY","['NBATwitter', 'MoelisCo']",Twitter for Android
56,56,overthinkingthenba,"Melbourne, Australia",Owner of and author at https://t.co/dQDpZQuIBy where I publish esoteric articles about the NBA.,False,2022-10-05 02:57:45+00:00,"Latest article: Prediction - Robert Sarver will sell the @Suns for an @NBA record $3.7 billion.
https://t.co/gJJGgQvjlN
#nba #phoenixsuns https://t.co/3OIiaB9rUs",,Twitter Web App
57,57,Arnie Kuenn,"Phoenix, AZ","Officially retired. I like hiking (easy ones), music (all sorts), boating (island hopping), travel (as much as possible) & most sports (I suffer a lot).",True,2022-10-05 02:28:57+00:00,"Come down to @BrightsideAZ on October 8th and meet the @suns Gorilla! 

The @nba BEST mascot will join us to support #CreativesAgainstCancer and take photos - will you find the big guy?!

#BrightsideStudiosPHX #PhoenixSuns #CancerFundraiser #LocalArtists #ThingstodoinPhoenix https://t.co/VDYJ5evG4T",,Twitter for iPad
58,58,Love NBA,,NAB Fanbase,False,2022-10-05 02:16:01+00:00,"The Phoenix Suns Lost to WHO?!?
 
https://t.co/PztmUSaf15
 
#PacificDivision #PhoenixSuns #WesternConference https://t.co/4wH2EKXZFk","['PacificDivision', 'PhoenixSuns', 'WesternConference']",love.nba
59,59,TalkBasket,Basketball World,"EuroLeague and FIBA media partner, all latest news from the NBA and the world of basketball. Get in touch at info@talkbasket.net",False,2022-10-05 02:04:00+00:00,Suns likely to be sold in an NBA-record price: investment bank official #PhoenixSuns #RobertSarver https://t.co/uCN7Ki3b8g,"['PhoenixSuns', 'RobertSarver']",TalkBasket
60,60,Jason Grad,Nomad,"Sports Betting Analyst, Poker Pro, NFT Collector
https://t.co/GuiWJ7Xsfw
https://t.co/K2IoYH6Vc3…",False,2022-10-05 00:55:54+00:00,"The return of the NBA is rapidly approaching.  Get my predictions on some season team totals for the NBA Western Conference.
#NBA #GamblingTwitter #Phoenixsuns #Sportbettingpicks

https://t.co/zEQsvRp9Yy",,Twitter Web App
61,61,Love NBA,,NAB Fanbase,False,2022-10-04 23:14:02+00:00,"Adelaide 36ers vs Phoenix Suns Game Highlights (NBLxNBA, 2022)
 
https://t.co/wFAVkPfFew
 
#PacificDivision #PhoenixSuns #WesternConference https://t.co/EE0yldcRFt",['PacificDivision'],love.nba
62,62,Tony Kurre,"Birmingham, AL","Home of The Tony Kurre Radio Network,Kurre and Klapow. Download the free Tony Kurre Radio app",False,2022-10-04 22:56:01+00:00,"10/04/22 Tony Kurre Radio Presents Students of the Game with Alex Baumann, Gray Oldenburg, and Nathan Glidewell https://t.co/9u7xEsZFcb via @Audioboom #PhoenixSuns #DeAndreAyton #MontyWilliams #PickleBall #LeBronJames #WisconsinFootball #PaulChryst #CollegeFootball #CFP #NFL",,audioBoom
