,user_name,user_location,user_description,user_verified,date,text,hashtags,source
1880,sam shaw,,"intrigue, insight, and a smile",False,2022-10-06 23:17:24+00:00,"jordan poole draymond green warriors warriors fight
#JordanPoole #Warriors #warriorsnation #warriorsunite #Draymond #DraymondGreen https://t.co/lix6yxpFzg","['JordanPoole', 'Warriors', 'warriorsnation', 'warriorsunite', 'Draymond']",Twitter Web App
1881,Love NBA,,NAB Fanbase,False,2022-10-06 23:06:02+00:00,"Draymond Green and Jordan Poole ...
 
https://t.co/ZLunEXd0ou
 
#DraymondGreen #DraymondGreenTrade #GoldenStateWarriors #GoldenStateWarriorsNews #GoldenStateWarriorsTrade #JordanPoole #JordanPooleTrade #NBA #NbaNews #NbaTrade #NbaTradeRumors #PacificDivision #Warriors https://t.co/YSsajIONgr","['DraymondGreen', 'DraymondGreenTrade']",love.nba
1882,Warriors Fans,,GS Warriors Fan Page. NOT linked to Official GS Warriors #GSW #Dubs #GoldenState #GoldBlooded #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors,False,2022-10-06 23:05:00+00:00,"Warriors GM Bob Myers, HC Steve Kerr, respond to Draymond Green/Jordan Poole incident #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors https://t.co/gCaB52iuz7","['StrengthInNumbers', 'DubNation']",SocialBee.io v2
1883,Jason Allen,"Nevada, USA",Cashapp- $Mustangs89419,False,2022-10-06 22:56:51+00:00,As soon as @KlayThompson n @StephenCurry30 were out and @Money23Green was “thee guy” the #Warriors WERE a bad team.Dray is a ROLE PLAYER …which is great.Fits that team perfect.Jus please quit talkin like your thee guy. Your not.Check the numbers when THEE GUYS were out #Warriors https://t.co/5OLksEqa29,['Warriors'],Twitter for iPhone
1884,Warriors Fans,,GS Warriors Fan Page. NOT linked to Official GS Warriors #GSW #Dubs #GoldenState #GoldBlooded #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors,False,2022-10-06 22:56:01+00:00,Andre Iguodala addresses Draymond Green-Jordan Poole incident #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors https://t.co/JQA57NLnsk,"['StrengthInNumbers', 'DubNation', 'GoldenStateWarriors']",SocialBee.io v2
1885,Warriors Fans,,GS Warriors Fan Page. NOT linked to Official GS Warriors #GSW #Dubs #GoldenState #GoldBlooded #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors,False,2022-10-06 22:55:04+00:00,Warriors GM dismisses report that finances contributed to practice altercation #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors https://t.co/ny9w83ugpN,"['StrengthInNumbers', 'DubNation']",SocialBee.io v2
1886,Cookies & Kareem,,"Welcome To Cookies & Kareem

Your New Home Of Basketball

YT: https://t.co/VybEW3x3jx",False,2022-10-06 22:54:47+00:00,"Steph: Wembanyama Is ""like A 2k Create-A-Player""
https://t.co/sugiQcR0aq
#nba #nbahighlights #cookiesandkareem #steph #curry #victor #wembanyama #gsw #goldenstate #warriors","['nba', 'nbahighlights', 'cookiesandkareem']",CKBot
1887,sam shaw,,"intrigue, insight, and a smile",False,2022-10-06 22:51:42+00:00,"jordan poole draymond green warriors warriors fight
#JordanPoole #Warriors #warriorsnation #warriorsunite #Draymond #DraymondGreen https://t.co/dw0CNz4ZH6","['JordanPoole', 'Warriors', 'warriorsnation', 'warriorsunite', 'Draymond']",Twitter Web App
1888,San Francisco Sports,San Francisco-Oakland,"Warriors, 49ers, Giants, Sharks, Kings, and Athletics sports News and History",False,2022-10-06 22:50:02+00:00,PTI has 'NO QUESTIONS' regarding Draymond-Poole altercation at Warriors practice #GoldenState #Warriors #NBA Video: https://t.co/gPbBlbzdlX,"['GoldenState', 'Warriors', 'NBA']",RetroSeasons San Francisco
1889,Warriors Fans,,GS Warriors Fan Page. NOT linked to Official GS Warriors #GSW #Dubs #GoldenState #GoldBlooded #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors,False,2022-10-06 22:45:07+00:00,Warriors to handle Draymond Green’s punishment ‘internally’ #StrengthInNumbers #DubNation #GoldenStateWarriors #Warriors https://t.co/klLmHARFkI,"['StrengthInNumbers', 'DubNation', 'GoldenStateWarriors']",SocialBee.io v2
1890,PostUpVideos.com,"Fort Lauderdale, FL","We are revolutionizing how fanatical fans follow their favorite NBA teams, players and NBA Content Creators at https://t.co/kiMTwYwM5i .",False,2022-10-06 22:45:04+00:00,"NEW VIDEO TO WATCH:

""Draymond Green Fights Jordan Poole In Warriors Practice Facing Discipline From Team"" 

Creator:  Around The Association

Brand New NBA Fan Video Platform: https://t.co/2f2wTS5laG

#NBA #Warriors #GoldenState

https://t.co/DZkZB7OYwC https://t.co/JkjDjBQmKo",,Blog2Social APP
1891,KLOGYM,,Change Your Limits • #klogym,False,2022-10-06 22:44:11+00:00,Deadlift - 172 kg x3 !!! #KLOGYM #Fitness #Motivation • #gfvip #Gintonic #warriors https://t.co/28H95yIhK5,"['KLOGYM', 'Fitness', 'Motivation', 'gfvip', 'Gintonic', 'warriors']",Twitter for Android
1892,Moon_The_Enderman,,"Yo; my name is Moon/No Moon. I use He/Him and LGBTQ+ 
Pee urself 🗿🗿🗿",False,2022-10-06 22:43:24+00:00,"Welcome to my new hyperfixation; #hollytuft 
I thoroughly enjoy this little stinker.
#warriors #warriorcats #warriorcatsart https://t.co/1EjxNNHwhc","['hollytuft', 'warriors', 'warriorcats']",Twitter Web App
1893,Jasmine Shoemaker,"Atlanta, GA",Mom-Mom | Wife | Zone Manager @TMobile | Chapter Co-Lead DE&I ATL Hybrid | INFJ | L.E.A.D. 2021 Alum 🎓| All In Since 2010 | Thoughts are my own 💭,False,2022-10-06 22:43:09+00:00,@Drewski82_ brings a ton of knowledge to our squad. We appreciate all you do #ThankYou #Warriors ⚔️ https://t.co/P9zaBPPORT,"['ThankYou', 'Warriors']",Twitter for iPhone
1894,Jasmine Shoemaker,"Atlanta, GA",Mom-Mom | Wife | Zone Manager @TMobile | Chapter Co-Lead DE&I ATL Hybrid | INFJ | L.E.A.D. 2021 Alum 🎓| All In Since 2010 | Thoughts are my own 💭,False,2022-10-06 22:42:09+00:00,@JMRJosh goes above and beyond to help others. Thankful to have you on the squad #Warriors #SEPowerofLove https://t.co/85fKWRCJru,"['Warriors', 'SEPowerofLove']",Twitter for iPhone
1895,Slapshot,,Sports truths will set you free.                        Adverbs: slowly/carefully,False,2022-10-06 22:39:27+00:00,Draymond Green being a complete horse’s ass is nothing new. It’s his default. #Warriors #NBA #JordanPoole,"['Warriors', 'NBA', 'JordanPoole']",Twitter for iPhone
1896,Jasmine Shoemaker,"Atlanta, GA",Mom-Mom | Wife | Zone Manager @TMobile | Chapter Co-Lead DE&I ATL Hybrid | INFJ | L.E.A.D. 2021 Alum 🎓| All In Since 2010 | Thoughts are my own 💭,False,2022-10-06 22:38:42+00:00,Honored to have @ktoledo1023 apart of the team. For all you do for us and our customers #ThankYou #Warriors https://t.co/mjTEexerhT,"['ThankYou', 'Warriors']",Twitter for iPhone
1897,🌱 stormie! 🌱 they/them,eclectic artist + rat lover,18 • sfw furry & fluffy animal art • icon by @/rainfalls & banner by @/archipeIago … username is stormiine,False,2022-10-06 22:31:42+00:00,"the tiger’s star and the paws of the raven 

 #warriorcats #warriors #digitalart https://t.co/mGu2Kj1NH4","['warriorcats', 'warriors', 'digitalart']",Twitter for iPad
1898,tinajoseph,,,False,2022-10-06 22:31:03+00:00,@SInow Yeah overrated #DraymondGreen  getting on my last nerve 🙄 he is such a bully #Warriors #NBA @SInow . https://t.co/yc2x90aAU9,"['DraymondGreen', 'Warriors', 'NBA']",Twitter for Android
1899,Best App,"Los Angeles, CA","⬇️ Download the #Best #App : https://t.co/XqjGm5wAoM
❤️ What's #Best Today ? 
💲 Discover, Share & Win the Best !",False,2022-10-06 22:05:01+00:00,"Share the #Best #sports content
Download the Best #app : https://t.co/29sgyGIwF8 
#goldenstatewarriors #goldenstate #warriors #gsw #dubs #dubnation #dubnation  https://t.co/I6uYhEmQlu https://t.co/P1TjOFvibI","['Best', 'sports', 'app', 'goldenstatewarriors', 'goldenstate']",THEDOTBEST
1900,Best App,"Los Angeles, CA","⬇️ Download the #Best #App : https://t.co/XqjGm5wAoM
❤️ What's #Best Today ? 
💲 Discover, Share & Win the Best !",False,2022-10-06 22:05:01+00:00,"Share the #Best #sports content
Download the Best #app : https://t.co/29sgyGIwF8 
#goldenstatewarriors #goldenstate #warriors #gsw #dubs #dubnation #dubnation  https://t.co/am2Nch9NpU https://t.co/tfa9eUd1Qc","['Best', 'sports', 'app', 'goldenstatewarriors', 'goldenstate']",THEDOTBEST
1901,Best App,"Los Angeles, CA","⬇️ Download the #Best #App : https://t.co/XqjGm5wAoM
❤️ What's #Best Today ? 
💲 Discover, Share & Win the Best !",False,2022-10-06 22:05:00+00:00,"What's #Best on https://t.co/wNwLoFi3qW ?
Warriors Ground : Road To Redemption (part 2)
https://t.co/vC5yj20TQX
#sports #goldenstatewarriors #goldenstate #warriors #gsw #dubs #dubnation #dubnation https://t.co/VvI8cTtEOy",['Best'],THEDOTBEST
1902,.Best Top-Level Domain,,"🌐 Register your .Best #Domain → https://t.co/8O1iGgbMLH
❤️ Download the Best #App → https://t.co/1ON2gEL3Nv
🛡️ Protect your #Brand → https://t.co/hYeU8VMWmj
📰 Join the #Best #Revue → https://t.co/tKDez2061r",False,2022-10-06 22:04:37+00:00,"Download the Best #app to share your #Best #sports content: https://t.co/3LwU9b70mg 
#goldenstatewarriors #goldenstate #warriors #gsw #dubs #dubnation #dubnation  https://t.co/9zzFfGPfnE https://t.co/m5hxmz32U8","['app', 'Best', 'sports', 'goldenstatewarriors']",BestTLDApp
1903,.Best Top-Level Domain,,"🌐 Register your .Best #Domain → https://t.co/8O1iGgbMLH
❤️ Download the Best #App → https://t.co/1ON2gEL3Nv
🛡️ Protect your #Brand → https://t.co/hYeU8VMWmj
📰 Join the #Best #Revue → https://t.co/tKDez2061r",False,2022-10-06 22:04:35+00:00,"#Best of the day on https://t.co/mk8w5UtFhL
Warriors Ground : Road To Redemption (part 2)
https://t.co/FRMBYMmhuY
#sports #goldenstatewarriors #goldenstate #warriors #gsw #dubs #dubnation #dubnation",['Best'],BestTLDApp
1904,CYRIL FREMONT,"Paris, France","✈️ #ceo .Best #Domains → https://t.co/BoJlg0gjSG
❤️ #creator Best #App → https://t.co/CGuTzGaZTY
📰 #curator Best #Revue → https://t.co/qOPWX45Vur
🌐 what's my #Best → https://t.co/dQ7I6WPjeF",False,2022-10-06 22:04:12+00:00,"What's #Best on https://t.co/NQOcMymrqQ ?
Warriors Ground : Road To Redemption (part 2)
https://t.co/60RrsgMri2
#sports #goldenstatewarriors #goldenstate #warriors #gsw #dubs #dubnation #dubnation",['Best'],BestTLD
1905,Best App,"Los Angeles, CA","⬇️ Download the #Best #App : https://t.co/XqjGm5wAoM
❤️ What's #Best Today ? 
💲 Discover, Share & Win the Best !",False,2022-10-06 21:50:38+00:00,"Share the #Best #sports content
Download the Best #app : https://t.co/29sgyGqVgy 
#goldenstatewarriors #goldenstate #warriors #gsw #dubs #dubnation #dubnation  https://t.co/dwrqH9tiV6 https://t.co/4vIr3KYaQV","['Best', 'sports', 'app', 'goldenstatewarriors', 'goldenstate']",THEDOTBEST
1906,Best App,"Los Angeles, CA","⬇️ Download the #Best #App : https://t.co/XqjGm5wAoM
❤️ What's #Best Today ? 
💲 Discover, Share & Win the Best !",False,2022-10-06 21:50:38+00:00,"Share the #Best #sports content
Download the Best #app : https://t.co/29sgyGIwF8 
#goldenstatewarriors #goldenstate #warriors #gsw #dubs #dubnation #dubnation  https://t.co/JK8i7vuXXO https://t.co/neDmM684uh","['Best', 'sports', 'app', 'goldenstatewarriors', 'goldenstate']",THEDOTBEST
1907,Best App,"Los Angeles, CA","⬇️ Download the #Best #App : https://t.co/XqjGm5wAoM
❤️ What's #Best Today ? 
💲 Discover, Share & Win the Best !",False,2022-10-06 21:50:37+00:00,"What's #Best on https://t.co/DVTf2jd2ZR ?
Warriors Talk : Steve Kerr Recaps First Day Of 2022 Training Camp
https://t.co/f8iS26b5SE
#sports #goldenstatewarriors #goldenstate #warriors #gsw #dubs #dubnation https://t.co/23pSRjOkjp",['Best'],THEDOTBEST
1908,.Best Top-Level Domain,,"🌐 Register your .Best #Domain → https://t.co/8O1iGgbMLH
❤️ Download the Best #App → https://t.co/1ON2gEL3Nv
🛡️ Protect your #Brand → https://t.co/hYeU8VMWmj
📰 Join the #Best #Revue → https://t.co/tKDez2061r",False,2022-10-06 21:50:14+00:00,"Download the Best #app to share your #Best #sports content: https://t.co/3LwU9b70mg 
#goldenstatewarriors #goldenstate #warriors #gsw #dubs #dubnation #dubnation  https://t.co/os0q3jOySf https://t.co/peBPLsOcC8","['app', 'Best', 'sports', 'goldenstatewarriors']",BestTLDApp
1909,.Best Top-Level Domain,,"🌐 Register your .Best #Domain → https://t.co/8O1iGgbMLH
❤️ Download the Best #App → https://t.co/1ON2gEL3Nv
🛡️ Protect your #Brand → https://t.co/hYeU8VMWmj
📰 Join the #Best #Revue → https://t.co/tKDez2061r",False,2022-10-06 21:50:13+00:00,"#Best of the day on https://t.co/MqmlMsmdvk
Warriors Talk : Steve Kerr Recaps First Day Of 2022 Training Camp
https://t.co/28AUZR9d32
#sports #goldenstatewarriors #goldenstate #warriors #gsw #dubs #dubnation",['Best'],BestTLDApp
1910,CYRIL FREMONT,"Paris, France","✈️ #ceo .Best #Domains → https://t.co/BoJlg0gjSG
❤️ #creator Best #App → https://t.co/CGuTzGaZTY
📰 #curator Best #Revue → https://t.co/qOPWX45Vur
🌐 what's my #Best → https://t.co/dQ7I6WPjeF",False,2022-10-06 21:49:51+00:00,"What's #Best on https://t.co/VfZu3jgOen ?
Warriors Talk : Steve Kerr Recaps First Day Of 2022 Training Camp
https://t.co/k8TzqzuOFw
#sports #goldenstatewarriors #goldenstate #warriors #gsw #dubs #dubnation",['Best'],BestTLD
1911,BIG REID,"Bay Area, CA","Dad | Cultivator of Bay Area Culture | Host of The World’s Biggest Night Show | @997now every night, 7pm to Midnight!",False,2022-10-06 21:46:18+00:00,Man.. every time it gets good for the Warriors something ridiculous happens. #Warriors,['Warriors'],Twitter for iPhone
1912,PostUpVideos.com,"Fort Lauderdale, FL","We are revolutionizing how fanatical fans follow their favorite NBA teams, players and NBA Content Creators at https://t.co/kiMTwYwM5i .",False,2022-10-06 21:42:33+00:00,"NEW VIDEO TO WATCH:

""Draymond Green and Jordan Poole Physical Altercation! Time To Move Off Draymond?"" 

Creator:  As It Stands

Brand New NBA Fan Video Platform: https://t.co/2f2wTS5laG

#NBA #Warriors #GoldenState

https://t.co/o7ABgEcD0j https://t.co/PhZRyEIB2A",,Blog2Social APP
1913,Jai SolFul,"San Antonio, TX","C/O 2028 RB , DB",False,2022-10-06 21:39:26+00:00,#cys #warriors vs cc #tarheels …1 #touchdown before game was called … #football #studentathlete #txfootball #12u #footballislife #watchlist #solisfuller https://t.co/DodfFGkG0p,"['cys', 'warriors', 'tarheels', 'touchdown', 'football', 'studentathlete', 'txfootball', '12u']",Twitter for iPhone
1914,David Todd,,"Sports thoughts & a bit more. Former ESPN & Steelers radio host. Yale, HBS.",False,2022-10-06 21:38:09+00:00,Can’t stop laughing at this. Draymond pissed at the Bag Poole gonna get. Too funny. Such a good line. #Warriors https://t.co/0m4MRTXXCz,['Warriors'],Twitter for iPhone
1915,2K KLASIC,EVERYWHERE,"MUSIC PRODUCER/CONTENT CREATOR|
Production Credits:@50cent|@kendricklamar|@iamwill|@kid_ink|@wakaflocka| + MORE 🔥 🎶 Page @klasics",False,2022-10-06 21:34:48+00:00,Once Again Thank You @NBA2K_MyTEAM &amp; @6thManSam For Listening To What The 2k Community Needs. #2ndTrophyCasePlayer #Best2k #JordanPoole #warriors @_BigOldBuck_ @IamMattMojo @TheCrySpooky @YMDgento @espyLiveTweets @Bird2Spaceward @714SteeZ @hkfrydnoodles @AWThePrezident @Floki5000 https://t.co/r6Vcg8ZFqE,['2ndTrophyCasePlayer'],Twitter for Android
1916,Aaron Tolentino,,"Digital Content @kron4news | Bay Area🇵🇭| SDSU Alum #AztecForLife 🔴⚫️ | Proud #JUCOproduct | Part-time boxer (not really), full-time writer",False,2022-10-06 21:27:35+00:00,"Steph Curry called Victor Wembanyamav a ""cheat code,"" adding he's one of those 2K create-a-players. 

A 7-foot point guard. #DubNation #Warriors",,Twitter Web App
1917,Priscilla : Spider-Warrior 🕷 🕸🤍⚔ !, California 😎😈💔💜🌹🔪 !,"""Never underestimate my disability !""❤️🌹⚔️🔴 I post random things that comes to my mind now. Apart of the future duo ""Wonder-Ivy"" with @SheenaEads",False,2022-10-06 21:21:42+00:00,Today is #WorldCerebralPalsyDay 💚💚💚💚⚔⚔⚔ ! #WorldCPDay #CerebralPalsy #CerebralPalsyAwareness #Warriors #Superheroes 💫⭐ ! https://t.co/zOlID3maxf,"['WorldCerebralPalsyDay', 'WorldCPDay', 'CerebralPalsy', 'CerebralPalsyAwareness', 'Warriors', 'Superheroes']",Twitter Web App
1918,Kate Rooney,"San Francisco, CA","musical theater nerd turned journalist, covering Bay Area sports for @kron4news | fighting on for my @usc Trojans | SF native | she/her",True,2022-10-06 21:19:16+00:00,"Steph Curry tells @JDumasReports: ""Vibe in practice was great...obviously an unfortunate situation and could have been avoided...I like how we responded today, had a good practice with great energy, trying to keep that as the focus."" #Warriors #DubNation",,Twitter Web App
1919,|| VV || 🐐|| RAFFLE OPEN ||,"Edinburgh, Scotland",🌙 Vivi/Vanilla | 18 | 🏴󠁧󠁢󠁳󠁣󠁴󠁿 | They/he/she | lil fruity,False,2022-10-06 21:07:01+00:00,"Fav windclan cat! 

@otterplush 
#wctober #tallstar #warriors #warriorcats https://t.co/KslolKh1oY","['wctober', 'tallstar', 'warriors', 'warriorcats']",Twitter Web App
1920,San Francisco Sports,San Francisco-Oakland,"Warriors, 49ers, Giants, Sharks, Kings, and Athletics sports News and History",False,2022-10-06 20:50:01+00:00,Warriors set to review Draymond Green's altercation with Jordan Poole | NBA Today #GoldenState #Warriors #NBA Video: https://t.co/9eh7MQrSSS,"['GoldenState', 'Warriors', 'NBA']",RetroSeasons San Francisco
1921,Michael Nowels,"San Jose, CA",Assistant sports editor @mercnews/@eastbaytimes | @ASU/@UNC_Colorado alum | formerly @12News | somehow worse in person | he/him,True,2022-10-06 20:41:05+00:00,#Warriors GM Bob Myers says Jordan Poole practiced Thursday while Draymond Green did not. We'll keep updating this story as we hear from Steve Kerr and Steph Curry. #mercnews https://t.co/N0XX9vyZw8,['Warriors'],Twitter Web App
1922,Kate Rooney,"San Francisco, CA","musical theater nerd turned journalist, covering Bay Area sports for @kron4news | fighting on for my @usc Trojans | SF native | she/her",True,2022-10-06 20:39:56+00:00,"Per Kerr, Green will not practice tomorrow either--he expects him to return on Saturday.

#Warriors",['Warriors'],Twitter Web App
1923,Kate Rooney,"San Francisco, CA","musical theater nerd turned journalist, covering Bay Area sports for @kron4news | fighting on for my @usc Trojans | SF native | she/her",True,2022-10-06 20:38:55+00:00,"Steve Kerr: ""Jordan has been fantastic throughout camp, there is a report I was made aware of last night, someone put out there that Jordan had an attitude, and that couldn't be further from the truth...I want to make sure I set the record straight on that."" #Warriors",,Twitter Web App
1924,Dead Trevor 🔞,,Just here to tweet known by some as Dr Gay M.D.,False,2022-10-06 20:37:09+00:00,"This is facts.

Women perform alchemy for us;
-Men face the world
-They absorb damage
-Women absorbs it during sex
-And cleanses herself of it
during period

Sex &amp; Periods = Man's emotional
laundry

#men #warriors",,Twitter for iPhone
