,user_name,user_location,user_description,user_verified,date,text,hashtags,source
10,@RileyAndyandSpo,Heat Nation,,False,2022-10-11 14:15:49+00:00,"Watching Garrett on defense is a pleasure. However, the Marcus Garrett conumdrum is much like the Justise Winslow conumdrum. Both are excellent defenders, but needs a lift offensively. You want both on your team, but you still need consistent scoring. #Heat #MIAMIHEAT",,Twitter Web App
11,emmegraphic,"Turin, Italy","Sportswear graphic designer
/
Jersey fanatic
/
DM or email me for custom work or collab",False,2022-10-11 14:02:11+00:00,"Miami Heat • Statement jersey concept 

#NBATwitter #NBA #MiamiHeat #HeatTwitter #HeatNation @MiamiHEAT https://t.co/pD4l153Wqp","['NBATwitter', 'NBA', 'MiamiHeat', 'HeatTwitter', 'HeatNation']",Twitter for Android
12,tzaMac 🔥,,"onceLOSTbutnowFOUND

#HeatNation #HeatLifer #HeatTwitter
$XRP",False,2022-10-11 13:51:09+00:00,"Heat Roster What Ifs (#1)

#MiamiHeat
#HeatTwitter https://t.co/9Aso3lD93m","['MiamiHeat', 'HeatTwitter']",Twitter for Android
13,PicksnProps,"New York, NY",Follow for The Lock of the Day #LOTD Subscribe to the link below for daily  Locks and Props. #MLB #NBA #UFC #NFL #PicksnProps.,False,2022-10-11 13:50:49+00:00,Happy #Locktober 3/4 night including a underdog hit in the discord yesterday. Our members are cashing out! Hit the link in the bio to sign up for daily locks and props! #Fanduel #DraftKings #Caesarssportsbook #Discord #underdogs #Wizards #MiamiHeat #patrickmahomes #LinkInBio https://t.co/jpfnO38auq,['Locktober'],Twitter for iPhone
14,Love NBA,,NAB Fanbase,False,2022-10-11 12:48:02+00:00,"Miami Heat vs. Houston Rockets ...
 
https://t.co/7N2DVSH5g8
 
#EasternConference #JonathanKuminga #KlayThompson #LebronJames #MiamiHeat #NbaGameToday #NbaHighlight #NbaHighlightGame #SoutheastDivision #STEPHENCURRY #TopNba #Warriors #WarriorsGameHighlight #WarriorsHighlight https://t.co/tDBnlfoqMb","['EasternConference', 'JonathanKuminga', 'KlayThompson']",love.nba
15,Shandel Richardson,"Fort Lauderdale, FL","Miami Heat writer for https://t.co/NttgYEXpIq, an Fan National channel for @SInow. 
https://t.co/UlcMiMwjrW. YouTube: https://t.co/NcYO1gJqbn",True,2022-10-11 12:40:00+00:00,Nikola Jovic is handling the transition #miamiheat https://t.co/40onCdr5Bg,['miamiheat'],Twitter Web App
16,Love NBA,,NAB Fanbase,False,2022-10-11 12:09:02+00:00,"Max Strus 24 Points FULL HIGHLIGHS vs Rockets October 10th 2022
 
https://t.co/ap8hppdhO9
 
#EasternConference #MiamiHeat #SoutheastDivision https://t.co/iT8RNpPTSA",['EasternConference'],love.nba
17,Orlando Alzugaray Jr,"Miami, Florida",South Florida based Live show #Podcasted to the 🌎! Search #BigORadioShow on all platforms. Passions #Sports #Music #Crypto & #Dogs. 32-yr radio professional.,True,2022-10-11 11:45:05+00:00,"It's a loaded Monday 10/10/22

-Aftermath of Jets loss for #MiamiDolphins

-EJDConstruction.com #FinsUp report

-@Sportsgrill #FantasyFootball Zone with @AndyBehrens

-#MiamiHeat report with @IraHeatBeat

and more!

#YouTube 
https://t.co/7bV5cxIjXT https://t.co/gxJJt7t7nn","['MiamiDolphins', 'FinsUp']",Twitter for iPhone
18,Raw Chili,,,False,2022-10-11 10:56:08+00:00,"[Post Game] #Heat defeat Rockets in preseason 
 
https://t.co/0VnFUjNqXx
 
#Basketball #Florida #Miami #MiamiHeat #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceSoutheastDivision https://t.co/4affCQFxS9","['Heat', 'Basketball', 'Florida', 'Miami', 'MiamiHeat']",raw-chili
19,Karita Mattila,"Naples, FL & in a suitcase ",Finnish soprano. Having fun. Moving on. Passion for singing & consulting🎶 Loving a good laugh & sex #SingleLife. Porsche lover. LIFE is NOW! Personal account.,False,2022-10-11 09:31:41+00:00,"SPORTS: Looking forward to watching 🏀! 

#NBA  #MiamiHeat ♥️
 https://t.co/HDPFedMLGH","['NBA', 'MiamiHeat']",Twitter for iPad
20,Love NBA,,NAB Fanbase,False,2022-10-11 09:22:02+00:00,"Dru Smith finds Jamal Cain for the POSTER lob❗️
 
https://t.co/8EjzGLz7nU
 
#EasternConference #MiamiHeat #SoutheastDivision https://t.co/vWO0tzZ5Jv","['EasternConference', 'MiamiHeat']",love.nba
21,Love NBA,,NAB Fanbase,False,2022-10-11 08:44:02+00:00,"Houston Rockets vs Miami Heat Full Game Highlights | Oct 10 | 2022 NBA Preseason
 
https://t.co/k83VR2HQF3
 
#EasternConference #HeatVsRockets #MiamiHeat #NbaHighlights #NBAPlayoffs #RocketsVsHeat #SoutheastDivision https://t.co/tnIY9VMDpC",,love.nba
22,Love NBA,,NAB Fanbase,False,2022-10-11 07:03:02+00:00,"ROCKETS at HEAT | #NBA PRESEASON FULL GAME HIGHLIGHTS | October 10, 2022
 
https://t.co/i2URUo0VXu
 
#Basketball #EasternConference #GLeague #Game0012200045 #MiamiHeat #SoutheastDivision https://t.co/oPwNk2ZsPC","['NBA', 'Basketball']",love.nba
23,Matthias Wilke /Rangerbure,Berlin,ruhiger Typ ... keine Ahnung was ich manchmal Schreibe ...Sportergebnisse(Mitteilung)...(SerienFan),False,2022-10-11 07:01:38+00:00,"Ende #Basketball Herren #NBASaisonvorbereitung 
116:107 #WashingtonWizards vs CharlotteHornets 
113:97 #Philadelpha76ers vs ClevelandCavaliers 
110:118 HoustonRockets vs #MiamiHeat 
105 :107 PhoenixSuns vs #DenverNuggets","['Basketball', 'NBASaisonvorbereitung', 'WashingtonWizards']",Twitter Web App
24,Love NBA,,NAB Fanbase,False,2022-10-11 06:27:02+00:00,"[Post Game] Heat defeat Rockets in preseason
 
https://t.co/oMoz8nhYl4
 
#EasternConference #MiamiHeat #SoutheastDivision https://t.co/JpTBH9C64O","['EasternConference', 'MiamiHeat']",love.nba
25,Oksana Love 🧚🏾‍♀️,"Palm Beach, FL",The Magician 🪄 🐅98  @NefertitiUnited,False,2022-10-11 05:46:51+00:00,Me with life goals✨👌🏾 #MiamiHeat https://t.co/H3AGtEnUqc,['MiamiHeat'],Twitter for iPhone
26,★WΞςLΞψ★,Lake CharlesLouisiana Potna,Follow My IG #Saucegotti_wes AMOS:Wesleyayeok #SauceLandLord,False,2022-10-11 05:32:19+00:00,#MiamiHeat lost and my #SeattleSeahawks lost ☹️🥴,"['MiamiHeat', 'SeattleSeahawks']",Twitter for iPhone
27,HabsHYPE,"Montreal, Qc","Artist @ fine Art America. Frames, Prints,📲Cases, Puzzles, Towels, Pillows and more!",False,2022-10-11 05:00:01+00:00,"Shop #HEATCulture  frames, prints, posters, mugs, puzzles, phone cases and more @ &gt;&gt; https://t.co/Advs26gl5f &lt;&lt; #Miami #MiamiHeat #Heat #NBA #NBA75 #NBA2K22 #NBAAllStar #NBATwitter",['HEATCulture'],Twitter Web App
28,Miami Heat Fan,"Altamonte Springs, FL",This page is intended to spread facts regarding the Miami Heat. True basketball fan who appreciates the game. #HEATCulture #FinsUp,False,2022-10-11 04:57:48+00:00,Jovic is going to be the BIGGEST steal of the draft. #MiamiHeat,['MiamiHeat'],Twitter for iPhone
29,Love NBA,,NAB Fanbase,False,2022-10-11 04:54:02+00:00,"Miami Heat vs. Houston Rockets ...
 
https://t.co/ivwTyvFTp8
 
#EasternConference #JonathanKuminga #KlayThompson #LebronJames #MiamiHeat #NbaGameToday #NbaHighlight #NbaHighlightGame #SoutheastDivision #STEPHENCURRY #TopNba #Warriors #WarriorsGameHighlight #WarriorsHighlight https://t.co/KoUSQ5mmtv","['EasternConference', 'JonathanKuminga', 'KlayThompson']",love.nba
30,TalkBasket,Basketball World,"EuroLeague and FIBA media partner, all latest news from the NBA and the world of basketball. Get in touch at info@talkbasket.net",False,2022-10-11 04:25:29+00:00,Suns looking to acquire rotational pieces for Jae Crowder instead of future assets – report #AtlantaHawks #ClevelandCavaliers #JaeCrowder #MiamiHeat #MilwaukeeBucks https://t.co/JbBhG8VHhY,['AtlantaHawks'],TalkBasket
31,Love NBA,,NAB Fanbase,False,2022-10-11 03:50:03+00:00,"The Miami HEAT Ending the First Half Beautifully vs. the Rockets
 
https://t.co/jtoyXPh6GI
 
#EasternConference #MiamiHeat #SoutheastDivision https://t.co/rfafVFf5PB",['EasternConference'],love.nba
32,Magneaus,The Bay,@49ers #FTTB • @SFGiants • @CanesFootball • @PennStateFball • @MiamiHeat #HeatCulture • #Sports • #Tech • #EV • #Climate,False,2022-10-11 03:06:26+00:00,The #MiamiHeat needs to not over think this and find minutes for this talented 19 year old. He’s been very impressive. Nikola Jovic 15 Pts 12 Reb 4 Ast Houston Rockets vs Miami Heat HIGHLIGHT... https://t.co/kCEvMcTjQb via @YouTube,['MiamiHeat'],Twitter for iPad
33,Christy©,Never Never Land,I love music and really that's what matters!!!!!!! Snapchat- Lil Miss Sunshine Instagram- Lil_Miss_Sunshine78,False,2022-10-11 02:34:45+00:00,Got ‘em!!!! #HeatNation #MiamiHeat #HeatLifer #ballislife🏀 https://t.co/Z0YrKKJOz8,"['HeatNation', 'MiamiHeat', 'HeatLifer', 'ballislife']",Instagram
34,Me Personally…,,Sports Reactions 🏀🏈                                    Instigating University 🎓,False,2022-10-11 02:23:45+00:00,"Jimmy Neutron Comeback Season Incoming 🔥🔥🔥

#nba #miamiheat https://t.co/TSkkpCOpuy","['nba', 'miamiheat']",Twitter for iPhone
35,PG_Basketball Podcast,,"PG Basketball Podcast, All my guest from basketball players,a sports analyst and etc. i hope one day to be successful",False,2022-10-11 02:08:55+00:00,"Victor Oladipo preseason debut stats vs Houston Rockets

8 pts
4 reb
3 stls

#HeatCulture #MiamiHeat #VictorOladipo #RevengeSzn https://t.co/xkYUoNghE2","['HeatCulture', 'MiamiHeat', 'VictorOladipo']",Twitter for iPhone
36,RAFA,"The Magic City , Miami ",Father Of Two Wonderful Girls ... #MiamiHurricanes #MiamiDolphins #MiamiHeat #MiamiMarlins #Tennis #Foodie #AdoptDontShop ... #OhYeah Food RTs ...,False,2022-10-11 02:05:58+00:00,The Miami Heat Are In The WIN Column ... Just practicing before the regular season ... #MiamiHeat #Heat #HeatCulture https://t.co/r0fAeKzGyt,"['MiamiHeat', 'Heat', 'HeatCulture']",Twitter for Android
37,KRYPTN,,Discord: KRYPTN#8368 |  Toxic Skulls Club MOD | Mutariuum Universe MOD | HUSL MOD,False,2022-10-11 01:50:07+00:00,"Nice to see @MiamiHEAT doing their thing preseason!! I feel hopeful for this one!!

#Miamiheat #NBA #preseason","['Miamiheat', 'NBA', 'preseason']",Twitter for Android
38,Love NBA,,NAB Fanbase,False,2022-10-11 00:30:03+00:00,"Jamal Cain Oakland Grizzlies vs UIC Flames | 26 points, 12 rebounds, 2 assists
 
https://t.co/Zf13Tplq1A
 
#EasternConference #MiamiHeat #SoutheastDivision https://t.co/1Sj7KDL8ZN",,love.nba
39,Richie Incognito,"North Miami Beach, FL",Truth seeker that hates ignorant and fallacious minded people. Lover of politics & sports. Voracious reader & movie buff. #FIUAlumni #MiamiDadeCollegeAlumni,False,2022-10-10 23:51:27+00:00,Dipo looks fresh #MiamiHeat,['MiamiHeat'],Twitter for Android
40,Richie Incognito,"North Miami Beach, FL",Truth seeker that hates ignorant and fallacious minded people. Lover of politics & sports. Voracious reader & movie buff. #FIUAlumni #MiamiDadeCollegeAlumni,False,2022-10-10 23:50:19+00:00,We kept Dedmon instead of getting Boogie? #MiamiHeat,['MiamiHeat'],Twitter for Android
41,Lissette Diaz,,@CanesBaseball and @marlins updater. Updater for @DartmouthFTBL. I also love Miami Sports for life.,False,2022-10-10 23:38:26+00:00,@KellySaco Congratulations Kelly!!!!! Looking forward to watching you with our Heat this season. GO HEAT!!!!!! #HeatCulture #MiamiHeat,"['HeatCulture', 'MiamiHeat']",Twitter for iPhone
42,Richie Incognito,"North Miami Beach, FL",Truth seeker that hates ignorant and fallacious minded people. Lover of politics & sports. Voracious reader & movie buff. #FIUAlumni #MiamiDadeCollegeAlumni,False,2022-10-10 22:49:32+00:00,The earliest I've been to a game to catch the shoot around. Nothing buts blans come early to the game 🤣. I feel like buddy in Get Out visiting the white family. #MiamiHeat https://t.co/Mbr7EKQ96U,,Twitter for Android
43,Oksana Love 🧚🏾‍♀️,"Palm Beach, FL",The Magician 🪄 🐅98  @NefertitiUnited,False,2022-10-10 22:47:00+00:00,Go Vic ❤️👏🏾 #MiamiHeat https://t.co/smCkqwmzpN,['MiamiHeat'],Twitter for iPhone
44,Love NBA,,NAB Fanbase,False,2022-10-10 21:53:03+00:00,"Miami HEAT Defense vs. the Grizzlies
 
https://t.co/7Sohjb4XYI
 
#EasternConference #MiamiHeat #SoutheastDivision https://t.co/7qYLwEJZpY","['EasternConference', 'MiamiHeat', 'SoutheastDivision']",love.nba
45,FMHipHop,GLOBAL,"The Digital Destination for HipHop, Trap, & RnB!",False,2022-10-10 19:55:07+00:00,Rick Ross trying to use #MiamiHeat bathroom 😂😂😂😂 #NBA https://t.co/lSqWSxJe5c,"['MiamiHeat', 'NBA']",Twitter for iPhone
46,Love NBA,,NAB Fanbase,False,2022-10-10 19:44:02+00:00,"Jamal Cain on Signing A Two‑Way Contract: ""Extremely Happy &amp; E ...
 
https://t.co/GDN34PGrAD
 
#EasternConference #JamalCain #JamalCainPractice #JamalCainSignsWithTheMiamiHeat #JamalCainTwoWayContract #MiamiHeat #MiamiHeatPractice #MiamiHeatTrainingCamp #SoutheastDivision https://t.co/cF1F6qNxny",['EasternConference'],love.nba
47,GangstaElmo69,"Yorktown, VA",I hate cringe and will roast when I feel that it's necessary. I hate most people. #IStandWithUkraine🇺🇦,False,2022-10-10 19:01:46+00:00,7:30 pm tonight it all starts. #miamiheat,['miamiheat'],Twitter for Android
48,Richie Incognito,"North Miami Beach, FL",Truth seeker that hates ignorant and fallacious minded people. Lover of politics & sports. Voracious reader & movie buff. #FIUAlumni #MiamiDadeCollegeAlumni,False,2022-10-10 19:00:14+00:00,Got my low key parking spot by the Heat arena that I refuse to tell anyone about 🤷🏿‍♂️ #MiamiHeat,['MiamiHeat'],Twitter for Android
49,Jeremy Kazieva,"Miami, FL",An FIU Panther that’s a fan of the NBA/Miami Heat and Pop Culture. IG: @h3atculture @jkazieva_3/ IG manager for @5reasonssports @atmoviesonline,False,2022-10-10 18:24:26+00:00,"🔥 9 days till Heat basketball 

It. Is. Time! #HeatTwitter #NBATwitter    #MiamiHEAT https://t.co/AhhdetDt0d","['HeatTwitter', 'NBATwitter', 'MiamiHEAT']",Twitter for iPhone
50,Chad Weaver 🔥🏀,,Miami Heat lifer,False,2022-10-10 15:00:03+00:00,Days until #miamiheat basketball: 9⃣ https://t.co/sCvSRT5DuJ,['miamiheat'],Twitter Web App
51,Love NBA,,NAB Fanbase,False,2022-10-10 14:30:02+00:00,"Jamal Cain on making an ...
 
https://t.co/v2ROUb6LYM
 
#AmericanAirlinesArena #Basketball #EasternConference #EthanSkolnick #FiveOnTheFloor #FiveReasonsSportsNetwork #HeatCulture #HeatNation #HeatSeason #MiamiHeat #MiamiHeatAnalysis #MiamiHeatNba #MiamiHeatShow #Podcast https://t.co/WA8kRWfsva","['AmericanAirlinesArena', 'Basketball', 'EasternConference']",love.nba
52,Jovic SZN📸😈,Paintown,#1 Nikola Jovic Stan,False,2022-10-10 13:15:17+00:00,Does Jokic deserve a starting spot? #miamiheat,['miamiheat'],Twitter for iPhone
53,Raw Chili,,,False,2022-10-10 12:20:05+00:00,"Headgear collection 
 
https://t.co/rORP1GnkeV
 
#Basketball #Florida #Heat #Miami #MiamiHeat #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceSoutheastDivision https://t.co/ygU5TzgOHG","['Basketball', 'Florida', 'Heat', 'Miami', 'MiamiHeat']",raw-chili
54,Love NBA,,NAB Fanbase,False,2022-10-10 11:40:02+00:00,"The 411 On Our Options at the 4 For the 2022-23 Season
 
https://t.co/nXr4SerXzt
 
#EasternConference #MiamiHeat #SoutheastDivision https://t.co/spRFyjoazW","['EasternConference', 'MiamiHeat']",love.nba
55,Justinas Brazauskas,"Nuremberg, Bavaria",Youth Basketball Coach 🇱🇹🇩🇪,False,2022-10-10 09:56:08+00:00,"Screen the Screener Action by Miami Heat during #NBAPreseason. This action involves all players on the court and has many various solutions. Two of them leading by Kyle Lowry and Tyler Herro.

#XsOs #MiamiHEAT https://t.co/UsG6QN9hhx",['NBAPreseason'],Twitter Web App
56,Sheina Go,,,False,2022-10-10 08:57:18+00:00,Jimmy butler wills the heart over the Lakers in games #miamiheat #jimmybutler #lakers #nbaplayoffs #nbaseason #nba2022🏀 https://t.co/76FKmo5Dh4,"['miamiheat', 'jimmybutler', 'lakers', 'nbaplayoffs', 'nbaseason']",Twitter for Android
57,Love NBA,,NAB Fanbase,False,2022-10-10 06:21:03+00:00,"BREAKING: Jamal Cain’s Contract t ...
 
https://t.co/PdITLWBHYC
 
#EasternConference #JamalCain #JamalCainHighlights #MiamiHeat #MiamiHeatJamalCain #MiamiHeatNews #MiamiHeatOffseasonRumors #MiamiHeatOffseasonTrades #MiamiHeatRumors #NBA #NbaNews #NbaRumors #SoutheastDivision https://t.co/mfB2eBskzJ","['EasternConference', 'JamalCain']",love.nba
58,Raw Chili,,,False,2022-10-10 05:56:02+00:00,"Jamal Cain Interview on Signing A Two‑Way Contract: ""Extremely Happy &amp; Excited to Get To Work"" 
 
https://t.co/FVTWJ0mtkb
 
#Basketball #Florida #Heat #Miami #MiamiHeat #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceSoutheastDivision https://t.co/tcglR3zDiL",,raw-chili
59,HabsHYPE,"Montreal, Qc","Artist @ fine Art America. Frames, Prints,📲Cases, Puzzles, Towels, Pillows and more!",False,2022-10-10 05:00:00+00:00,"Shop #HEATCulture  frames, prints, posters, mugs, puzzles, phone cases and more @ &gt;&gt; https://t.co/Zq2OGEjQAU &lt;&lt; #Miami #MiamiHeat #Heat #WhiteHot #HEATNation #HEATtwitter #NBA #NBA75 #NBA2K22 #NBAAllStar #NBATwitter",['HEATCulture'],Twitter Web App
60,Chad Weaver 🔥🏀,,Miami Heat lifer,False,2022-10-10 02:43:30+00:00,Days until #miamiheat basketball: 1⃣0⃣ https://t.co/zYpXUDqiDb,['miamiheat'],Twitter Web App
61,JWAC,,"Twitter Page for my YouTube JWAC ! Like subscribe and share! #1 Sports YouTube channel!

Check out my #NFL channel: https://t.co/SEihDzHyCl",False,2022-10-10 00:58:38+00:00,"The @MiamiHEAT had a pretty quiet offseason, but after being one shot away from the #NBAFinals, what can they do in 2022? 

See here: https://t.co/BllXJGaSIk

#MiamiHeat #Miami #NBATwitter #NBA #JimmyButler #TylerHerro #BamAdebayo #Heat #southbeach https://t.co/Osyca0e28i",['NBAFinals'],Twitter Web App
62,Jeremy Kazieva,"Miami, FL",An FIU Panther that’s a fan of the NBA/Miami Heat and Pop Culture. IG: @h3atculture @jkazieva_3/ IG manager for @5reasonssports @atmoviesonline,False,2022-10-09 20:02:38+00:00,"🔥 10 days till Heat basketball 

It. Is. Time! #HeatTwitter #NBATwitter   #MiamiHEAT https://t.co/dX1P9fD8o5","['HeatTwitter', 'NBATwitter', 'MiamiHEAT']",Twitter for iPhone
63,Love NBA,,NAB Fanbase,False,2022-10-09 19:58:03+00:00,"Headgear collection
 
https://t.co/NeqVKtw77x
 
#EasternConference #MiamiHeat #SoutheastDivision https://t.co/RwOaA5hVT4","['EasternConference', 'MiamiHeat', 'SoutheastDivision']",love.nba
64,Raw Chili,,,False,2022-10-09 18:53:04+00:00,"Coup's Notebook Vol. 27: What A Different Bam Really Means, Jamal Cain’s Instincts, Driving Duncan A ... 
 
https://t.co/gyZ8YVEXli
 
#Basketball #Florida #Heat #Miami #MiamiHeat #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceSoutheastDivision https://t.co/tM8A5DSU56",,raw-chili
65,Love NBA,,NAB Fanbase,False,2022-10-09 18:41:02+00:00,"[Wojnarowski] The Miami Heat are converting undrafted rookie forward Jamal Cain to a two-way contract. Cain’s averaged 17 points and 8.5 rebounds in Heat’s past two preseason games.
 
https://t.co/1jkzToCf4C
 
#EasternConference #MiamiHeat #SoutheastDivision https://t.co/IsBrCC8UfU",,love.nba
66,Love NBA,,NAB Fanbase,False,2022-10-09 17:49:02+00:00,"Looks like White Mashup jerseys are confirmed for this season
 
https://t.co/vm4TQ5wjBU
 
#EasternConference #MiamiHeat #SoutheastDivision https://t.co/G98ooB2fbS",['EasternConference'],love.nba
67,Love NBA,,NAB Fanbase,False,2022-10-09 16:42:02+00:00,"[Winderman] The Heat have converted Jamal Cain to a two-way contract, have waived Darius Days from his two-way and signed Mychal Mulder. Days then signed an Exhibition 10 with Heat, was also ...
 
https://t.co/Fm054qicKl
 
#EasternConference #MiamiHeat #SoutheastDivision https://t.co/egMwBIPA3A",,love.nba
68,UniMockups,Photoshop,Premium Photoshop and Illustrator sports mockup templates and more. Change The Game. Proud partner of @sportsTemplate,False,2022-10-09 16:03:22+00:00,"Be like @SethR94. These concepts are pure heat! 🔥🔥🔥
#miamiheat @miamiheat #smsports #jerseydesign #photoshop #unimockups #CapCut https://t.co/YU1LUmOfWf","['miamiheat', 'smsports', 'jerseydesign', 'photoshop']",Twitter for Android
69,Justin,,FGCU 2024 #Goeagles #wingsup,False,2022-10-09 15:32:49+00:00,@NBA @TheTraeYoung @ATLHawks 100% was cold in the playoffs vs my #MiamiHeat,['MiamiHeat'],Twitter for iPhone
70,NBA On This Day,"Phoenix, AZ",“RUN IT BACK” is the new “DIAPER DANDIE” BABY 🏀DAILY DOSE OF NBA🏀 THE NBA IS THE GREATEST LEAGUE ON PLANET 🌎,False,2022-10-09 14:33:47+00:00,"10/9/2”

#TheBubble was winding down and two teams remained #MiamiHeat and #Lakers   Headed into Game 5 the  were ahead 3-1. But what no one expected, was that this was the night my man @JimmyButler aka Jimmy Buckets would choose to have a game that would highlight his Legacy. https://t.co/j7xsWiIIAa","['TheBubble', 'MiamiHeat', 'Lakers']",Twitter for iPhone
71,Love NBA,,NAB Fanbase,False,2022-10-09 14:25:02+00:00,"The Miami Heat are in the process of re-signing Mychal Mulder, likely to funnel him to their G League affiliate. It means a player from the original camp roster will have to be waived.
 
https://t.co/YcqRRQ61Q8
 
#EasternConference #MiamiHeat #SoutheastDivision https://t.co/3kqmHl2wiV",,love.nba
72,LIKED CRYPTO,,Only Place For 24 Hour Crypto News!!!,False,2022-10-09 14:14:11+00:00,Carnival Cruise Stock Price| Should I Buy Carnival Cruise Stock❓ https://t.co/KVSz5Kf8VR via @YouTube #carnivalcruisestockprice #cnbc #ccl #miamiheat,,Twitter Web App
