,user_name,user_location,user_description,user_verified,date,text,hashtags,source
10,Love NBA,,NAB Fanbase,False,2022-10-10 16:00:02+00:00,"EP. 247 - Dress Rehearsal - Orlando Magic #Podcast
 
https://t.co/xosni3YvKn
 
#EasternConference #NBA #OrlandoMagic #PaoloBanchero #Preseason #SoutheastDivision https://t.co/ixy4aUffpW","['Podcast', 'EasternConference', 'NBA']",love.nba
11,PostUpVideos.com,"Fort Lauderdale, FL","We are revolutionizing how fanatical fans follow their favorite NBA teams, players and NBA Content Creators at https://t.co/kiMTwYwM5i .",False,2022-10-10 13:35:12+00:00,"NEW VIDEO TO WATCH:

""MY HONEST THOUGHTS ON THE ORLANDO MAGIC&amp;#39;S FIRST FEW PRESEASON GAMES..."" 

Creator:  TTB 1K

Brand New NBA Fan Video Platform: https://t.co/2f2wTS5T0e

#NBA #Magic #OrlandoMagic

https://t.co/T9Y0gFDQK6 https://t.co/iPnKVEclmg",,Blog2Social APP
12,KruzMon,The City Beautiful ,I am the Official #HoodieGang *Community Strategist* and #SpacesHost I live in FL. and am a NFTJunkie and DEFI 💎Hand #LegitSquad 🦀 #SucculentJack #SoccerDrops,False,2022-10-10 12:53:59+00:00,"@notRancid @Lulino_Nft @ShibaArmyGerman @MartineB1985 @Lurk_MN @BjarneBergseth @snipes013 @Squamamoto_NFT @shakeyerhand @nealas28 @ak_jen @opensea Yup, the #SucculentJack addiction is real! Had to get my boy @SHAQ OG #OrlandoMagic one to represent my Hometown squad! https://t.co/w0KyZMNHIT",,Twitter for Android
13,Love NBA,,NAB Fanbase,False,2022-10-10 11:38:03+00:00,"How does it make sense that the only way you can pre-order a jersey is in store pickup? Are they assuming every fan lives in Orlando?
 
https://t.co/MyJAq28y5L
 
#EasternConference #OrlandoMagic #SoutheastDivision https://t.co/wzfPxPJhLv",,love.nba
14,Love NBA,,NAB Fanbase,False,2022-10-10 09:32:02+00:00,"[Price] Markelle Fultz is wearing a smaller, slimmer boot on his left foot compared to the bigger, bulkier boot he was wearing at first after fracturing his big toe:
 
https://t.co/PDe9hKfhLu
 
#EasternConference #OrlandoMagic #SoutheastDivision https://t.co/1UpwWheSHj",,love.nba
15,TalkBasket,Basketball World,"EuroLeague and FIBA media partner, all latest news from the NBA and the world of basketball. Get in touch at info@talkbasket.net",False,2022-10-10 05:08:35+00:00,"Magic’s Jalen Suggs delighted on minimal casualty of knee capsule sprain, bone bruise he sustained vs Mavs #JalenSuggs #OrlandoMagic https://t.co/qFC9Vmn0QZ",,TalkBasket
16,Just Got Played,Central Florida,"Just Got Played is all about tabletop games: board games, card games, whatever! NEW VIDEOS every week!",False,2022-10-10 01:11:51+00:00,"The second new video in our channel Today! Stephen shows off the new version of Basketboss! @BGTables @CorneCwali @studiowarburton #boardgames #basketball #basketboss
#Orlando #Florida #sports #orlandomagic 

https://t.co/slAWGT15iM",,Twitter for Android
17,Love NBA,,NAB Fanbase,False,2022-10-09 22:15:03+00:00,"Jalen Suggs Rookie Patch- $10
 
https://t.co/No0OSo0DhF
 
#EasternConference #OrlandoMagic #SoutheastDivision https://t.co/Nmgk7mlisH","['EasternConference', 'OrlandoMagic', 'SoutheastDivision']",love.nba
18,BenDaMagicFan✨,"Orlando, FL",Magic/Jonathan Isaac SuperFan. #MagicAboveAll #OrlandoMagic,False,2022-10-09 22:12:26+00:00,JI still got it !!! #magicnation #orlandomagic https://t.co/AF1S5wYzoW,"['magicnation', 'orlandomagic']",Twitter for iPhone
19,Raw Chili,,,False,2022-10-09 18:50:02+00:00,"Sentinel article about Suggs’ injury 
 
https://t.co/GNlG3qgINW
 
#Basketball #Florida #Magic #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceSoutheastDivision #Orlando #OrlandoMagic https://t.co/myaSEFMc6p","['Basketball', 'Florida', 'Magic']",raw-chili
20,Josh Rivera,"Orlando, FL",Host of Where the Magic Happens Pod @WTMHPod | Orlando Magic | #GoBucs(3-2)| | NY Giants(4-1)| #OrlandoCity R.I.P Kobe,False,2022-10-09 17:40:04+00:00,"Been a long 3 months coming but today we completed our first recording of Where the Magic Happens Podcast Ep. 1

This is only the beginning and I couldn't be more thankful ♥️
#MagicTogether
#OrlandoMagic https://t.co/Uvh9QLdfjL",,Twitter Web App
21,Court Side Heat,"Mesa, AZ","Bringing you guys the best in basketball entertainment | Podcast episodes every Monday, Tuesday, Friday, Saturday | Newsletter comes out Wednesday",False,2022-10-09 17:19:26+00:00,"BREAKING: Jalen Suggs serious injury turned non-serious 

https://t.co/JWIBzyIyhQ

#NBA #NBATwitter #NBAPreseason #NBAPreseason2022 #Magic #OrlandoMagic #CourtSideHeat #BreakingNews #JalenSuggs","['NBA', 'NBATwitter', 'NBAPreseason']",Twitter Web App
22,James Parsons,"Newfoundland and Labrador, Can",No politics here  Garson/Arthur/Stanwyck/Lombard MASH WKRP #GoAvsGo #takenote  #Braves #Niners #BlueBombers I give compliments,False,2022-10-09 16:15:52+00:00,Hi  @JaMorant Are you playing the Oct 11 #Preseason versus #OrlandoMagic ? Son and me travelled all the way from #Newfoundland #Canada Have to see you play! @memgrizz @NBA @NBAonTNT #TemetriusJamel,"['Preseason', 'OrlandoMagic']",Twitter for Android
23,Love NBA,,NAB Fanbase,False,2022-10-09 12:53:02+00:00,"EP. 223 - Magic Keys - Orlando Magic Podcast
 
https://t.co/thGXY2QlcE
 
#EasternConference #OrlandoMagic #PaoloBanchero #RoadTrippin #SoutheastDivision https://t.co/uw8bjxxntK","['EasternConference', 'OrlandoMagic']",love.nba
24,Love NBA,,NAB Fanbase,False,2022-10-09 11:54:10+00:00,"Work In Progress W/ Jeff Turner - Penny For Your Thoughts - Orlando Magic Podcast
 
https://t.co/GTeNxTv1ak
 
#EasternConference #JeffTurner #NBA #OrlandoMagic #OrlandoMagicUK #PennyForYourThoughts #SoutheastDivision https://t.co/6rRmLSDOHw",,love.nba
25,Raw Chili,,,False,2022-10-09 10:29:04+00:00,"[OC] Explained in 1 minute: Jalen Suggs' left knee injury 
 
https://t.co/Bh7mapHsmd
 
#Basketball #Florida #Magic #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceSoutheastDivision #Orlando #OrlandoMagic https://t.co/B9YI6LSFLW","['Basketball', 'Florida', 'Magic']",raw-chili
26,Love NBA,,NAB Fanbase,False,2022-10-09 06:12:02+00:00,"Can You Name 5 Players on the #Orlando ...
 
https://t.co/9B1kpcD1Rl
 
#2022NBADraft #Baseball #Basketball #BestBets #BestPicks #Betting #EasternConference #Football #GameDay #Hockey #MLB #MLS #NBA #NbaDraft #NFL #NHL #OrlandoMagic #Shorts #Soccer #SoutheastDivision #Sports https://t.co/ZrexE7DMwm","['Orlando', '2022NBADraft', 'Baseball', 'Basketball']",love.nba
27,Love NBA,,NAB Fanbase,False,2022-10-09 04:46:02+00:00,"Sentinel article about Suggs’ injury
 
https://t.co/SMNyVivsYn
 
#EasternConference #OrlandoMagic #SoutheastDivision https://t.co/2WbhXojfgs","['EasternConference', 'OrlandoMagic', 'SoutheastDivision']",love.nba
28,Love NBA,,NAB Fanbase,False,2022-10-09 02:16:02+00:00,"[OC] Explained in 1 minute: Jalen Suggs' left knee injury
 
https://t.co/pLHXRAFZoB
 
#EasternConference #OrlandoMagic #SoutheastDivision https://t.co/n4EQWZETjx",['EasternConference'],love.nba
29,Raw Chili,,,False,2022-10-09 01:16:42+00:00,"picked up a couple of Panini packs on a whim at Target today. Haven't bought cards in ... 
 
https://t.co/dHzrrsL49k
 
#Basketball #Florida #Magic #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceSoutheastDivision #Orlando #OrlandoMagic https://t.co/SGA0cihHUh",,raw-chili
30,Raw Chili,,,False,2022-10-09 01:16:39+00:00,"picked up a couple of Panini packs on a whim at Target today. Haven't bought cards in ... 
 
https://t.co/dHzrrsL49k
 
#Basketball #Florida #Magic #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceSoutheastDivision #Orlando #OrlandoMagic https://t.co/riu1H07Ctt",,raw-chili
31,GotdemCards,your local card shop,"I have thousands of cards & I'm selling some to get some more. show me those cards
MJ Kobe & Trout is what it's really all about. Posting cards everyday",False,2022-10-09 00:56:22+00:00,"#OrlandoMagic 9 Card Lot #Magic

$3 OBO 

#Basketball #thehobby
#basketballcards #NBA #thehobby @HobbyRetweet_
#sportscards #sportscardsforsale
@JakeMc945
 @ILOVECOLLECTIN1 @MDRANSOM1 @sports_sell @CardboardEchoes @timscards1 https://t.co/TERR9brMDA","['OrlandoMagic', 'Magic', 'Basketball', 'thehobby', 'basketballcards', 'NBA', 'thehobby']",Twitter for Android
32,Love NBA,,NAB Fanbase,False,2022-10-08 22:53:02+00:00,"Orlando Magic vs Dallas Mavericks Full Game Highlights | Oct 7 | 2022 NBA Preseason
 
https://t.co/AeURh0xteI
 
#EasternConference #MagicVsMavericks #MavericksVsMagic #NbaHighlights #NBAPlayoffs #OrlandoMagic #SoutheastDivision https://t.co/Rb0UT932wC",,love.nba
33,Yamajesty_World_Travel,"Miami, Orlando, Ocala FL","My name is Charlie Hall Owner of Yamajesty World Travel. As your expert travel advisor, Ready to planning you next vacation ✈️🏝🚌🌆",False,2022-10-08 22:11:04+00:00,Good Day #repost : Everything You Wanted to Know About The City Orlando And Our Theme Parks. For the best #vacation package contact us @Yamajesty_World #resort #vacationhome #themeparks #orlandomagic #CityBeautiful #hotelpackages #visitorlando #familyvacation https://t.co/EW8dtSIuyP,"['repost', 'vacation']",Twitter Web App
34,Love NBA,,NAB Fanbase,False,2022-10-08 19:52:02+00:00,"POSTGAME SOUND AT DALLAS | COACH MOSE &amp; PAOLO BANCHERO
 
https://t.co/z6DrlEBOux
 
#Basketball #ColeAnthony #EasternConference #Florida #FranzWagner #JalenSuggs #JamahlMosley #Magic #MoBamba #NBA #Orlando #OrlandoMagic #SoutheastDivision #WendellCarterJr https://t.co/K9eQEkRaBH","['Basketball', 'ColeAnthony']",love.nba
35,JWAC,,"Twitter Page for my YouTube JWAC ! Like subscribe and share! #1 Sports YouTube channel!

Check out my #NFL channel: https://t.co/SEihDzHyCl",False,2022-10-08 18:45:23+00:00,"The @OrlandoMagic were not very good last year, and won the #NBADraft Lottery. After adding the number 1 pick, #PaoloBanchero, what is their ceiling in 2022? 

See here: https://t.co/6H5zLsCeHp

#NBA #NBAPreseason #Magic #OrlandoMagic #FranzWagner #MarkelleFultz #BolBol #MoBamba https://t.co/8Q88JwXzHU",['NBADraft'],Twitter Web App
36,Raw Chili,,,False,2022-10-08 18:34:04+00:00,"Post Game Thread: The #Orlando #Magic defeat The Dallas Mavericks 110-105 
 
https://t.co/LobBC6TCfV
 
#Basketball #Florida #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceSoutheastDivision #OrlandoMagic https://t.co/vQcgwzipdC","['Orlando', 'Magic', 'Basketball']",raw-chili
37,Love NBA,,NAB Fanbase,False,2022-10-08 18:26:02+00:00,"[Stein] X-rays negative for Jalen Suggs, Magic coach Jamahl Mosley says, but that's the extent of the update on Suggs' condition tonight.
 
https://t.co/nAEjBgKl1l
 
#EasternConference #OrlandoMagic #SoutheastDivision https://t.co/mfxKgrPxSJ",,love.nba
38,Andrew Kimeu,,,False,2022-10-08 18:05:08+00:00,5 o’clock in the morning no one slept.let go!! Orlando baby #OrlandoMagic https://t.co/JmZU7yRhND,['OrlandoMagic'],Twitter for iPhone
39,FieldLevelMedia,"Seattle, WA","Field Level Media features breaking news & coverage of 7,000+ annual events from a network of more than 200 professional journalists across North America.",False,2022-10-08 17:46:32+00:00,"Magic G Jalen Suggs (knee) out indefinitely #JalenSuggs #NBA
 #OrlandoMagic #PureMagic  https://t.co/hfRuAIpRij","['JalenSuggs', 'NBA', 'OrlandoMagic', 'PureMagic']",XML Feed Auto Tweet (Python)
40,FantasyMagic,"Orlando, FL","Orlando Magic Fan | Software Engineer | Day Trader | #MagicTogether 💫 | Nostradamus of #NBATwitter 🔮 | #GoBucs
| #Motivation | #FantasyMagicMedia",False,2022-10-08 16:52:50+00:00,"The rest of the preseason we should stop with the experimentation stuff and roll this out. This is our Healthy starting Five. 

🔹 Cole
🔹 Franz
🔹 Paolo
🔹 Wendell
🔹 Mo Bamba

#OrlandoMagic #MagicTogether  #WeGotAlotPopping #MagicSzn2022
WE💥G O T💥ALOT💥P O P P I N G",,Twitter for Android
41,"Dr. Rajpal Brar, DPT","Los Angeles, CA","1️⃣Doctor Physical Therapy, Fitness & Movement coach, Mindfulness, Sports Scientist 2️⃣YouTube: https://t.co/ym4OJF3B6k  3️⃣ https://t.co/cDZTNNpX7t",True,2022-10-08 16:37:30+00:00,"Good news overall here on Suggs. No info on severity &amp; bone bruises can be quite variable so timeline is very much TBD

#OrlandoMagic #NBA https://t.co/9cdraAOif0",,Twitter for iPhone
42,tattooed goalie dad #31🇵🇹🇨🇦,"North Of Toronto, Canada","Cancer Survivor. Philadelphia Flyers & Lindros fanatic. Proud hockey goalie dad X2. Portugal, Ronaldo, Jays, Bills, Raptors fan. Proud Açoreano. I follow back",False,2022-10-08 16:11:17+00:00,"#OrlandoMagic guard #JalenSuggs exited Friday October 7, 2022’s preseason contest against the #DallasMavericks with an #Injury to his lower left leg. #NBA #MagicTogether #MFFL #dALLasIN https://t.co/ZKdLazsS55","['OrlandoMagic', 'JalenSuggs', 'DallasMavericks']",Twitter for iPhone
43,MyNextSeat,"Florida, USA",MyNextSeat is part of the WebPass Social Network a social media marketing agency,False,2022-10-08 15:52:07+00:00,"#NBA #OrlandoMagic #JalenSuggs Magic G Jalen Suggs has knee sprain, bone bruise https://t.co/kyHs91r57N","['NBA', 'OrlandoMagic', 'JalenSuggs']",dlvr.it
44,Love NBA,,NAB Fanbase,False,2022-10-08 15:40:04+00:00,"Paolo Banchero - Preseason Game 3 Highlights
 
https://t.co/L7YGhd8MFd
 
#EasternConference #OrlandoMagic #SoutheastDivision https://t.co/uwQ1rQudvY","['EasternConference', 'OrlandoMagic']",love.nba
45,Just 3🏀 💫,The Rotten Apple,"Content Researcher 🔎 - Sports, Politics, Art, Music, Culture, Business, Social & Media Connoisseur.  #BeyondBlackHistoryMonth
 #MoreThan  
#RepBX #DubNation",False,2022-10-08 14:06:58+00:00,"#OrlandoMagic guard #JalenSuggs has suffered a left knee capsule sprain and bone bruise, the team announced. #NBATwitter
https://t.co/FunTnpPHRZ","['OrlandoMagic', 'JalenSuggs']",Twitter for Android
46,Frank,Somewhere,,False,2022-10-08 13:11:55+00:00,"#Orlandomagic strength  and conditioning  coaches are the worst just like the owners. This is the most injured team  in the nba. Might as well turn it into a rehab facility 
#sellTheTeam #orlando @OrlandoMagic",['Orlandomagic'],Twitter for Android
47,Love NBA,,NAB Fanbase,False,2022-10-08 12:29:02+00:00,"[Injury] Jalen Suggs carried off court with knee injury after pushed by Spencer Dinwiddie (Full Play)
 
https://t.co/IwCfeXp7PG
 
#EasternConference #OrlandoMagic #SoutheastDivision https://t.co/oxuhgMTjAV",,love.nba
48,Matthias Wilke /Rangerbure,Berlin,ruhiger Typ ... keine Ahnung was ich manchmal Schreibe ...Sportergebnisse(Mitteilung)...(SerienFan),False,2022-10-08 10:27:10+00:00,"Ende 
#Basketball Herren #NBASaisonvorbereitung 
110:105 #OrlandoMagic vs DallasMavericks 
#Eishockey Herren #WHL 
0:5 LethbridgeHuricanes vs #RedDeerRebels 
5:2 #WinnipegIce vs ReginaPats 
4:5 nV #PrinceAlbertRaiders vs SwiftCurentBroncos","['Basketball', 'NBASaisonvorbereitung', 'OrlandoMagic', 'Eishockey', 'WHL']",Twitter Web App
49,Love NBA,,NAB Fanbase,False,2022-10-08 09:54:02+00:00,"Post Game Thread: The Orlando Magic defeat The Dallas Mavericks 110-105
 
https://t.co/5tfwm64dDj
 
#EasternConference #OrlandoMagic #SoutheastDivision https://t.co/XLCX5ynXRG",,love.nba
50,Raw Chili,,,False,2022-10-08 09:07:02+00:00,"Game Thread: #Orlando #Magic (1-1) at Dallas Mavericks (1-0) Oct 07 2022 8:30 PM 
 
https://t.co/pdmFcovjXl
 
#Basketball #Florida #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceSoutheastDivision #OrlandoMagic https://t.co/3bSkspOJIW","['Orlando', 'Magic']",raw-chili
51,Love NBA,,NAB Fanbase,False,2022-10-08 08:28:02+00:00,"Dallas Mavericks vs Orlando Magic Full Highlights 2nd QTR | NBA Season 2022-23 Preseason Week 2
 
https://t.co/HwJkSQ5uzp
 
#EasternConference #OrlandoMagic #SoutheastDivision https://t.co/KGzGv5fNf1",,love.nba
52,Love NBA,,NAB Fanbase,False,2022-10-08 07:22:02+00:00,"[Half Court Hoops] Orlando Magic 2022-23 X's and O's Preview
 
https://t.co/DnLjgMrAKx
 
#EasternConference #OrlandoMagic #SoutheastDivision https://t.co/2Hb0SKnOUN",['EasternConference'],love.nba
53,TalkBasket,Basketball World,"EuroLeague and FIBA media partner, all latest news from the NBA and the world of basketball. Get in touch at info@talkbasket.net",False,2022-10-08 04:01:15+00:00,Negative X-Ray results on Jalen Suggs’ left knee injury vs Mavs – Magic coach Jamahl Mosley #JalenSuggs #JamahlMosley #OrlandoMagic https://t.co/vreR410mDr,['JalenSuggs'],TalkBasket
54,BEHIND THE SIDELINES with Angel Figueroa,"Orlando, FL",Podcast keeping you updated on all things NBA & Orlando Magic,False,2022-10-08 03:15:04+00:00,"MAGIC WIN!!! Orlando defeats the Dallas Mavericks 110-105

#dallas #sports #game #orlandomagic #magictogether #lukadoncic #mavericks #dallasmavericks #podcast #texas #nba #dallasmavs #mavs #basketball #ESPN #graphicdesign #nbapreseason #florida #paolobanchero #magic #orlando

1/4 https://t.co/MkHTpkwPA9","['dallas', 'sports', 'game', 'orlandomagic', 'magictogether']",Twitter for Android
55,Tennis With T 🎾💪,United States,🥓 The Books Can’t See Us 👋👀 KING of live betting. Sports Consultant 300+ Units YTD Dm or hit the link to join the best Discord for all sports,False,2022-10-08 02:58:23+00:00,"Wait didn’t know we did Nba 🏀 🤷‍♂️ true 🐐 @HABIBI_BETS  

#GamblingTwitter #NBA #Miami #orlandomagic #Heat  

https://t.co/k7DlaRibjS Promo “HabibiBets” for 2 weeks free first 10 members 🚨 https://t.co/BA9iYgdSU0","['GamblingTwitter', 'NBA', 'Miami', 'orlandomagic', 'Heat']",Twitter for iPhone
56,Orlando Magic HQ,"Orlando, FL",Orlando Magic news & updates. New episodes of The OZone Podcast drop every week. Part of the @hoopspodnet. Co-hosts: @OMagicHQ & @therealag22. #MagicTogether,False,2022-10-08 02:56:33+00:00,"The Magic trailed by nearly 20 points in the 1st, but found a way to fight back in this one. 

Paolo played an incredible game, showing flashes of the scorer he can be… Suggs left the game with a lower left leg injury and did not return. 

#MagicTogether #OrlandoMagic #NBA https://t.co/5ifv8RfFEg",,Twitter for iPhone
57,Jason Redd ⭐️⭐️,"Louisville, KY","°O° Disney. Runner. Chelsea FC, Orlando City SC, Louisville City FC, #LoveFL Dog Dad, Animal Lover #AdoptDontShop",False,2022-10-08 02:53:08+00:00,Preseason W but still a W. @OrlandoMagic #MagicTogether #OrlandoMagic https://t.co/LCe6Dad0CZ,"['MagicTogether', 'OrlandoMagic']",Twitter for iPhone
58,Love NBA,,NAB Fanbase,False,2022-10-08 02:52:02+00:00,"No Franz tonight (Rest)
 
https://t.co/P2CUciUIKv
 
#EasternConference #OrlandoMagic #SoutheastDivision https://t.co/qajbXUrc9q","['EasternConference', 'OrlandoMagic', 'SoutheastDivision']",love.nba
59,TalkBasket,Basketball World,"EuroLeague and FIBA media partner, all latest news from the NBA and the world of basketball. Get in touch at info@talkbasket.net",False,2022-10-08 02:40:27+00:00,"Jalen Suggs suffer lower left leg injury vs Dallas, to be tested and evaluated #DallasMavericks #JalenSuggs #OrlandoMagic https://t.co/FZVoojsXfV","['DallasMavericks', 'JalenSuggs']",TalkBasket
60,FantasyMagic,"Orlando, FL","Orlando Magic Fan | Software Engineer | Day Trader | #MagicTogether 💫 | Nostradamus of #NBATwitter 🔮 | #GoBucs
| #Motivation | #FantasyMagicMedia",False,2022-10-08 02:35:50+00:00,"Is Bol Bol Cooking?

#OrlandoMagic #MagicTogether  #WeGotAlotPopping #MagicSzn2022
WE💥G O T💥ALOT💥P O P P I N G","['OrlandoMagic', 'MagicTogether', 'WeGotAlotPopping', 'MagicSzn2022']",Twitter for Android
61,FantasyMagic,"Orlando, FL","Orlando Magic Fan | Software Engineer | Day Trader | #MagicTogether 💫 | Nostradamus of #NBATwitter 🔮 | #GoBucs
| #Motivation | #FantasyMagicMedia",False,2022-10-08 02:21:55+00:00,"Paolo looks most comfortable in isolation situations, looks like a totally different player in pick and role situations right now.

#OrlandoMagic #MagicTogether  #WeGotAlotPopping #MagicSzn2022
WE💥G O T💥ALOT💥P O P P I N G",,Twitter for Android
62,Soccer Live24,,,False,2022-10-08 02:21:16+00:00,"#Live Streaming Online⚽🔴🏆
#OrlandoMagic vs DallasMavericks
📲💻Watch👉:https://t.co/shTvgnJjFo

#RealEspana vs CDRealSociedad 
📲💻Watch👉:https://t.co/oGXeBhca7a

#AserriFC vs CSUruguay 
📲💻Watch👉:https://t.co/Ht7uNZHcab
#NBA #MFFL #LigaNacional #Takis
#LaEnsenada #LAPro
0","['Live', 'OrlandoMagic', 'RealEspana']",Twitter Web App
63,Soccer Live24,,,False,2022-10-08 02:21:07+00:00,"#Live Streaming Online⚽🔴🏆
#OrlandoMagic vs DallasMavericks
📲💻Watch👉:https://t.co/shTvgnJjFo

#RealEspana vs CDRealSociedad 
📲💻Watch👉:https://t.co/oGXeBhca7a

#AserriFC vs CSUruguay 
📲💻Watch👉:https://t.co/Ht7uNZHcab
#NBA #MFFL #LigaNacional #Takis
#LaEnsenada #LAPro
9","['Live', 'OrlandoMagic', 'RealEspana']",Twitter Web App
64,Soccer Live24,,,False,2022-10-08 02:20:59+00:00,"#Live Streaming Online⚽🔴🏆
#OrlandoMagic vs DallasMavericks
📲💻Watch👉:https://t.co/shTvgnrarg

#RealEspana vs CDRealSociedad 
📲💻Watch👉:https://t.co/oGXeBgU0T2

#AserriFC vs CSUruguay 
📲💻Watch👉:https://t.co/Ht7uNZp2W3
#NBA #MFFL #LigaNacional #Takis
#LaEnsenada #LAPro
8","['Live', 'OrlandoMagic', 'RealEspana']",Twitter Web App
65,Soccer Live24,,,False,2022-10-08 02:20:50+00:00,"#Live Streaming Online⚽🔴🏆
#OrlandoMagic vs DallasMavericks
📲💻Watch👉:https://t.co/shTvgnrarg

#RealEspana vs CDRealSociedad 
📲💻Watch👉:https://t.co/oGXeBgU0T2

#AserriFC vs CSUruguay 
📲💻Watch👉:https://t.co/Ht7uNZp2W3
#NBA #MFFL #LigaNacional #Takis
#LaEnsenada #LAPro
7","['Live', 'OrlandoMagic', 'RealEspana']",Twitter Web App
66,Soccer Live24,,,False,2022-10-08 02:20:43+00:00,"#Live Streaming Online⚽🔴🏆
#OrlandoMagic vs DallasMavericks
📲💻Watch👉:https://t.co/shTvgnrarg

#RealEspana vs CDRealSociedad 
📲💻Watch👉:https://t.co/oGXeBgU0T2

#AserriFC vs CSUruguay 
📲💻Watch👉:https://t.co/Ht7uNZp2W3
#NBA #MFFL #LigaNacional #Takis
#LaEnsenada #LAPro
6","['Live', 'OrlandoMagic', 'RealEspana']",Twitter Web App
