,user_name,user_location,user_description,user_verified,date,text,hashtags,source
22,The Celtics Files,"Boston, MA",Opening the files on all things Celtics 🍀,False,2022-10-11 12:51:24+00:00,"And then you have to consider current depth to this position:
-Marcus Smart
-Malcolm Brogdon
-Derrick White
-Payton Pritchard 
-JD Davison (rookie, two-way)
🤔 
#Celtics",,Twitter for iPhone
23,T-Rod  ||| 🌘-☀️ - 🪐 - ⭐️|||,36th Chamber/New England,"GAMING,𝚇𝚋𝚘𝚡𝚂𝚎𝚛𝚒𝚎𝚜𝚇,RETRO |𝙱𝚕𝚎𝚎𝚍𝙶𝚛𝚎𝚎𝚗,CELTICS| HIP-HOP |𝙿𝚛𝚘𝚆𝚛𝚎𝚜𝚝𝚕𝚒𝚗𝚐| BEER |𝙽𝚘𝚜𝚝𝚊𝚕𝚐𝚒𝚊|SPREAD LOVE, Be Kind ❤️🎮☘️🍺🏀👽",False,2022-10-11 12:51:20+00:00,7 days til #Celtics opening night!!☘️🏀 https://t.co/be8lxY2944,['Celtics'],Twitter for iPhone
24,Relle ☘️,"Plano, TX",#Photographer 📸 #PVAMU Grad Alum 💜💛 JAX ✈️ DAL #Celtics ☘️ #AllAbout18 #Duuuval #dirtywater ⚾️ #RazorbackNation 🏈🏀 #BlackWomaninTech 🤓👩🏾‍💻,False,2022-10-11 12:45:50+00:00,One week until real #Celtics Basketball is back! I am ready for this season to get started! #BleedGreen,"['Celtics', 'BleedGreen']",Twitter for iPhone
25,Kyle,Massachusetts,Celtics season ticket holder since '95. Jai Alai and Doritos aficionado..,False,2022-10-11 12:45:12+00:00,"Hope he's not related to Mike Harlow!

Wink and nod to my fellow old time #Celtics fans.. https://t.co/PLlzGMlqYB",['Celtics'],Twitter Web App
26,Honest☘️Larry,New Jersey,A Bostonian in New Jersey. Current teacher. Former Elias statistician. Loyal little.,False,2022-10-11 12:39:47+00:00,Happy birthday in heaven to Bob Donham. #Celtics https://t.co/LDRWr7LV7n,['Celtics'],Twitter for iPhone
27,WBZ Boston Sports,Boston,Tweets from the WBZ Sports team,True,2022-10-11 12:20:30+00:00,#Celtics sign Roxbury native A.J. Reeves to Exhibit 10 contract https://t.co/6cEltSBW53,['Celtics'],SocialNewsDesk
28,Boston Celtics Fans,,Boston Celtics Fan Page. NOT linked to Official Boston Celtics. #Boston #TeamCeltics #Celtics #CelticsTalk #CelticsNation #GreenRunsDeep #BostonCeltics,False,2022-10-11 12:09:00+00:00,Boston Celtics: Former draft lottery big man has eyes set on roster spot #Celtics #CelticsTalk #GreenRunsDeep #BostonCeltics https://t.co/UaadOPbOL0,"['Celtics', 'CelticsTalk', 'GreenRunsDeep']",SocialBee.io v2
29,Love NBA,,NAB Fanbase,False,2022-10-11 12:00:03+00:00,"#Celtics Preseason Recap + Draymond ...
 
https://t.co/XwHahqa94f
 
#AtlanticDivision #BostonCeltics #CelticsPostgame #CelticsPreseason #CelticsVsHornets #ClnsMedia #ClnsPostGame #DraymondGreen #DraymondGreenFight #DraymondGreenJordanPoole #DraymondGreenJordanPooleFightVideo https://t.co/Aw9jDTHVBf","['Celtics', 'AtlanticDivision', 'BostonCeltics']",love.nba
30,Fadeaway World,,"https://t.co/pxJFnl3Ykb provides the top news, rumors, highlights, throwbacks and articles for the best fans in the world.",False,2022-10-11 12:00:02+00:00,"The race for the Sixth Man of the Year award next season will be very exciting 💯

Tyler Herro
Christian Wood
Jordan Poole
Malcolm Brogdon
Bones Hyland

Who do you think will win it?

#heat #mavs #warriors #celtics #nuggets #nba https://t.co/mUK4xX4fY8",,Twitter Web App
31,15-STRUZZ-21,,🔥HOME OF THE 6x SB CHAMPS!!!!!🔥Only a Boston sports fan 💥Pats🏈 6x🏆💥Bruins🏒6x🏆💥Celtics🏀17x🏆💥 Sox⚾️9x🏆All you haters keep hating we love it👊🏻♉️🇮🇹,False,2022-10-11 11:50:41+00:00,#NHLBruins start tomorrow and the #Celtics start one week from today 🙌🙌🙌🙌 Enjoy your Tuesday everyone,"['NHLBruins', 'Celtics']",Twitter for iPhone
32,Boston Celtics Fans,,Boston Celtics Fan Page. NOT linked to Official Boston Celtics. #Boston #TeamCeltics #Celtics #CelticsTalk #CelticsNation #GreenRunsDeep #BostonCeltics,False,2022-10-11 11:47:01+00:00,What kind of head coach will Joe Mazzulla be on the court for the Boston Celtics in 2022-23? #Celtics #CelticsTalk #CelticsNation #BostonCeltics https://t.co/petQ5DT6an,"['Celtics', 'CelticsTalk']",SocialBee.io v2
33,JMath401,,"Full time Accountant, PT Woodworker. Season tix holder PC FriarsMBB. Husband & Father. Love sports talk. Bourbon. Golf. Follow US on IG/FB",False,2022-10-11 11:38:02+00:00,Congrats @ajreeves11 on signing with Celtics. Let’s go #celtics #pcbb,"['celtics', 'pcbb']",Twitter for iPhone
34,Jonathan Isaac 🇺🇸🇵🇷,"Boston, MA",Student Of Life 📖 📚 Basketball Junkie 🏀🏀 Mana 🌳🎋,False,2022-10-11 11:24:45+00:00,The fact the #Celtics haven’t picked him up to lead the 2nd group kind of upsets me. They probably scared he gonna take Grant Williams minutes smh… https://t.co/TqnDLDkijK,['Celtics'],Twitter for iPhone
35,Raw Chili,,,False,2022-10-11 11:20:02+00:00,"#Boston signs AJ Reeves to Exhibit-10 Contract 
 
https://t.co/7CcKb2FzeV
 
#Basketball #BostonCeltics #Celtics #Massachusetts #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceAtlanticDivision https://t.co/N0flmsHwuo","['Boston', 'Basketball', 'BostonCeltics', 'Celtics']",raw-chili
36,The Celtics Files,"Boston, MA",Opening the files on all things Celtics 🍀,False,2022-10-11 11:10:12+00:00,"It makes you wonder what the play is here for Brad. 
-AJ Reeves was in Boston previously over the summer. 
-Currently no available two-ways
-Could we see Mfiondu Kabengele get converted to 15-man?
-Why bring in a player you’ve already evaluated?
Regardless, I like it!
#Celtics",,Twitter for iPhone
37,Boston Celtics Fans,,Boston Celtics Fan Page. NOT linked to Official Boston Celtics. #Boston #TeamCeltics #Celtics #CelticsTalk #CelticsNation #GreenRunsDeep #BostonCeltics,False,2022-10-11 10:52:01+00:00,Celtics’ Robert Williams III projected as No. 11 center in NBA for 2022-23 by Sporting News #Boston #TeamCeltics #Celtics #CelticsTalk https://t.co/ny5rEO2Efg,"['Boston', 'TeamCeltics']",SocialBee.io v2
38,Boston Celtics Fans,,Boston Celtics Fan Page. NOT linked to Official Boston Celtics. #Boston #TeamCeltics #Celtics #CelticsTalk #CelticsNation #GreenRunsDeep #BostonCeltics,False,2022-10-11 10:41:00+00:00,Celtics' Robert Williams III projected as No. 11 center in NBA for 2022-23 by Sporting News #Celtics #CelticsTalk #CelticsNation #BostonCeltics https://t.co/C5dk1Fe4kS,"['Celtics', 'CelticsTalk']",SocialBee.io v2
39,Boston Celtics Fans,,Boston Celtics Fan Page. NOT linked to Official Boston Celtics. #Boston #TeamCeltics #Celtics #CelticsTalk #CelticsNation #GreenRunsDeep #BostonCeltics,False,2022-10-11 10:08:00+00:00,Boston Celtics: 4x All-Star free agent has regrets playing for Cs in bubble #Celtics #CelticsTalk #GreenRunsDeep #BostonCeltics https://t.co/dqsJ2OHKUi,"['Celtics', 'CelticsTalk', 'GreenRunsDeep']",SocialBee.io v2
40,The Celtics Files,"Boston, MA",Opening the files on all things Celtics 🍀,False,2022-10-11 10:04:17+00:00,7 Days until #Celtics basketball returns 🍀 https://t.co/xHU2qeouVg,['Celtics'],Twitter for iPhone
41,Boston Celtics Fans,,Boston Celtics Fan Page. NOT linked to Official Boston Celtics. #Boston #TeamCeltics #Celtics #CelticsTalk #CelticsNation #GreenRunsDeep #BostonCeltics,False,2022-10-11 09:57:02+00:00,How different can we expect interim Boston Celtics head coach Joe Mazzulla to be from Ime Udoka? #Boston #TeamCeltics #Celtics #CelticsTalk https://t.co/q3lUOZe1Fa,['Boston'],SocialBee.io v2
42,Boston Celtics Fans,,Boston Celtics Fan Page. NOT linked to Official Boston Celtics. #Boston #TeamCeltics #Celtics #CelticsTalk #CelticsNation #GreenRunsDeep #BostonCeltics,False,2022-10-11 09:46:00+00:00,How different can we expect interim Boston Celtics head coach Joe Mazzulla to be from Ime Udoka? #Celtics #CelticsTalk #CelticsNation #BostonCeltics https://t.co/yX98qlEIFG,['Celtics'],SocialBee.io v2
43,April Davis,,,False,2022-10-11 08:44:58+00:00,"On this day: Kevin Gamble, Gene Stump born; Paul Westphal debut #Celtics #CelticsTalk #CelticsNation #BostonCeltics","['Celtics', 'CelticsTalk', 'CelticsNation', 'BostonCeltics']",Twitter Web App
44,Boston Celtics Fans,,Boston Celtics Fan Page. NOT linked to Official Boston Celtics. #Boston #TeamCeltics #Celtics #CelticsTalk #CelticsNation #GreenRunsDeep #BostonCeltics,False,2022-10-11 08:40:00+00:00,"On this day: Kevin Gamble, Gene Stump born; Paul Westphal debut #Celtics #CelticsTalk #CelticsNation #BostonCeltics https://t.co/oCyh53i6pn","['Celtics', 'CelticsTalk', 'CelticsNation', 'BostonCeltics']",SocialBee.io v2
45,iSports,,Free · Comprehensive · Trusted · Fast,False,2022-10-11 08:29:59+00:00,"Doc Rivers Reveals Celtics’ Ownerships Biggest Mistakes of Big 3 Era
https://t.co/iqK4tw8NvC

#NBA #basketball #basketballdata #basketballapi #livescore #NBAFinals #NBADraft #Celtics #docrivers","['NBA', 'basketball']",Twitter Web App
46,Boston Celtics Fans,,Boston Celtics Fan Page. NOT linked to Official Boston Celtics. #Boston #TeamCeltics #Celtics #CelticsTalk #CelticsNation #GreenRunsDeep #BostonCeltics,False,2022-10-11 08:07:01+00:00,Celtics alum Kenny Anderson talks his ECF runs with Paul Pierce #Boston #TeamCeltics #Celtics #CelticsTalk https://t.co/EwEDF00oRO,"['Boston', 'TeamCeltics', 'Celtics', 'CelticsTalk']",SocialBee.io v2
47,Boston Celtics Fans,,Boston Celtics Fan Page. NOT linked to Official Boston Celtics. #Boston #TeamCeltics #Celtics #CelticsTalk #CelticsNation #GreenRunsDeep #BostonCeltics,False,2022-10-11 07:56:01+00:00,"After drama-filled stops in Los Angeles and Brooklyn, Blake Griffin impressed by Celtics' vibes #Boston #TeamCeltics #Celtics #CelticsTalk https://t.co/fVugrBUNIc",['Boston'],SocialBee.io v2
48,Boston Celtics Fans,,Boston Celtics Fan Page. NOT linked to Official Boston Celtics. #Boston #TeamCeltics #Celtics #CelticsTalk #CelticsNation #GreenRunsDeep #BostonCeltics,False,2022-10-11 07:45:06+00:00,Celtics alum Kenny Anderson talks his ECF runs with Paul Pierce #Celtics #CelticsTalk #CelticsNation #BostonCeltics https://t.co/YW9p1pguvd,"['Celtics', 'CelticsTalk', 'CelticsNation', 'BostonCeltics']",SocialBee.io v2
49,Bri Marie D,"Boston, MA ",🏀☘️ & ⚾️🧦 || ғᴏʀᴍᴇʀ: @nbcsboston • @iheartmedia • @dirtywatermedia || ʙᴏsᴛᴏɴ ʙᴀɴɴᴇʀ ʙᴏᴜɴᴅ ||ʙᴀʀᴛᴇɴᴅᴇʀ||❤︎ ɾ㏂|| ɪɢ: ʙʀɪ.ᴍᴀʀɪᴇ.ᴅ || ᴛɪᴘs ғᴏʀ ᴄᴏɴᴛᴇɴᴛ ᴀᴘᴘʀᴇᴄɪᴀᴛᴇᴅ,False,2022-10-11 07:35:38+00:00,I can’t believe only one week til I’m happy watching my Cs again!!!! I am so excited !! 😍☘️ #Celtics,['Celtics'],Twitter for iPhone
50,The Celtics Files,"Boston, MA",Opening the files on all things Celtics 🍀,False,2022-10-11 07:29:51+00:00,The #Celtics have signed AJ Reeves to an Exhibit-10 contract https://t.co/6wGZVPYAmY,['Celtics'],Twitter for iPhone
51,Justin Trombino,"Providence, RI",Boston Celtics Writer - @CelticsFiles | @CausewayStreet | @HoopsHabit | Podcast-🎙@TheRaftersPod | 📧➡️jtceltics365@gmail.com,False,2022-10-11 07:27:28+00:00,"Danny Ainge drafted the best players in back-to-back years in 2016 &amp; 2017, now they’re pillars of the franchise and ascending #Celtics https://t.co/EueNXZHJPO",,Twitter for iPhone
52,The Celtics Files,"Boston, MA",Opening the files on all things Celtics 🍀,False,2022-10-11 07:21:49+00:00,Jayson Tatum takes over the Jack Harlow concert with Payton Pritchard and Blake Griffin #Celtics  https://t.co/bLzfdBOdgk,['Celtics'],Twitter for iPhone
53,Rob Sparks,,"Listen to PULL UP - ROB SPARKS X KYLA IMANI X BREADMANP 
https://t.co/r6gxdDR0xM

In order to succeed, you first must learn to fail -Michael Jordan",False,2022-10-11 06:42:37+00:00,@NBA @Timberwolves Wow these other teams are hungry dis year #Celtics nation,['Celtics'],Twitter for Android
54,Boston Celtics Fans,,Boston Celtics Fan Page. NOT linked to Official Boston Celtics. #Boston #TeamCeltics #Celtics #CelticsTalk #CelticsNation #GreenRunsDeep #BostonCeltics,False,2022-10-11 05:55:01+00:00,Boston Celtics Waive Former Knicks And Spurs Forward #Boston #TeamCeltics #Celtics #CelticsTalk https://t.co/HCRfOTtDJ5,"['Boston', 'TeamCeltics', 'Celtics', 'CelticsTalk']",SocialBee.io v2
55,Bri Marie D,"Boston, MA ",🏀☘️ & ⚾️🧦 || ғᴏʀᴍᴇʀ: @nbcsboston • @iheartmedia • @dirtywatermedia || ʙᴏsᴛᴏɴ ʙᴀɴɴᴇʀ ʙᴏᴜɴᴅ ||ʙᴀʀᴛᴇɴᴅᴇʀ||❤︎ ɾ㏂|| ɪɢ: ʙʀɪ.ᴍᴀʀɪᴇ.ᴅ || ᴛɪᴘs ғᴏʀ ᴄᴏɴᴛᴇɴᴛ ᴀᴘᴘʀᴇᴄɪᴀᴛᴇᴅ,False,2022-10-11 05:48:10+00:00,Some teammates bonding love that for us 😎🫶🏻☘️🙌🏻 #Celtics https://t.co/UHGeLW62Wh,['Celtics'],Twitter for iPhone
56,Dean De Jesus,Valenzuela,12up and Fan Sided Affiliate / Social Media Influencer / PG/SG / NBA 2K Gamer / Laker Fan since 2001,False,2022-10-11 05:06:27+00:00,"Boston Celtics: Al Horford lauds veteran free agent addition

https://t.co/OpORWRBgZq

#nba #boston #celtics #bleedgreen #bethefight #mffl #lakeshow #dubnation #goldenstate #warriors #lakers #NBATwitter #NBAJapanGames #NBA2K23 #NBAPreseason #clippernation #gospursgo","['nba', 'boston', 'celtics']",Twitter Web App
57,Dean De Jesus,Valenzuela,12up and Fan Sided Affiliate / Social Media Influencer / PG/SG / NBA 2K Gamer / Laker Fan since 2001,False,2022-10-11 05:05:50+00:00,"Boston Celtics: Last Lakers roster spot could go to Summer League hero

https://t.co/nxcLFrzhJd

#nba #boston #celtics #bleedgreen #bethefight #mffl #lakeshow #dubnation #goldenstate #warriors #lakers #NBATwitter #NBAJapanGames #NBA2K23 #NBAPreseason #clippernation #gospursgo","['nba', 'boston']",Twitter Web App
58,Keagan Stiefel,"Boston, MA",Digital Content @NESN | UMass Amherst Alum | he/him,False,2022-10-11 05:05:43+00:00,"Jayson Tatum, Blake Griffin and Payton Pritchard were all at the Jack Harlow concert tonight at MGM Music Hall, the new theater at Fenway Park. #Celtics https://t.co/STeXv3d97E",,Twitter for iPhone
59,Maillot des Lakers à 21€,Pour Acheter ➔,"🏀Maillot de Basket prix d'usine ➡ 2⃣1⃣€
📦✈ Chez vous en 8/10jours 🔥",False,2022-10-11 05:03:26+00:00,"⚽|New #Celtics Vert 2022 Jayson Tatum 0⃣
Au tarif incroyable de 2⃣1⃣€
➡https://t.co/Ybh5SAw0fm

#nba https://t.co/s9Hr6IWCwy","['Celtics', 'nba']",TweetDeck
60,Good Buys 4 U,,"Great Finds on Sports memorabilia, music, & much more!",False,2022-10-11 04:39:32+00:00,Check out 1988 Set Of 31 NBA Team Pins Collectors Framed Limited Edition Lakers Bulls!!!! https://t.co/hBcfbZdeBh #eBay via @eBay #NBA #80s #lakers #bulls #magicjohnson #michaeljordan #cavs #bucks #suns #blazers #pistons #heat #pacers #knicks #nets #celtics #warriors #kings,,Twitter for iPhone
61,Seattle Spectre,"Seattle, WA","To Infinity & Beyond 💫

#GoCougs🐾",False,2022-10-11 04:36:32+00:00,Game on. #Celtics #Lakers https://t.co/GEQpGy7AIA,"['Celtics', 'Lakers']",Twitter for Android
62,Christian 🇵🇷,"New Jersey, USA",#liberal #BLM #Mets #Eagles #FlyEaglesFly,False,2022-10-11 04:20:15+00:00,Congratulations #Celtics https://t.co/6OC8otbZ9p,['Celtics'],Twitter for Android
63,Bri Marie D,"Boston, MA ",🏀☘️ & ⚾️🧦 || ғᴏʀᴍᴇʀ: @nbcsboston • @iheartmedia • @dirtywatermedia || ʙᴏsᴛᴏɴ ʙᴀɴɴᴇʀ ʙᴏᴜɴᴅ ||ʙᴀʀᴛᴇɴᴅᴇʀ||❤︎ ɾ㏂|| ɪɢ: ʙʀɪ.ᴍᴀʀɪᴇ.ᴅ || ᴛɪᴘs ғᴏʀ ᴄᴏɴᴛᴇɴᴛ ᴀᴘᴘʀᴇᴄɪᴀᴛᴇᴅ,False,2022-10-11 04:13:58+00:00,ONE.WEEK. ☘️ #Celtics #OpeningNight https://t.co/c28jcBAEBh,"['Celtics', 'OpeningNight']",Twitter for iPhone
64,Nick Coit,,"Sports Director @ABC6 in Providence, RI. Co-Host “Cordischi & Coit” on @1037WEEIFM. @EmersonCollege alum. Proud Pilgrim.",False,2022-10-11 04:00:31+00:00,".@ABC6: Report: Celtics Sign Former PC Friar A.J. Reeves To Exhibit 10 Deal #Celtics #BleedGreen #pcbb @PCFriarsmbb @ajreeves11  
https://t.co/4T64tHQo3j","['Celtics', 'BleedGreen', 'pcbb']",Twitter Web App
65,Boston Celtics Fans,,Boston Celtics Fan Page. NOT linked to Official Boston Celtics. #Boston #TeamCeltics #Celtics #CelticsTalk #CelticsNation #GreenRunsDeep #BostonCeltics,False,2022-10-11 03:43:00+00:00,"Celtics To Waive Luka Samanic, Sign A.J. Reeves #Celtics #TeamCeltics #CelticsTalk #CelticsNation https://t.co/N4l31iMkea","['Celtics', 'TeamCeltics', 'CelticsTalk', 'CelticsNation']",SocialBee.io v2
66,Love NBA,,NAB Fanbase,False,2022-10-11 03:17:02+00:00,"Certified Smoke: 2022-23 #NBA Season ...
 
https://t.co/uxNROGI6xk
 
#AllTheSmoke #AllTheSmokeFullEpisode #AnthonyDavis #ATS #BasketballVideos #BenSimmons #BostonCeltics #BrooklynNets #Celtics #DameLillard #DejounteMurray #ImeUdoka #JaylenBrown #JaysonTatum #KAWHILEONARD https://t.co/sP28ZJi0uL","['NBA', 'AllTheSmoke', 'AllTheSmokeFullEpisode']",love.nba
67,Boston Celtics Fans,,Boston Celtics Fan Page. NOT linked to Official Boston Celtics. #Boston #TeamCeltics #Celtics #CelticsTalk #CelticsNation #GreenRunsDeep #BostonCeltics,False,2022-10-11 02:59:00+00:00,Celtics sign A.J. Reeves to Exhibit 10 deal #Boston #TeamCeltics #Celtics #CelticsTalk https://t.co/bj4Y4bcEmt,"['Boston', 'TeamCeltics', 'Celtics', 'CelticsTalk']",SocialBee.io v2
