,user_name,user_location,user_description,user_verified,date,text,hashtags,source
20,Love NBA,,NAB Fanbase,False,2022-10-09 21:28:02+00:00,"What would a deal between the #Sacramento ...
 
https://t.co/LQgqH3IYVR
 
#Aew #Boxing #DloKc #DamienBarling #EasternConference #ESPN #Espn1320 #KennyCaraway #NBA #NFL #SacramentoKings #SoutheastDivision #Sports #SportsTalk #SportsTalkRadio #WashingtonWizards #Wrestling #Wwe https://t.co/vYJiApxkH3","['Sacramento', 'Aew', 'Boxing', 'DloKc', 'DamienBarling']",love.nba
21,Love NBA,,NAB Fanbase,False,2022-10-09 19:25:02+00:00,"Kristaps Porzingis after Washington Wizards practice 10/9/2022
 
https://t.co/juXxcO4D58
 
#EasternConference #HoopDistrict #NBA #SoutheastDivision #WashingtonWizards https://t.co/GGWV73ba6X",['EasternConference'],love.nba
22,Love NBA,,NAB Fanbase,False,2022-10-09 18:39:02+00:00,"Damn Brad... how many times you gonna get Covid??
 
https://t.co/1hFuXme7WI
 
#EasternConference #SoutheastDivision #WashingtonWizards https://t.co/SypyIFuuAz","['EasternConference', 'SoutheastDivision']",love.nba
23,Love NBA,,NAB Fanbase,False,2022-10-09 16:37:01+00:00,"[Charania] Wizards say Bradley Beal has entered COVID-19 health and safety protocols.
 
https://t.co/Z15UjuPTIH
 
#EasternConference #SoutheastDivision #WashingtonWizards https://t.co/HnjNsJlzjK",,love.nba
24,Love NBA,,NAB Fanbase,False,2022-10-09 12:51:02+00:00,"Washington Wizards vs Minnesota ...
 
https://t.co/dGeo8bsWD7
 
#202122NbaSeason #Basketball #EasternConference #LongFullGameHighlights #NbaFullGameHighlights #NbaHighlights #NBASeason #SoutheastDivision #WashingtonWizards #WashingtonWizardsVsMinnesotaTimberwolves2022 https://t.co/RAOEHdLJuT","['202122NbaSeason', 'Basketball', 'EasternConference']",love.nba
25,Love NBA,,NAB Fanbase,False,2022-10-09 06:10:02+00:00,"Washington #Wizards-2022 #Preseason Report #1
 
https://t.co/aNYFS0xsB7
 
#DanielGafford #EasternConference #NBA #NbaPreseason #SoutheastDivision #WashingtonWizards #WesUnseldJr https://t.co/iZ3cdrQpF1","['Wizards', 'Preseason', 'DanielGafford', 'EasternConference', 'NBA']",love.nba
26,Love NBA,,NAB Fanbase,False,2022-10-09 05:18:03+00:00,"Proof that Russell Westbrook is a good guy! #shorts (via Washington Wizards)
 
https://t.co/yOge4X7Wx1
 
#EasternConference #SoutheastDivision #WashingtonWizards https://t.co/sAOXdvhMah",['shorts'],love.nba
27,TalkBasket,Basketball World,"EuroLeague and FIBA media partner, all latest news from the NBA and the world of basketball. Get in touch at info@talkbasket.net",False,2022-10-09 04:39:34+00:00,Cory Kispert maintains positive vibes in recovery from ankle sprain: ‘I know I’ll be back sooner rather than later’ #CoryKispert #WashingtonWizards https://t.co/xaeLXZKoiV,,TalkBasket
28,Raw Chili,,,False,2022-10-08 18:28:03+00:00,"Coach on the Cover of the Johns Hopkins Magazine 🙌🏽 
 
https://t.co/GuHbsnsl1c
 
#Basketball #DC #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceSoutheastDivision #Washington #WashingtonWizards #Wizards https://t.co/2SoKQNPHrk","['Basketball', 'DC']",raw-chili
29,レイエス,UK,"🇵🇭| San Juan, Philippines
🌴| 18
🎨 | designer⚽️🏀👟
💬 | dm for business
 instagram | @reyesdesignz",False,2022-10-08 17:24:54+00:00,"Worn with good luck and longevity 🪶

#ruihachimura #hachimura #washingtonwizards #washington #wizards #dcaboveall #jumpman #teamjordan #airjordan #jordan36 #nba #nbadesign #nbaart #smsports https://t.co/TtuOvi7bd1","['ruihachimura', 'hachimura', 'washingtonwizards', 'washington', 'wizards', 'dcaboveall']",Twitter Web App
30,Love NBA,,NAB Fanbase,False,2022-10-08 13:45:02+00:00,"Practice Press: Wes Unseld Jr., Will Barton, and Monte Morris
 
https://t.co/SMpgvQPCv7
 
#Basketball #EasternConference #NBA #SoutheastDivision #WashingtonWizards https://t.co/NZcmjnpK01",['Basketball'],love.nba
31,Chuck,New York,"https://t.co/jzgKvzRfNP for daily trivia. https://t.co/yP2HdAjN8S for the Chuck app with live scores, custom sports news feed & real-time banter with your friends in one free app.",False,2022-10-08 13:01:34+00:00,"Best Chuckle fact from 10/7: Bradley Beal has a real shot at passing Elvin Hayes as the Wizards' all-time leading scorer this season.

More fun and a chance at winning a $100 gift card today &gt; https://t.co/7HD4T4lEgF

#PlayChuckle #NBA #Wizards #BradleyBeal #WashingtonWizards https://t.co/8aLYJJ3ti5",,Agorapulse app
32,Love NBA,,NAB Fanbase,False,2022-10-08 12:27:02+00:00,"Coach on the Cover of the Johns Hopkins Magazine 🙌🏽
 
https://t.co/f4qHAWlJeQ
 
#EasternConference #SoutheastDivision #WashingtonWizards https://t.co/YDg5Elt0rz",['EasternConference'],love.nba
33,Love NBA,,NAB Fanbase,False,2022-10-08 08:26:02+00:00,"The Wizards might suck #shorts
 
https://t.co/JNyvyfjQgz
 
#EasternConference #SoutheastDivision #WashingtonWizards https://t.co/yNk552I0z2","['shorts', 'EasternConference', 'SoutheastDivision', 'WashingtonWizards']",love.nba
34,TalkBasket,Basketball World,"EuroLeague and FIBA media partner, all latest news from the NBA and the world of basketball. Get in touch at info@talkbasket.net",False,2022-10-08 04:15:59+00:00,"Bradley Beal gets real on max contract signing with Washington, admits consideration on outside options and trade request #BradleyBeal #WashingtonWizards https://t.co/wrWeSGQuP9",,TalkBasket
35,TIM ZHU,"Boston, MA","All the https://t.co/I6spe4qxzq,NBA jerseys looking for wholesaler ,reseller with factory best price",False,2022-10-08 02:14:44+00:00,#WashingtonWizards #WashingtonWizardsjerseys #buffalobillsjerseys #bradleybeal #bradleybealjerseys #chicagobulls  for only 21 dollars if follow my page https://t.co/Xkdi1bC808 https://t.co/qorHNNl5TU,"['WashingtonWizards', 'WashingtonWizardsjerseys', 'buffalobillsjerseys', 'bradleybeal', 'bradleybealjerseys', 'chicagobulls']",Twitter Web App
36,Love NBA,,NAB Fanbase,False,2022-10-07 22:27:02+00:00,"Forgotten Washington Wizards? #shorts
 
https://t.co/c7OEyvROqy
 
#EasternConference #SoutheastDivision #WashingtonWizards https://t.co/Xq0jIgLGcz","['shorts', 'EasternConference', 'SoutheastDivision']",love.nba
37,Love NBA,,NAB Fanbase,False,2022-10-07 21:32:03+00:00,"i miss john:(
 
https://t.co/H9FsIb8WHm
 
#EasternConference #SoutheastDivision #WashingtonWizards https://t.co/gWfDGG1QFV","['EasternConference', 'SoutheastDivision', 'WashingtonWizards']",love.nba
38,Rob Parks Jr.,"Aventura, FL","NBA/NFL Columnist for https://t.co/ZnTsHIB6XI and https://t.co/HgJ6KkYAAJ @ProHoopsWriters Member/ @NABJ @WABJDC, Clinical Informatics Analyst",False,2022-10-07 14:00:57+00:00,"Washington Wizards: 4 Storylines From Media Day 2022 - FortyEightMinutes. ⁦@FortyEightMins⁩ ⁦@WashWizards⁩ by Yours Truly, ⁦@Rparksjr85⁩ #DCAboveAll #WashingtonWizards #NBA https://t.co/fHEIyqE81M",,Twitter for iPhone
39,Love NBA,,NAB Fanbase,False,2022-10-07 09:31:02+00:00,"#NBA Japan Games | Wizards x #NBA Cares
 
https://t.co/puc58hvg8c
 
#Basketball #EasternConference #SoutheastDivision #WashingtonWizards https://t.co/ReYLTCfmTT","['NBA', 'NBA', 'Basketball', 'EasternConference']",love.nba
40,Love NBA,,NAB Fanbase,False,2022-10-07 02:34:02+00:00,"Victor Wembanyma Posts Second-Straight 30-Point Game
 
https://t.co/ZJCAMp6eqd
 
#Basketball #EasternConference #GLeague #NBA #SoutheastDivision #WashingtonWizards https://t.co/c34S1varsy","['Basketball', 'EasternConference']",love.nba
41,Leaving For LA,Montreal,"Graphic Designer. Sports fanatic. Visit my shop: Posters, Prints, Frames, Phone cases, Puzzles, Pillows, Towels and more!",False,2022-10-06 20:30:00+00:00,"Shop #DCAboveAll frames, prints, posters, mugs, puzzles, phone cases and more @ &gt;&gt; https://t.co/vFhrDdaI2I &lt;&lt; #NBA #NBA75 #NBATwitter #WashingtonDC #WashingtonDC #WashingtonWizards #Wizards #wizardsunite","['DCAboveAll', 'NBA']",Twitter Web App
42,GotdemCards,your local card shop,"I have thousands of cards & I'm selling some to get some more. show me those cards
MJ Kobe & Trout is what it's really all about. Posting cards everyday",False,2022-10-06 19:48:45+00:00,"#WashingtonWizards 16 Card Team Lot #Wizards 

$6 OBO 

#Basketball #thehobby
#basketballcards #NBA #thehobby @HobbyRetweet_
#sportscards #sportscardsforsale
@JakeMc945
 @ILOVECOLLECTIN1 @MDRANSOM1 @sports_sell @CardboardEchoes @timscards1 https://t.co/19SWROtFA3","['WashingtonWizards', 'Wizards', 'Basketball', 'thehobby', 'basketballcards', 'NBA', 'thehobby']",Twitter for Android
43,Raw Chili,,,False,2022-10-06 10:51:05+00:00,"get well soon post stop and say get well soon Corey for a speedy recovery 
 
https://t.co/VP0jT03sPW
 
#Basketball #DC #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceSoutheastDivision #Washington #WashingtonWizards #Wizards https://t.co/04F1wl7Tf7",['Basketball'],raw-chili
44,Love NBA,,NAB Fanbase,False,2022-10-06 09:14:02+00:00,"Practice Press: Kyle Kuzma, Daniel Gafford, Wes Unseld Jr.
 
https://t.co/mPCmIyuj8F
 
#Basketball #EasternConference #NBA #SoutheastDivision #WashingtonWizards https://t.co/1sYFVvjDuA",['Basketball'],love.nba
45,Love NBA,,NAB Fanbase,False,2022-10-06 07:16:02+00:00,"get well soon post stop and say get well soon Corey for a speedy recovery
 
https://t.co/KnoxSC8vMc
 
#EasternConference #SoutheastDivision #WashingtonWizards https://t.co/g4Gj9QH8pT",,love.nba
46,sportofusa,"Washington, DC","Latest sport news, rumors and videos - NFL,NHL, MLB, NBA, MLS, Lacrosse, NASCAR https://t.co/u2DP8e6B1z",False,2022-10-05 21:10:13+00:00,"#DraymondGreen drops huge #JamesWiseman endorsement after shining preseason debut

More news: https://t.co/xWYzPrL88k

#GoldenStateWarriors #WashingtonWizards 
@Money23Green @warriors @WashWizards  #NBA #basketball https://t.co/gh7KGiuI77","['DraymondGreen', 'JamesWiseman']",sportofusa
47,Swaggy J,"Baton Rouge, LA",⭐️ Fashion is a way of life. Build your own brand.,False,2022-10-05 20:54:22+00:00,⭐️ It’s that time of the year again. What yal think? #KyleKuzma #Sweater #NBA #Trend #Explore #Fashion #Trend #Style #Runway #WashingtonWizards https://t.co/rwGQsGV9gi,"['KyleKuzma', 'Sweater', 'NBA', 'Trend', 'Explore', 'Fashion', 'Trend']",Twitter for iPhone
48,MyNextSeat,"Florida, USA",MyNextSeat is part of the WebPass Social Network a social media marketing agency,False,2022-10-05 20:38:10+00:00,#NBA #DenverNuggets #WashingtonWizards #DeMarcusCousins Three reasons why the Washington Wizards and free agent Demarcus Cousins are a good fit https://t.co/sMymmBk6Db,"['NBA', 'DenverNuggets', 'WashingtonWizards', 'DeMarcusCousins']",dlvr.it
49,Focus TV,DMV,Sports 📺 on @Roku & @YourDCTV from the folks at @FinestMagazine & @MyMindonSports | Ed Meyers:A DC Basketball Story available on @Roku | Podcast 🎙@iheartradio,False,2022-10-05 16:54:28+00:00,"Wizards guard/forward Corey Kispert will miss approximately 4-6 weeks due to a sprained left ankle. 

  #TheFocusTV #NBA #WashingtonWizards #DCFamily https://t.co/q5T4coj5GQ",['TheFocusTV'],Twitter for iPhone
50,Love NBA,,NAB Fanbase,False,2022-10-05 16:39:02+00:00,"We should’ve drafted 45 year old 6’9 Center TyTy Washington
 
https://t.co/pDajQyiEpu
 
#EasternConference #SoutheastDivision #WashingtonWizards https://t.co/t3qMqc6egG",['EasternConference'],love.nba
51,IYF Ky,,Just a guy who does youtube videos and music 🙂,False,2022-10-05 10:57:07+00:00,"Guys, Washington wizards are underrated #NBA #washingtonwizards","['NBA', 'washingtonwizards']",Twitter for Android
52,I AM ATHLETE,"Miami, FL",Business.Entertainment.Music.Sports. #BiggerThanAPodcast LIVE TOUR TICKETS ⬇️ NEW episodes every Monday @ 12 pm est 📺,False,2022-10-04 21:30:00+00:00,"NBA CHAMP @kylekuzma  WILL BE LIVE WITH US IN DC THIS THURSDAY 10/6  8 PM @CityWineryDC  !! 

Anyone in the DC area, come thru for a special sit down, 
TICKETS ALMOST SOLD OUT! 
#IAATour #KyleKuzma #WashingtonWizards 

Get your tickets here: https://t.co/eciD53VaLN https://t.co/VmXj7cvlWb",,Twitter Web App
53,Grette Heimlich,,"Kostenlose Single Kontakte leicht erreichbar finden und direkt verabreden 💝
⬇️⬇️⬇️",False,2022-10-04 19:20:36+00:00,"interesting_Ani, 43 💜
➡️Chat mit interesting_Ani 💬
https://t.co/EdOTYr21dw
#freizeitzentrum #washingtonwizards #nuttelacookies https://t.co/LpQIGNm8dg","['freizeitzentrum', 'washingtonwizards']",Twitter Web App
54,Raw Chili,,,False,2022-10-04 14:55:02+00:00,"#Wizards Draft Situation as a middle seed team 
 
https://t.co/Ai6JOnfCxt
 
#Basketball #DC #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceSoutheastDivision #Washington #WashingtonWizards https://t.co/pxwOT4d7kV","['Wizards', 'Basketball', 'DC']",raw-chili
55,Love NBA,,NAB Fanbase,False,2022-10-04 12:35:02+00:00,"Postgame Press: WAS vs. GSW - Rui Hachimura, Kristaps Pozingis and Wes Unseld Jr. (September 2)
 
https://t.co/rnexDw6XIH
 
#Basketball #EasternConference #NBA #SoutheastDivision #WashingtonWizards https://t.co/FMrdd5NdH7",,love.nba
56,Raw Chili,,,False,2022-10-04 01:39:06+00:00,"Johnny Davis Media Day Press Conference 
 
https://t.co/GfTxz4meFq
 
#Basketball #DC #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceSoutheastDivision #Washington #WashingtonWizards #Wizards https://t.co/oLrjQzIMAe","['Basketball', 'DC', 'NationalBasketballAssociation']",raw-chili
57,ProTrending,Los Angeles,"Style like a Pro™ | Where Fashion, Sports and E-Commerce Meet.",False,2022-10-03 23:39:07+00:00,"#WillBarton bringing his💧to the #WashingtonWizards this season styling while out in Japan in #LouisVuitton sunglasses &amp; sneakers, paired with an #EdHardy shirt, and #Amiri jeans for his first preseason game of the year. #protrending #stylelikeapro #nbastyle
(📷 @washwizards) https://t.co/hUQ0c2DmK3","['WillBarton', 'WashingtonWizards', 'LouisVuitton']",Twitter for iPhone
58,Love NBA,,NAB Fanbase,False,2022-10-03 18:32:02+00:00,"Kareem Abdul-Jabbar eviscerates Kyrie Irving
 
https://t.co/73tj1FFSuv
 
#EasternConference #SoutheastDivision #WashingtonWizards https://t.co/bA8PbPqgbs","['EasternConference', 'SoutheastDivision']",love.nba
59,Raw Chili,,,False,2022-10-03 13:50:05+00:00,"I am choosing violence this evening 
 
https://t.co/JmSiGGMB3E
 
#Basketball #DC #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceSoutheastDivision #Washington #WashingtonWizards #Wizards https://t.co/0unTwvhzYO","['Basketball', 'DC', 'NationalBasketballAssociation']",raw-chili
60,Love NBA,,NAB Fanbase,False,2022-10-03 07:21:02+00:00,"I am choosing violence this evening
 
https://t.co/mJpaZGkhZc
 
#EasternConference #SoutheastDivision #WashingtonWizards https://t.co/H6gIoSQmWz","['EasternConference', 'SoutheastDivision']",love.nba
61,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-11 16:10:45+00:00,"Kristaps Porzingis NBA highlights WIZARDS vs HORNETS 10-10-2022 PRESEASON https://t.co/e2hDUEmNrd

Follow us for more  highlights!!

#KristapsPorzingis #Kristaps #Porzingis #nbaPRESEASON #nbahighlights #basketball #washington #wizards #wizards https://t.co/CKzQNYEJxs",,Twitter Web App
62,Raw Chili,,,False,2022-10-11 10:22:02+00:00,"Post Game Thread: The #Washington #Wizards defeat The Charlotte Hornets 116-107 
 
https://t.co/B0qyyJ79Wf
 
#Basketball #DC #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceSoutheastDivision #WashingtonWizards https://t.co/nzVjKi0v2o","['Washington', 'Wizards']",raw-chili
63,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-11 09:15:54+00:00,"Rui Hachimura NBA highlights WIZARDS vs HORNETS 10-10-2022 PRESEASON https://t.co/dUiLcrEjRh

Follow us for more  highlights!!

#RuiHachimura #Rui #Hachimura #nbaPRESEASON #nbahighlights #basketball #washington #wizards #wizards",,Twitter Web App
64,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-11 09:06:12+00:00,"Jordan Goodwin NBA highlights WIZARDS vs HORNETS 10-10-2022 PRESEASON https://t.co/lR1wI9IYcv

Follow us for more  highlights!!

#JordanGoodwin #Jordan #Goodwin #nbaPRESEASON #nbahighlights #basketball #washington #wizards #wizards https://t.co/prvAbBON0Z",,Twitter Web App
65,Washington DC Sports,Washington DC,"WFT, Nationals, Wizards, Capitals, Hoyas, sports news and history.",False,2022-10-11 04:50:02+00:00,Washington Wizards vs Charlotte Hornets Full Game Highlights | Oct 10 | 2022 NBA Preseason #Washington #Wizards #NBA Video: https://t.co/4ZKkfbi2YV,"['Washington', 'Wizards']",RetroSeasons Washington DC
66,Washington DC Sports,Washington DC,"WFT, Nationals, Wizards, Capitals, Hoyas, sports news and history.",False,2022-10-11 04:10:02+00:00,"Wiz star Beal exits protocols, still out vs. Hornets #Washington #Wizards #NBA https://t.co/DS5TjrGjEe","['Washington', 'Wizards', 'NBA']",RetroSeasons Washington DC
67,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-11 03:36:05+00:00,"Will Barton NBA highlights WIZARDS vs HORNETS 10-10-2022 PRESEASON https://t.co/5DcSYgdmk6

Follow us for more  highlights!!

#WillBarton #Will #Barton #nbaPRESEASON #nbahighlights #basketball #washington #wizards #wizards https://t.co/G0O8S2SDKs",,Twitter Web App
68,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-11 03:25:50+00:00,"Kyle Kuzma NBA highlights WIZARDS vs HORNETS 10-10-2022 PRESEASON https://t.co/pObl4rlBv8

Follow us for more  highlights!!

#KyleKuzma #Kyle #Kuzma #nbaPRESEASON #nbahighlights #basketball #washington #wizards #wizards https://t.co/GZMTMgSmWx",,Twitter Web App
69,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-11 02:54:05+00:00,"Daniel Gafford NBA highlights WIZARDS vs HORNETS 10-10-2022 PRESEASON https://t.co/5tvb2Oui8w

Follow us for more  highlights!!

#DanielGafford #Daniel #Gafford #nbaPRESEASON #nbahighlights #basketball #washington #wizards #wizards",,Twitter Web App
70,Washington DC Sports,Washington DC,"WFT, Nationals, Wizards, Capitals, Hoyas, sports news and history.",False,2022-10-11 02:50:01+00:00,LaMelo Ball apparently went down with a left ankle injury vs. the Wizards. #Washington #Wizards #NBA Video: https://t.co/GkV74IX5wP,"['Washington', 'Wizards', 'NBA']",RetroSeasons Washington DC
71,Arabzies,United States,Your #1 source for Middle Eastern content & News,False,2022-10-10 22:15:57+00:00,NOW- The #Washington #Wizards have become the first National Basketball Association (NBA) franchise to launch #Arabic-language social media channels dedicated to their Arabic-speaking audiences.,"['Washington', 'Wizards']",Twitter for iPhone
72,Washington DC Sports,Washington DC,"WFT, Nationals, Wizards, Capitals, Hoyas, sports news and history.",False,2022-10-10 04:50:03+00:00,Practice Press: Wes Unseld Jr. and Kristaps Porzingis #Washington #Wizards #NBA Video: https://t.co/p3MuxZ6jrF,"['Washington', 'Wizards', 'NBA']",RetroSeasons Washington DC
73,Washington DC Sports,Washington DC,"WFT, Nationals, Wizards, Capitals, Hoyas, sports news and history.",False,2022-10-10 04:10:02+00:00,Wizards' Beal enters health and safety protocols #Washington #Wizards #NBA https://t.co/ixXk21dFpM,"['Washington', 'Wizards', 'NBA']",RetroSeasons Washington DC
