,user_name,user_location,user_description,user_verified,date,text,hashtags,source
10,Love NBA,,NAB Fanbase,False,2022-10-11 11:40:03+00:00,"Philadelphia 76ers vs. Cleveland Cavaliers Full ...
 
https://t.co/NrQGBagraW
 
#AndrewWiggins #AnthonyDavis #BenSimmons #BrooklynNets #CarmeloAnthony #CentralDivision #ChrisPaul #ClevelandCavaliers #DamianLillard #DevinBooker #DraymondGreen #DwightHoward #EasternConference https://t.co/oYqRRkfHd2","['AndrewWiggins', 'AnthonyDavis']",love.nba
11,Raw Chili,,,False,2022-10-11 11:16:04+00:00,"#Nets All Access Practice 
 
https://t.co/TdDTu3G7vC
 
#Basketball #Brooklyn #BrooklynNets #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceAtlanticDivision #NewYork #NewYorkCity https://t.co/82pH06gzmY","['Nets', 'Basketball', 'Brooklyn', 'BrooklynNets']",raw-chili
12,Love NBA,,NAB Fanbase,False,2022-10-11 08:57:03+00:00,"Kyrie Irving says the #Brooklyn ...
 
https://t.co/WOBGsuAMdn
 
#ADAMARMBRECHT #AtlanticDivision #BROOKLYNNBA #BrooklynNets #BrooklynNetsPodcast #CAMERONTHOMAS #DAYRONSHARPE #DougNorrie #EasternConference #JOEHARRIS #KESSLEREDWARDS #KevinDurant #KyrieIrving #LOCKEDONPODCAST https://t.co/qg3oMZqVsn","['Brooklyn', 'ADAMARMBRECHT', 'AtlanticDivision', 'BROOKLYNNBA']",love.nba
13,Love NBA,,NAB Fanbase,False,2022-10-11 03:17:02+00:00,"Certified Smoke: 2022-23 #NBA Season ...
 
https://t.co/uxNROGI6xk
 
#AllTheSmoke #AllTheSmokeFullEpisode #AnthonyDavis #ATS #BasketballVideos #BenSimmons #BostonCeltics #BrooklynNets #Celtics #DameLillard #DejounteMurray #ImeUdoka #JaylenBrown #JaysonTatum #KAWHILEONARD https://t.co/sP28ZJi0uL","['NBA', 'AllTheSmoke', 'AllTheSmokeFullEpisode']",love.nba
14,Love NBA,,NAB Fanbase,False,2022-10-11 00:11:02+00:00,"From #Greenville, NC to #Brooklyn: Day&amp;#39;Ron Sharpe&amp;#39;s #NBA Journey ...
 
https://t.co/q0iTFY73l6
 
#AtlanticDivision #Basketball #BenSimmons #BrooklynNets #DAYRONSHARPE #EasternConference #KevinDurant #KyrieIrving #NetsHighlights #NorthCarolina #Sports #STEVENASH #Unc https://t.co/JBuvzvX0MN","['Greenville', 'Brooklyn', 'NBA']",love.nba
15,Love NBA,,NAB Fanbase,False,2022-10-10 23:54:02+00:00,"The Brooklyn #Nets: Kevin Durant &amp; Kyrie Irving Issues (The REAL Story)
 
https://t.co/aAUdRUu7Xz
 
#AtlanticDivision #BenSimmons #BrooklynNets #BrooklynNetsNews #BrooklynNetsTrainingCamp #EasternConference #KevinDurant #KyrieIrving #NBAOnESPN #NetsTradeRumours https://t.co/ogNcZShFYb",['Nets'],love.nba
16,Love NBA,,NAB Fanbase,False,2022-10-10 23:11:02+00:00,"Golden State Warriors vs. Los ...
 
https://t.co/tsKK36WloO
 
#AndrewWiggins #AnthonyDavis #BenSimmons #BrooklynNets #CarmeloAnthony #ChrisPaul #DamianLillard #DevinBooker #DraymondGreen #DwightHoward #GIANNISANTETOKOUNMPO #GoldenStateWarriors #JamesHarden #JoelEmbiid https://t.co/jqhhencrao","['AndrewWiggins', 'AnthonyDavis', 'BenSimmons']",love.nba
17,Hat Crawler,,Crawling 300+ sites for new hat drops so you don’t have to. Links ⬇,False,2022-10-10 23:00:08+00:00,"BROOKLYN NETS 2T COLOR PACK 59FIFTY - GRAPHITE, RED, WHITE now available from ECAPSUNLIMITED

#newdrop #eighty8fits #capsunlimited #nba #brooklynnets #nets #wegohard #brooklyn #newyork #2t #color #pack #59fifty #graphite #red #white

https://t.co/AWJYxZuacQ","['newdrop', 'eighty8fits']",HatCrawler
18,Steph Banatte,NYC,,False,2022-10-10 22:29:08+00:00,"@RealCodyMallory An indictment of HC Steve Nash that Kevin Durant &amp; Kyrie Irving have taking Cam Thomas under there wing to develop him

Where's Nash coaching or coaching staff? 

Where? -- Please

#BrooklynNets #Nets #NetsLevel",,Twitter for Android
19,Love NBA,,NAB Fanbase,False,2022-10-10 22:07:02+00:00,"Three things Steve Nash, Ben Simmons ...
 
https://t.co/s6m2m4a9dd
 
#ADAMARMBRECHT #AtlanticDivision #BenSimmons #BROOKLYNNBA #BrooklynNets #BrooklynNetsPodcast #CAMERONTHOMAS #DAYRONSHARPE #DougNorrie #EasternConference #JOEHARRIS #KESSLEREDWARDS #KevinDurant #KyrieIrving https://t.co/uUEE9FeBhO","['ADAMARMBRECHT', 'AtlanticDivision', 'BenSimmons']",love.nba
20,Love NBA,,NAB Fanbase,False,2022-10-10 20:40:03+00:00,"Daily r/GoNets Discussion - October 10, 2022
 
https://t.co/OGctNR5cjB
 
#AtlanticDivision #BrooklynNets #EasternConference https://t.co/w1EHp3dKXe","['AtlanticDivision', 'BrooklynNets']",love.nba
21,MyNextSeat,"Florida, USA",MyNextSeat is part of the WebPass Social Network a social media marketing agency,False,2022-10-10 19:45:32+00:00,#NBA #BrooklynNets #SteveNash Nets fans boo Steve Nash at open practice https://t.co/DXB4MlxtsU,"['NBA', 'BrooklynNets', 'SteveNash']",dlvr.it
22,Love NBA,,NAB Fanbase,False,2022-10-10 19:11:02+00:00,"Timeline of JAMES HARDEN and the ...
 
https://t.co/ML5OWqtDWm
 
#Basketball #BrooklynNets #ChrisPaul #Commentary #Commentator #DarylMorey #Dom2k #Dom2kPodcast #DwightHoward #HoustonRockets #JameHardenKyrieIrving #JamesHarden #JamesHardenInterview #JamesHardenKevinDurant https://t.co/UGYnQjpkwS","['Basketball', 'BrooklynNets', 'ChrisPaul', 'Commentary']",love.nba
23,Love NBA,,NAB Fanbase,False,2022-10-10 18:30:02+00:00,"Kyrie Irving introduced at the #Nets’ #Practice at B ...
 
https://t.co/gg9DxhoNiw
 
#AtlanticDivision #Basketball #BrooklynNets #EasternConference #ESPNNBA #Highlights #KyrieIrving #NbaEspn #NbaHighlightsToday #NBAOnESPN #NetsPractice #PracticeInThePark #Sports #Viral https://t.co/XKxlUAv5ix","['Nets', 'Practice', 'AtlanticDivision', 'Basketball']",love.nba
24,Hype Dreams,U.S.A. ,Your #1 Source For All Things Hype,False,2022-10-10 17:26:24+00:00,"On Feet 👟

@KDTrey5 arrives to @BrooklynNets ‘Practice In The Park’ in @trvisXX AJ1 X Cactus Jack “Fragment” 1 Lows 🌵
#KD #BrooklynNets #Nets #TravisScott #Fragment #Jordan1 #Lows 
https://t.co/yu8c7Vy4cX",,Twitter for iPhone
25,Jay Jung,"New York, NY",https://t.co/zlN08fgRPk,False,2022-10-10 13:10:20+00:00,"What an amazing #practiceinthepark event, shout out to all the #nets fans for showing out, really made the event special.  Next up…opening night #brooklynnets #brooklynbridgepark #netsdj #nbadj https://t.co/pm4mxyWJCw","['practiceinthepark', 'nets']",Instagram
26,Notbtv,World wide,Welcome to the new hottest hiphop blog on the planet !!,False,2022-10-10 13:00:27+00:00,MY EXPERT OPINION EP#133: TONY YAYO &amp; UNCLE MURDA https://t.co/xjN8FdvTev @MATHHOFFA @TonyYayo @unclemurda #podcast #queens #BrooklynNets #brooklyn #blog #Video #trend #TrendingNow #NYCC #NewYork #California #LosAngeles #mondaythoughts #hiphop #rap #music @50cent #Atlanta #news,['podcast'],Twitter Web App
27,Love NBA,,NAB Fanbase,False,2022-10-10 12:55:02+00:00,"#Nets NEW ROSTER after DURANT ...
 
https://t.co/Q0Ens95D3b
 
#AtlanticDivision #BrooklynNets #BrooklynNetsLineup2023 #BrooklynNetsNews #BrooklynNetsNewsToday #BrooklynNetsOfficialLineup2022 #BrooklynNetsRoster2022 #BrooklynNetsRoster2023 #EasternConference #KevinDurant #NBA https://t.co/sYufAz3TyQ","['Nets', 'AtlanticDivision', 'BrooklynNets']",love.nba
28,HOOP,NYC,Official NBA Publication since 1973.,True,2022-10-10 12:22:28+00:00,"Amidst the blackdrop

#BrooklynNets https://t.co/e77T2vLYNn",['BrooklynNets'],Twitter for Android
29,Mr.crazynotsocrazy,"CRAZYTOWN, NYC",Active & Creative traveler belive in luck and faith yet be a asshole,False,2022-10-10 12:18:58+00:00,Best free stuff ever yesterday #PracticeInThePark #BrooklynNets https://t.co/MPRZYqumk9,"['PracticeInThePark', 'BrooklynNets']",Twitter for Android
30,Raw Chili,,,False,2022-10-10 06:13:02+00:00,"[Winfield] #Nets fans just booed Steve Nash when he was introduced at Practice in the Park. 
 
https://t.co/VChFbAgEZr
 
#Basketball #Brooklyn #BrooklynNets #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceAtlanticDivision #NewYork #NewYorkCity https://t.co/H40rav2G3s",['Nets'],raw-chili
31,Love NBA,,NAB Fanbase,False,2022-10-10 06:03:02+00:00,"Golden State Warriors vs. Los ...
 
https://t.co/ZSLV0glg4J
 
#AndrewWiggins #AnthonyDavis #BenSimmons #BrooklynNets #CarmeloAnthony #ChrisPaul #DamianLillard #DevinBooker #DraymondGreen #DwightHoward #GIANNISANTETOKOUNMPO #GoldenStateWarriors #JamesHarden #JoelEmbiid https://t.co/qvE2YSuQHu","['AndrewWiggins', 'AnthonyDavis', 'BenSimmons']",love.nba
32,Djossuppah Art,Black Lives Matter,"Sports, pop culture, memes. 🎨   email: djossuppahart@yahoo.com",False,2022-10-10 01:29:12+00:00,"#inktober day 9. Easy money sniper. 

#kevindurant #kd #easymoneysniper #slimreaper #basketball #basketballart #nba #nbaart #artist #art #sketch #ballpointpen #ballpointpenart #brooklyn #brooklynnets #djossuppah #djossuppahart https://t.co/qtBUk2Ukp6","['inktober', 'kevindurant', 'kd', 'easymoneysniper', 'slimreaper', 'basketball', 'basketballart', 'nba']",Twitter for iPhone
33,Love NBA,,NAB Fanbase,False,2022-10-10 00:10:03+00:00,"[Winfield] Nets fans just booed Steve Nash when he was introduced at Practice in the Park.
 
https://t.co/45yPSXIWgo
 
#AtlanticDivision #BrooklynNets #EasternConference https://t.co/RGDgbk2RM0",,love.nba
34,Love NBA,,NAB Fanbase,False,2022-10-09 23:57:01+00:00,"Indiana Pacers vs. New York Knicks Full Game ...
 
https://t.co/Vc6MFEAogz
 
#AndrewWiggins #AnthonyDavis #AtlanticDivision #BenSimmons #BrooklynNets #CarmeloAnthony #ChrisPaul #DamianLillard #DevinBooker #DraymondGreen #DwightHoward #EasternConference #GIANNISANTETOKOUNMPO https://t.co/4xnVcovcQe","['AndrewWiggins', 'AnthonyDavis']",love.nba
35,Barry Bradford,NY/LA,"Actor, Producer, Fulltime encourager of people and most importantly God's Son! A perfect faith will lift you above fear! https://t.co/vtQ50cqQUC",False,2022-10-09 23:24:58+00:00,"@BrooklynNets @KDTrey5 @KyrieIrving @BenSimmons25 Keep making a difference!
God bless you all!! #BrooklynNets #Brooklyn","['BrooklynNets', 'Brooklyn']",Twitter for iPhone
36,Keith McPherson,Jersey Shore ↔️ Jersey City,"1/4 of #MLBNOffBase, 🆕 show on @MLBNetwork! Night time host @WFAN660 🎙 positive energy 🔋 Brooklyn Nets fanalyst 🏀 @talkinnets ⚾️ blessed Yankee fan 🙏🏿⚡️",True,2022-10-09 23:20:28+00:00,NJ➡️BK! 🔟 years in NY! #BrooklynNets https://t.co/8FsbJazr2m,['BrooklynNets'],Twitter for iPhone
37,Talkin’ Nets,📞Voicemail: (201) 870-0461,"For the Brooklyn Nets Fans ! 🏀 memes clips gifs takes all things #NBA! 🎙 Podcast hosted by Nets fanalyst @keith_mcpherson. Our world, #NetsWorld! WE BACK",False,2022-10-09 23:09:17+00:00,KD for the kids 🖊 #BrooklynNets https://t.co/7IpiKCPCNi,['BrooklynNets'],Twitter for iPhone
38,Love NBA,,NAB Fanbase,False,2022-10-09 22:48:03+00:00,"[Boolin Sports] Nets having an outdoor practice at practice in the park
 
https://t.co/OYNRZuzeQm
 
#AtlanticDivision #BrooklynNets #EasternConference https://t.co/J9G1sFsMdb",,love.nba
39,Love NBA,,NAB Fanbase,False,2022-10-09 21:30:03+00:00,"Brooklyn Nets vs. Miami Heat ...
 
https://t.co/r7EhRJIFRV
 
#AndrewWiggins #AnthonyDavis #BenSimmons #BrooklynNets #CarmeloAnthony #ChrisPaul #DamianLillard #DevinBooker #DraymondGreen #DwightHoward #EasternConference #GIANNISANTETOKOUNMPO #GoldenStateWarriors #JamesHarden https://t.co/qvVXzmLXHo","['AndrewWiggins', 'AnthonyDavis', 'BenSimmons', 'BrooklynNets']",love.nba
40,Don Fluffles,"Fort Worth, TX",Custom Pixel Art Snapback Creator Brand new Game and Podcast streamer https://t.co/Xm0hjpreYD Purple URB Customs Unity Royalty Beauty,False,2022-10-09 21:17:26+00:00,"@rui_8mura inspired hat

#purpleurb #pixelart #art #fashion  #culture #nba #brooklyn #brooklynnets #nippon #japan #basketball https://t.co/pWwCX7hpBB","['purpleurb', 'pixelart', 'art', 'fashion', 'culture', 'nba', 'brooklyn', 'brooklynnets', 'nippon', 'japan']",Twitter for iPhone
41,〰️iL 🦂,,Just a passionate sports and entertainment fan.,False,2022-10-09 20:38:08+00:00,I support every time with exception of the #Nets they can go suck a frank! #BrooklynNets,"['Nets', 'BrooklynNets']",Twitter for iPhone
42,Love NBA,,NAB Fanbase,False,2022-10-09 20:24:04+00:00,"WE NEED To Talk About Kyrie Irving…
 
https://t.co/FMWcWKSKAS
 
#AtlanticDivision #BrooklynNets #BrooklynNetsKyrieIrvingHighlights #EasternConference #KyrieIrving #KyrieIrving2022Season #KyrieIrvingBestPlays #KyrieIrvingBrooklynHighlights #KyrieIrvingBrooklynNets https://t.co/nzIy2iQUlp","['AtlanticDivision', 'BrooklynNets']",love.nba
43,NetsJetsYanks OG,,"Die hard fan of the Nets, Jets & Yankees.",False,2022-10-09 18:52:55+00:00,"Practice In The Park.. Nets #BrooklynNets 

 https://t.co/3Si8UVXhZI",['BrooklynNets'],Twitter for iPhone
44,Love NBA,,NAB Fanbase,False,2022-10-09 18:24:02+00:00,"Kyrie Irving and #KD look Great at today&amp;#39;s ...
 
https://t.co/a9tBIKxhlN
 
#AtlanticDivision #BrooklynNets #BrooklynNetsTrainingCamp #EasternConference #KevinDurant #KyrieIrving #KyrieIrvingAndKD #KyrieIrvingAndKDLookGreatAtTodaysBrooklynNetsTrainingCamp #TrainingCamp https://t.co/YOewpbWToQ","['KD', 'AtlanticDivision', 'BrooklynNets']",love.nba
45,Love NBA,,NAB Fanbase,False,2022-10-09 17:12:02+00:00,"The Monty Show 756! Is Utah Jazz Star ...
 
https://t.co/5f6Qzwh6jK
 
#BIG10 #Big10Expansion #Big12 #BIG12Expansion #BIG12NotreDame #BIG12TVDeal #BrooklynNets #ChipotleUnion #DonovanMitchell #DonovanMitchellHeat #DonovanMitchellKnicks #DonovanMitchellTradeRumors #KevinDurant https://t.co/QmG8ssWbZL","['BIG10', 'Big10Expansion', 'Big12', 'BIG12Expansion']",love.nba
46,Collin Helwig,"New York, NY",Brooklyn Nets writer for @NetsDaily and @FanSided,False,2022-10-09 17:00:04+00:00,Here at #BrooklynNets practice at the park. Line was wrapped all the way around pier three by noon. Not bad for a team with “no fans.”,['BrooklynNets'],Twitter for iPhone
47,Love NBA,,NAB Fanbase,False,2022-10-09 16:14:02+00:00,"Brooklyn nets training 2022
 
https://t.co/FjgELEvn93
 
#AtlanticDivision #BrooklynNets #EasternConference https://t.co/7DS0a3KWXs","['AtlanticDivision', 'BrooklynNets', 'EasternConference']",love.nba
48,Steph Banatte,NYC,,False,2022-10-09 15:38:27+00:00,"@NetsDaily Former #Nets player's are telling the truth about the team chemistry &amp; lockeroom last year and people take there subtle jab as throwing shade - Please

Amare Stoudemire who was part of #BrooklynNets coaching staff threw sudtle jab at team

#NetsLevel #TogetherNets #NetsWorld",['Nets'],Twitter for Android
49,L Boogs 🍔,"Brooklyn, NY","👩🏻‍🔧smart hands IT Technician. #Sternshow, #BKN #NYG #NYY #NYR #PRL #foxforcefive _real down to Mars girl_ ANTI DAYLIGHT SAVINGS ☀️ #NetsWorld #bravoholic",False,2022-10-09 15:24:50+00:00,Anyone have extra practice in the park tix lemme know!! I missed any alerts and now have no tix 😣 #NetsWorld #brooklynnets #practiceinthepark,['NetsWorld'],Twitter for iPhone
50,Love NBA,,NAB Fanbase,False,2022-10-09 14:00:02+00:00,"Kevin Durant Is STAYING With The Brooklyn Nets!
 
https://t.co/7Eokx9HcL8
 
#AtlanticDivision #BrooklynNets #EasternConference https://t.co/qnf7lqOvnm","['AtlanticDivision', 'BrooklynNets']",love.nba
51,Lucilo Labrador Jr.,,2K MODDER,False,2022-10-09 11:58:35+00:00,"Day'ron Sharpe
 ""Samuel L Jackson""  :D 
for NBA2K23
Paid Request
-HD FACE TEX
-ON/OFF HEADBAND/FURY
-MULTIPLE SWITCH LOOK
-3 HAIRSTYLE
#aeomods 
#aegcfmods 
#SamuelLJackson 
#brooklynnets 
#dayronsharpe https://t.co/QcxayyS5Hh",,Instagram
52,Love NBA,,NAB Fanbase,False,2022-10-09 10:27:02+00:00,"Daily r/GoNets Discussion - October 09, 2022
 
https://t.co/Aj6BXjr9kg
 
#AtlanticDivision #BrooklynNets #EasternConference https://t.co/thxD6dbcRi","['AtlanticDivision', 'BrooklynNets']",love.nba
53,Love NBA,,NAB Fanbase,False,2022-10-09 06:21:02+00:00,"🚨 JUST CONFIRMED! The #Brooklyn #Nets Have S ...
 
https://t.co/Zwj7bmqezL
 
#2022NbaFreeAgency #AtlanticDivision #BROOKLYNNBA #BrooklynNets #BrooklynNets2022 #BrooklynNetsFreeAgency #BrooklynNetsFreeAgency2021 #BrooklynNetsFreeAgents #BrooklynNetsHighlights #BrooklynNetsNews https://t.co/WlSAAeVZFU","['Brooklyn', 'Nets', '2022NbaFreeAgency', 'AtlanticDivision']",love.nba
54,TalkBasket,Basketball World,"EuroLeague and FIBA media partner, all latest news from the NBA and the world of basketball. Get in touch at info@talkbasket.net",False,2022-10-09 05:10:19+00:00,"Kyrie Irving, Nets hoping to erase past issues and start new beginnings for next season #BrooklynNets #KyrieIrving https://t.co/ioYkxaM9t4","['BrooklynNets', 'KyrieIrving']",TalkBasket
55,Love NBA,,NAB Fanbase,False,2022-10-09 04:15:02+00:00,"Milwaukee Bucks vs. Atlanta ...
 
https://t.co/ofbBcqswiU
 
#AndrewWiggins #AnthonyDavis #AtlantaHawks #BenSimmons #BrooklynNets #CarmeloAnthony #ChrisPaul #DamianLillard #DevinBooker #DraymondGreen #DwightHoward #EasternConference #GIANNISANTETOKOUNMPO #GoldenStateWarriors https://t.co/1s6QTeV90o","['AndrewWiggins', 'AnthonyDavis', 'AtlantaHawks', 'BenSimmons']",love.nba
56,San,,Just a humble soul inhaling life as she goes ✨,False,2022-10-09 03:42:39+00:00,"@JAY_Z_Daily Jigggggaaaaa, whats my m:($&amp;/ F )$?6/2 name?! #JayZ #hov #BrooklynNets #brooklyn #nyc #rockawear #rockafellarecords","['JayZ', 'hov', 'BrooklynNets', 'brooklyn', 'nyc', 'rockawear', 'rockafellarecords']",Twitter for iPhone
57,Musclenpips_,"Brooklyn, NY",Been watching the NBA for over 20years 🇳🇬🇯🇲,False,2022-10-09 03:29:25+00:00,Nets Nation against the world #BrooklynNets https://t.co/MS2aUmlHHP,['BrooklynNets'],Twitter for iPhone
58,Love NBA,,NAB Fanbase,False,2022-10-09 01:38:02+00:00,"Brooklyn Nets Training Camp DAY 14 Highlights! Ben Simmons Continuing To IMPROVE!
 
https://t.co/zUNTayIQDC
 
#AtlanticDivision #BrooklynNets #EasternConference https://t.co/T4m4Ws5CLU",,love.nba
59,QCLoserQCSN,Buzz City,"Queen City Loser

Video Games: https://t.co/eW6XZyEJIg",False,2022-10-08 23:12:41+00:00,"Despite what's going on irl, in QCSN, the Brooklyn Nets came as a team and sweep LeBron and the Lakers to win their franchise first championship.

Winning on his own, Kevin Durant is the Finals MVP

#BrooklynNets #NBAChamps #NBAChampions #NBA2K #NBA2K22 #NBA2K23 #YouTube https://t.co/qBn7TCTADJ",,Twitter for Android
60,J. Khatri,New Jersey,america’s sweetheart • IG: @kickinitwithjkhatri,False,2022-10-08 23:06:33+00:00,Raffling off 4 tickets to practice in the park in Brooklyn. Lmk and it’s yours #brooklynnets,['brooklynnets'],Twitter for iPhone
61,Lucilo Labrador Jr.,,2K MODDER,False,2022-10-08 20:08:51+00:00,"Nicolas Claxton😎
for NBA2K23
PAID REQUEST!!!
-HD FACE TEXTURE
- 9 SWITCHING HAIR STYLE
#nicolasclaxton 
#brooklynnets 
#aegcfmods
#aeocfmodding https://t.co/NupaqB6LU0",['nicolasclaxton'],Instagram
62,MyNextSeat,"Florida, USA",MyNextSeat is part of the WebPass Social Network a social media marketing agency,False,2022-10-08 20:05:10+00:00,#CollegeFootball #BrooklynNets #OklahomaSooners #TexasLonghorns Kevin Durant taunts Oklahoma coach Brent Venables during 49-0 blowout loss to Texas https://t.co/QjMmtPkbku,"['CollegeFootball', 'BrooklynNets', 'OklahomaSooners', 'TexasLonghorns']",dlvr.it
63,Pedro Espinoza,,"Social Worker by day, Podcaster by night. Huge fan of all things film and sports! Host of #DoubleTake.",False,2022-10-08 19:40:08+00:00,"💥EPISODE 13 - Is Ben Simmons More Valuable to the Nets than Kyrie Irving?💥 This and more…

✅ Available wherever you get your podcasts 👍🏼 

#NBA #SheHulkAttorneyAtLaw #HouseOfTheDragonHBO #Daredevil #BrooklynNets 

Podcast Link: https://t.co/LdbUcq2mdW",,Twitter for iPhone
64,C.D. Scales🍀,Universe 7,🧑🏾‍🚀 Content Creator | Aspiring Voice Artist/Actor/Model/Producer - Training Enthusiast 4 @ProjectRock | @VaynerTalent Fanatic #TheOmniScalesPodcast 🛰🥷🏾,False,2022-10-08 19:16:24+00:00,#KyrieIrving says #BrooklynNets looking to change narrative - via @ESPN App #ESPN  https://t.co/dZJqy8HcVV,"['KyrieIrving', 'BrooklynNets', 'ESPN']",Twitter for iPhone
65,QCLoserQCSN,Buzz City,"Queen City Loser

Video Games: https://t.co/eW6XZyEJIg",False,2022-10-08 17:05:51+00:00,"LeBron James, Anthony Davis and the #Lakers are back in the #NBAFinals going against the red hot #Nets.

The Season 3 #NBA Finals is #live
 https://t.co/oIZ6zfpbdq

#LosAngelesLakers #BrooklynNets #LA #LakerNation #Brooklyn #KD #KyrieIrving #Kyrie #YouTube #NBA2K23 #NBA2K22","['Lakers', 'NBAFinals', 'Nets']",Twitter for Android
66,Steph Banatte,NYC,,False,2022-10-08 13:41:06+00:00,"@BLCity5 We are going fire Steve Nash as soon as we get rid of GM Sean Marks

Marks may find himself out GM job because of his assistance this farse of a coach be Head Coach of the #Nets

#NetsLevel #NetsNation #TogetherNets #BrooklynNets #FireSteveNash",,Twitter for Android
67,BIICold, Alabama,"IG: bIIsplashy  I talk a lotta shit and i swear i mean it all😂😂😁🤡
#father #teamdad #teamwde",False,2022-10-08 12:50:15+00:00,"#whodoyoucollect #thehobby
#Brooklynnets #ad
Check out 2021-22 PANINI IMPECCABLE ASIA CAMERON THOMAS ROOKIE PATCH AUTO /88 SEALED  https://t.co/Oog23oixjk #eBay via @eBay","['whodoyoucollect', 'thehobby', 'Brooklynnets', 'ad']",Twitter for Android
68,Common Edge,"New York, NY",Dedicated to reconnecting architecture and design to the broader public that it's supposed to serve.,False,2022-10-08 11:48:55+00:00,ICYMI: Another compromise in the name of fundraising? In honoring #JoeTsai the #MunicipalArtSociety conveniently forgets its crusade against #SuperTalls #TheAccidentalSkyline #BrooklynNets #BarclaysCenter @AYReport @jmassengale  https://t.co/IKYmi14C2V,"['JoeTsai', 'MunicipalArtSociety']",Twitter for iPhone
