,Unnamed: 0,user_name,user_location,user_description,user_verified,date,text,hashtags,source
136,136,Raw Chili,,,False,2022-10-06 09:53:04+00:00,"What y’all think about this? bleacher report/IG 
 
https://t.co/7xyF7vgGtW
 
#Basketball #NationalBasketballAssociation #NBA #NBAWesternConference #NBAWesternConferenceSouthwestDivision #SanAntonio #SanAntonioSpurs #Spurs #Texas https://t.co/dyDqE8aBku",['Basketball'],raw-chili
137,137,Love NBA,,NAB Fanbase,False,2022-10-06 06:40:03+00:00,"What y’all think about this? bleacher report/IG
 
https://t.co/mSfZqmpuwE
 
#SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/DBzytARuOJ","['SanAntonioSpurs', 'SouthwestDivision']",love.nba
138,138,Love NBA,,NAB Fanbase,False,2022-10-06 02:57:02+00:00,"5 Takeaways From Spurs Preseason Opener | Devin Vassell Tre Jones Rookies &amp; More | Spurs Vlog
 
https://t.co/z4A4daNttO
 
#SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/8CxSIRUPG6",,love.nba
139,139,Rob Trejo Jr,Rio Grande Valley - TX,"TX 6A HS 🏀Coach & Teacher | Digital Creator, Consultant & Producer | Spurs Content @Spurstubetv | Podcast & Video | Services For Hire #gospursgo",False,2022-10-06 00:30:50+00:00,"Who was more impressive, Tre Jones Or Isaiah Roby?

5 Takeaways From Spurs Preseason Opener | Devin Vassell Tre Jones Rookies &amp; More | Spurs Vlog

https://t.co/b2udWFLzBy

#spurs #sanantoniospurs #NBA #devinvassell #keldonjohnson #joshuaprimo #gospursgo #porvida",,Twitter Web App
140,140,GotdemCards,your local card shop,"I have thousands of cards & I'm selling some to get some more. show me those cards
MJ Kobe & Trout is what it's really all about. Posting cards everyday",False,2022-10-06 00:24:35+00:00,"The Admiral David Robinson 1998-99 Fleer Ultra Card #83 #SanAntonioSpurs #Spurs 

$3 OBO 

#basketballcards #NBA #thehobby @HobbyRetweet_
#sportscards #sportscardsforsale
@JakeMc945
 @ILOVECOLLECTIN1 @MDRANSOM1 @sports_sell @CardboardEchoes @timscards1 https://t.co/3rgyTPt8zI","['SanAntonioSpurs', 'Spurs', 'basketballcards', 'NBA']",Twitter for Android
141,141,GotdemCards,your local card shop,"I have thousands of cards & I'm selling some to get some more. show me those cards
MJ Kobe & Trout is what it's really all about. Posting cards everyday",False,2022-10-06 00:22:29+00:00,"TIM DUNCAN, 2005-06 Upper Deck #167 #SanAntonioSpurs

$3 OBO 

#basketballcards #NBA #thehobby @HobbyRetweet_
#sportscards #sportscardsforsale
@JakeMc945
 @ILOVECOLLECTIN1 @MDRANSOM1 @sports_sell @CardboardEchoes @timscards1 https://t.co/KWqfkmvJH6","['SanAntonioSpurs', 'basketballcards', 'NBA', 'thehobby']",Twitter for Android
142,142,Love NBA,,NAB Fanbase,False,2022-10-05 23:38:02+00:00,"San Antonio Spurs 50th #Anniversary Season #Announcement
 
https://t.co/fipQGmZHbV
 
#50thSeason #Basketball #Celebration #NBA #SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/2gGlYuzN1G","['Anniversary', 'Announcement', '50thSeason', 'Basketball']",love.nba
143,143,S.A. Professional Bartending School,"San Antonio, TX","Bartending School located in San Antonio, Tx. TWC Approved                Call 210-967-4600",False,2022-10-05 23:03:43+00:00,Call or Text to start your new career in Bartending! 🍸210-967-4600🍸 #sanantonio #satx #corpuschristitexas  #sanantoniotexas #sanantoniotx #sanantoniospurs #fyp #newbraunfels #utsa #alamocity #boerne #sanantoniophotographer #igsanantonio #sanantoniorealestate #downtownsanantonio https://t.co/zvjvDLoYtl,"['sanantonio', 'satx', 'corpuschristitexas']",Twitter for iPhone
144,144,Raw Chili,,,False,2022-10-05 21:37:01+00:00,"Tre Jones most underrated? 
 
https://t.co/41KpdngAn0
 
#Basketball #NationalBasketballAssociation #NBA #NBAWesternConference #NBAWesternConferenceSouthwestDivision #SanAntonio #SanAntonioSpurs #Spurs #Texas https://t.co/Py0PU7JxQS","['Basketball', 'NationalBasketballAssociation', 'NBA']",raw-chili
145,145,Love NBA,,NAB Fanbase,False,2022-10-05 19:03:02+00:00,"Immediately after watching Scoot v Victor
 
https://t.co/jZymVxpM99
 
#SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/xzApnLgqsk","['SanAntonioSpurs', 'SouthwestDivision']",love.nba
146,146,Love NBA,,NAB Fanbase,False,2022-10-05 16:05:02+00:00,"Oh snap 👀
 
https://t.co/28GRIO6sOv
 
#SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/BlAt47B6k4","['SanAntonioSpurs', 'SouthwestDivision', 'WesternConference']",love.nba
147,147,S.A. Professional Bartending School,"San Antonio, TX","Bartending School located in San Antonio, Tx. TWC Approved                Call 210-967-4600",False,2022-10-05 14:05:20+00:00,Call or Text💥210-967-4600💥 #sanantonio #texas #satx  #sanantoniotexas #sanantoniotx #sanantoniospurs #newbraunfels #tx #smallbusiness #utsa #alamocity #photography #boerne  #sanantoniophotographer #igsanantonio #sanantoniorealestate #downtownsanantonio https://t.co/8QCzcU5uIB,"['sanantonio', 'texas', 'satx', 'sanantoniotexas', 'sanantoniotx', 'sanantoniospurs', 'newbraunfels']",Twitter for iPhone
148,148,Raw Chili,,,False,2022-10-05 08:13:04+00:00,"Yumm! 
 
https://t.co/hIrjuFjkcM
 
#Basketball #NationalBasketballAssociation #NBA #NBAWesternConference #NBAWesternConferenceSouthwestDivision #SanAntonio #SanAntonioSpurs #Spurs #Texas https://t.co/QozftxdWLF","['Basketball', 'NationalBasketballAssociation', 'NBA', 'NBAWesternConference']",raw-chili
149,149,AFKenedy,,"Whether you’re new to exercising or a fitness pro, we’re here to provide you with personalized coaching and support inside and outside the club. Our professiona",False,2022-10-05 03:05:02+00:00,"We are excited to once again be Partnering with a FANTASTIC San Antonio Spur 🏀

There are still bays available.
Come get the SAS season going with Keldon Johnson's first Annual Launch Party!
https://t.co/uHJR0eMD30
GO SPURS GO!
#fantasticsams #sanantoniospurs #keldonjohnson https://t.co/z4jUqn7Lr8",,SOCi 
150,150,S.A. Professional Bartending School,"San Antonio, TX","Bartending School located in San Antonio, Tx. TWC Approved                Call 210-967-4600",False,2022-10-04 21:18:15+00:00,We ❤️ our students past &amp; present! Call or Text to be our next! ✅210-967-6400✅ #sanantonio #texas #satx #houston #sanantoniotexas #sanantoniotx #spurs #sanantoniospurs #newbraunfels #utsa #alamocity #boerne #sanantoniohairstylist #sanantoniophotographer #igsanantonio https://t.co/kLsCXexKMG,"['sanantonio', 'texas', 'satx', 'houston']",Twitter for iPhone
151,151,S.A. Professional Bartending School,"San Antonio, TX","Bartending School located in San Antonio, Tx. TWC Approved                Call 210-967-4600",False,2022-10-04 21:11:55+00:00,We ❤️ our students past &amp; present! Call or Text to be our next! ✅210-967-6400✅ #sanantonio #texas #satx #houston #sanantoniotexas #sanantoniotx #spurs #sanantoniospurs #newbraunfels #utsa #alamocity #boerne #sanantoniohairstylist #sanantoniophotographer #igsanantonio https://t.co/KCeb4vZfnW,"['sanantonio', 'texas', 'satx', 'houston']",Twitter for iPhone
152,152,Sunshine,"CA, HI, NV, OR, WA—BEST COAST!",Half dolphin. 🐬 Lazy Ironman. 🚴‍♂️ Quiet journalist. 📰 Published historian. 📚 College faculty. 📓 Lover of most things progressively Best Coast. 🇺🇸,False,2022-10-04 20:10:15+00:00,"NBA Tuesday: 2005 Awards Analysis, Volume II https://t.co/PEcZYcKVqX #dailymcplay #nba #nbahistory #NBA2005 #NBAFinals #NBAFinalsMVP #NBADPOY #timduncan #sanantoniospurs #benwallace #detroitpistons #tysonchandler #chicagobulls","['dailymcplay', 'nba', 'nbahistory', 'NBA2005']",Twitter Web App
153,153,S.A. Professional Bartending School,"San Antonio, TX","Bartending School located in San Antonio, Tx. TWC Approved                Call 210-967-4600",False,2022-10-04 13:36:05+00:00,Just saying! Call or Text ✅210-967-4600✅ Let’s talk about it!  #satx #sanantonio #texas #sanantoniotx #sanantoniotexas #atx #satxbloggers #alamocity  #sanantonioliving #newbraunfels #safoodie #downtownsanantonio  #utsa #sanantoniophotographer #sanantoniospurs https://t.co/6WDg1tDsJ0,"['satx', 'sanantonio', 'texas', 'sanantoniotx']",Twitter for iPhone
154,154,Love NBA,,NAB Fanbase,False,2022-10-04 13:29:02+00:00,"SPURS ROCKETS 10/2 Full Game
 
https://t.co/Q14Zpvcqjl
 
#SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/bzXhGu7aEt","['SanAntonioSpurs', 'SouthwestDivision', 'WesternConference']",love.nba
155,155,S.A. Professional Bartending School,"San Antonio, TX","Bartending School located in San Antonio, Tx. TWC Approved                Call 210-967-4600",False,2022-10-04 12:46:36+00:00,Call or Text 💥210-967-4600💥 #satx #sanantonio #texas #sanantoniotx #sanantoniotexas #atx #satxbloggers #alamocity #igsanantonio #austin #do #tx #sanantonioliving #newbraunfels #safoodie #downtownsanantonio #smallbusiness #utsa #houston #sanantoniophotographer #sanantoniospurs https://t.co/AcGbeNGjcm,"['satx', 'sanantonio', 'texas', 'sanantoniotx', 'sanantoniotexas', 'atx', 'satxbloggers', 'alamocity']",Twitter for iPhone
156,156,Lochie Everetts,,,False,2022-10-04 11:26:01+00:00,WHAT YOU SAYING @katyperry #saltshaker2010 #sanantoniospurs https://t.co/g0Ez4KaEcc,"['saltshaker2010', 'sanantoniospurs']",Twitter for iPhone
157,157,Love NBA,,NAB Fanbase,False,2022-10-04 08:16:02+00:00,"New San Antonio #Spurs ##HEB #Commercials of 2016 Ft. ...
 
https://t.co/l1kalmEWkU
 
#Best #DannyGreen #FunnyMoments #KAWHILEONARD #LaMarcusAlridge #ManuGinobili #NBA #PauGasol #SanAntonioSpurs #SouthwestDivision #SpursCommercials #TimDuncan #TonyParker #WesternConference https://t.co/3dw4LOcYIG","['Spurs', 'HEB', 'Commercials', 'Best', 'DannyGreen']",love.nba
158,158,Tokudaas,,"Fashion, Movie, Entertainment",False,2022-10-04 07:04:35+00:00,"NBA San Antonio Spurs 2D Tracksuits Jacket
Link to buy : https://t.co/vvV9T4Z7V5
#NBA #SanAntonioSpurs #GoSpursGo #PorVida https://t.co/gN9zLYDChl","['NBA', 'SanAntonioSpurs', 'GoSpursGo']",Twitter Web App
159,159,San Antonio Current,"San Antonio, TX",San Antonio's FREE alternative newsweekly. Editor-in-Chief @Sanford_Nowlin,False,2022-10-03 23:00:00+00:00,"Starline Costumes is best known for designing the mascots of the San Antonio Spurs and Missions sports teams. #SanAntonio #SATX #SanAntonioTX #Spurs #Texas #SanAntonioSpurs 

https://t.co/b6ZV2xVR0k",,TweetDeck
160,160,Love NBA,,NAB Fanbase,False,2022-10-03 20:45:02+00:00,"San Antonio Spurs vs Houston Rockets Full Highlights 4th QTR | NBA Season 2022-23 Preseason Week 1
 
https://t.co/KalOdKNz02
 
#SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/PQzHj9WdVN",,love.nba
161,161,Love NBA,,NAB Fanbase,False,2022-10-03 18:43:02+00:00,"Jeremy Sochan in San Antonio Spurs preseason debut
 
https://t.co/yazHiPqVzk
 
#SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/UR7tFgz2Cn","['SanAntonioSpurs', 'SouthwestDivision']",love.nba
162,162,Love NBA,,NAB Fanbase,False,2022-10-03 16:55:03+00:00,"NBA Season Preview: San Antonio Spurs
 
https://t.co/MihoRDs1ms
 
#GreggPopovich #NbaNewsSpurs #NbaSeasonPreview #NbaSeasonPreviewSanAntonioSpurs #NbaSeasonPreviewSpurs #NbaSpurs #SanAntonioSpurs #SanAntonioSpursBasketball #SanAntonioSpursNbaSeasonPreview #SanAntonioSpursNews https://t.co/0u9WldHrX6","['GreggPopovich', 'NbaNewsSpurs', 'NbaSeasonPreview']",love.nba
163,163,Love NBA,,NAB Fanbase,False,2022-10-03 14:24:02+00:00,"Bruno Fernando | Postgame | Houston Rockets Vs. San Antonio Spurs 10-2-2022
 
https://t.co/TsQOEt7CI8
 
#SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/lcdm8xyXBh",,love.nba
164,164,Love NBA,,NAB Fanbase,False,2022-10-03 12:58:03+00:00,"Stephen Silas | Postgame | Houston Rockets Vs. San Antonio Spurs 10-2-2022
 
https://t.co/o4gnDGBKCo
 
#SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/AGGS2E314r",,love.nba
165,165,Raw Chili,,,False,2022-10-03 12:55:03+00:00,"Post Game Thread: The Houston Rockets defeat The San Antonio #Spurs 134-96 
 
https://t.co/rXL6dKK3hD
 
#Basketball #NationalBasketballAssociation #NBA #NBAWesternConference #NBAWesternConferenceSouthwestDivision #SanAntonio #SanAntonioSpurs #Texas https://t.co/0dnn96POOw","['Spurs', 'Basketball']",raw-chili
166,166,Love NBA,,NAB Fanbase,False,2022-10-03 11:04:01+00:00,"Alperen Sengun | Postgame | Houston Rockets Vs. San Antonio Spurs 10-2-2022
 
https://t.co/CEtzHQPXG9
 
#SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/6hiZ1m4PdJ",,love.nba
167,167,Love NBA,,NAB Fanbase,False,2022-10-03 09:22:02+00:00,"JABARI SMITH JR DEBUT! Reacting To San Antonio Spurs vs Houston Rockets | 2022 NBA Preseason
 
https://t.co/nDMeAtFcse
 
#SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/jOCraqzQcB",,love.nba
168,168,Love NBA,,NAB Fanbase,False,2022-10-03 08:47:02+00:00,"Pop looked good in Houston
 
https://t.co/ygbfsXraqb
 
#SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/U8fbNxU9fT","['SanAntonioSpurs', 'SouthwestDivision', 'WesternConference']",love.nba
169,169,Love NBA,,NAB Fanbase,False,2022-10-03 06:49:02+00:00,"Post Game Thread: The Houston Rockets defeat The San Antonio Spurs 134-96
 
https://t.co/fs7oXUupNy
 
#SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/S4CdVNkxci",,love.nba
170,170,Love NBA,,NAB Fanbase,False,2022-10-03 05:22:01+00:00,"San Antonio Spurs vs Houston Rockets Full Highlights 3rd QTR | NBA Season 2022-23 Preseason Week 1
 
https://t.co/n0MTUlQdxc
 
#SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/ROudrpC2Z1",,love.nba
171,171,Love NBA,,NAB Fanbase,False,2022-10-03 03:36:03+00:00,"GG Jackson - he is going to South Carolina this year, predicted as high as 3 in 2023 draft. Reminder we could get this guy if we don't get the 1st or 2nd pick.
 
https://t.co/sFBHBPySMm
 
#SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/Sdmivzmmql",,love.nba
172,172,Andre' Alan,"Houston, TX","Real Estate Investor, Audi Brand Specialist, 1AM Music and Author",False,2022-10-03 03:16:12+00:00,#AvaDiva was all smiles with #HoustonRockets players #KevinPorterJr #JabariSmithJr and #JoshChristopher as the #Rockets got the preseason win over the #SanAntonioSpurs https://t.co/RZdVw1rC8y,"['AvaDiva', 'HoustonRockets', 'KevinPorterJr', 'JabariSmithJr', 'JoshChristopher']",Twitter for iPhone
173,173,JWAC,,Twitter Page for my YouTube JWAC ! Like subscribe and share! #1 Sports YouTube channel!,False,2022-10-03 02:27:30+00:00,"The @spurs lost a lot this offseason, but added 3 1sts rounders in the 2022 NBA Draft. They appear to be in full rebuild, but what is their ceiling this year? 

See here: https://t.co/D2CpOhfe9A

#NBA #NBAPreseason #Spurs #spurstalks #NBATwitter #SanAntonioSpurs #NBAMediaDay https://t.co/897V2lTXlB",,Twitter Web App
174,174,Best App,"Los Angeles, CA","⬇️ Download the #Best #App : https://t.co/XqjGm5wAoM
❤️ What's #Best Today ? 
💲 Discover, Share & Win the Best !",False,2022-10-03 00:54:32+00:00,"Share the #Best #basket-ball content
Download the Best #app : https://t.co/29sgyGIwF8
#basketball #bestbasketball #sanantoniospurs #antonio #spurs #finally #game #sports

https://t.co/3uity0llJf https://t.co/YSxxtrG9HB","['Best', 'basket', 'app', 'basketball', 'bestbasketball']",THEDOTBEST
175,175,.Best Top-Level Domain,,"🌐 Register your .Best #Domain → https://t.co/8O1iGgbMLH
❤️ Download the Best #App → https://t.co/1ON2gEL3Nv
🛡️ Protect your #Brand → https://t.co/hYeU8VMWmj
📰 Join the #Best #Revue → https://t.co/tKDez2061r",False,2022-10-03 00:54:25+00:00,"#Best of the day on https://t.co/MqmlMsmdvk
San Antonio Spurs - FINALLY IT’S GAME DAY
https://t.co/9gDw8xRnLE
#basket-ball #basketball #bestbasketball #sanantoniospurs #antonio #spurs #finally #game #sports",['Best'],BestTLDApp
176,176,.Best Top-Level Domain,,"🌐 Register your .Best #Domain → https://t.co/8O1iGgbMLH
❤️ Download the Best #App → https://t.co/1ON2gEL3Nv
🛡️ Protect your #Brand → https://t.co/hYeU8VMWmj
📰 Join the #Best #Revue → https://t.co/tKDez2061r",False,2022-10-03 00:54:23+00:00,"Download the Best #app to share your #Best #basket-ball content : https://t.co/3LwU9b70mg
#basketball #bestbasketball #sanantoniospurs #antonio #spurs #finally #game #sports

https://t.co/1G2k5uDwDt https://t.co/o86Yj7TCBZ","['app', 'Best', 'basket', 'basketball']",BestTLDApp
177,177,Best App,"Los Angeles, CA","⬇️ Download the #Best #App : https://t.co/XqjGm5wAoM
❤️ What's #Best Today ? 
💲 Discover, Share & Win the Best !",False,2022-10-03 00:54:17+00:00,"What's #Best on https://t.co/DVTf2jd2ZR ?
San Antonio Spurs - FINALLY IT’S GAME DAY
https://t.co/wHHL6Fgsqp
#basket-ball #basketball #bestbasketball #sanantoniospurs #antonio #spurs #finally #game #sports","['Best', 'basket']",THEDOTBEST
178,178,.Best Top-Level Domain,,"🌐 Register your .Best #Domain → https://t.co/8O1iGgbMLH
❤️ Download the Best #App → https://t.co/1ON2gEL3Nv
🛡️ Protect your #Brand → https://t.co/hYeU8VMWmj
📰 Join the #Best #Revue → https://t.co/tKDez2061r",False,2022-10-03 00:54:15+00:00,"Download the Best #app to share your #Best #basket-ball content : https://t.co/3LwU9b70mg
#basketball #bestbasketball #sanantoniospurs #antonio #spurs #finally #game #sports

https://t.co/3GfuQynlwO https://t.co/WuJv0NgnsK","['app', 'Best', 'basket', 'basketball']",BestTLDApp
179,179,Best App,"Los Angeles, CA","⬇️ Download the #Best #App : https://t.co/XqjGm5wAoM
❤️ What's #Best Today ? 
💲 Discover, Share & Win the Best !",False,2022-10-03 00:54:09+00:00,"Share the #Best #basket-ball content
Download the Best #app : https://t.co/29sgyGIwF8
#basketball #bestbasketball #sanantoniospurs #antonio #spurs #finally #game #sports

https://t.co/KQmbIzvkEe https://t.co/z5DWKcs1RW","['Best', 'basket', 'app', 'basketball', 'bestbasketball']",THEDOTBEST
180,180,CYRIL FREMONT,"Paris, France","✈️ #ceo .Best #Domains → https://t.co/BoJlg0gjSG
❤️ #creator Best #App → https://t.co/CGuTzGaZTY
📰 #curator Best #Revue → https://t.co/qOPWX45Vur
🌐 what's my #Best → https://t.co/dQ7I6WPjeF",False,2022-10-03 00:54:03+00:00,"What's #Best on https://t.co/VfZu3jgOen ?
San Antonio Spurs - FINALLY IT’S GAME DAY
https://t.co/kJb1AyxGtx
#basket-ball #basketball #bestbasketball #sanantoniospurs #antonio #spurs #finally #game #sports","['Best', 'basket']",BestTLD
181,181,Remember The Choco Taco,"San Antonio, Texas",@okayfinejamie / Free Safety,False,2022-10-02 23:13:37+00:00,"PSA you can watch the #spurs game on rockets dot com. Don't click watch now"" on top. Just scroll down a bit and it's there!  #SanAntonioSpurs https://t.co/tEK3B98EMO",['spurs'],Twitter Web App
182,182,Metjon Shehu,Albania,الله🎓 🔋Electronic Engineering 🎮 ⚽️ Real Madrid,False,2022-10-02 22:53:38+00:00,"Houston Rockets vs San Antonio Spurs
       ( 01:00 GMT+2 )
#HoustonRockets  #SanAntonioSpurs
#Gameday #NBA #NBAPreseason #NBAJapanGames  
#Live #LiveStream #basketball #Rockets #GoSpursGo #PorVida
       🏀Link ⬇️
https://t.co/mai3fy4EhE","['HoustonRockets', 'SanAntonioSpurs', 'Gameday', 'NBA']",Twitter Web App
183,183,Love NBA,,NAB Fanbase,False,2022-10-02 19:05:02+00:00,"Going back to where it all started 🙌 #keldonjohnson #Spurs #nba
 
https://t.co/pcOVs8K9Kk
 
#SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/26dqHiX0NY","['keldonjohnson', 'Spurs', 'nba', 'SanAntonioSpurs']",love.nba
184,184,Raw Chili,,,False,2022-10-02 16:28:03+00:00,"Keyonte George - He will be going to Baylor this year - some have him as high as 3rd. ... 
 
https://t.co/EMnoaLGA1O
 
#Basketball #NationalBasketballAssociation #NBA #NBAWesternConference #NBAWesternConferenceSouthwestDivision #SanAntonio #SanAntonioSpurs #Spurs #Texas https://t.co/WHx4Tu4xoS",,raw-chili
185,185,Love NBA,,NAB Fanbase,False,2022-10-02 11:36:03+00:00,"Giannis Wants To DISAPPEAR When Retires In Basketball 😱 | Clutch #shorts
 
https://t.co/87BQNQPaV0
 
#ClutchPoints #SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/AHyLopYOAT","['shorts', 'ClutchPoints']",love.nba
186,186,Love NBA,,NAB Fanbase,False,2022-10-02 11:03:03+00:00,"Keyonte George - He will be going to Baylor this year - some have him as high as 3rd. Reminder we can get this guy if we don't get the 1st or 2nd pick
 
https://t.co/wEsvSPvNgC
 
#SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/SwxwNXSTS9",,love.nba
187,187,Raw Chili,,,False,2022-10-02 09:21:02+00:00,"Giannis Antetokounmpo on his plans post-#Basketball career 
 
https://t.co/UUBgdWQpqX
 
#NationalBasketballAssociation #NBA #NBAWesternConference #NBAWesternConferenceSouthwestDivision #SanAntonio #SanAntonioSpurs #Spurs #Texas https://t.co/ySbt7CuNcE",['Basketball'],raw-chili
188,188,Love NBA,,NAB Fanbase,False,2022-10-02 07:37:02+00:00,"the San Antonio Spurs are looking Scary 👀 #shorts #nba
 
https://t.co/kRMIG2K08s
 
#SanAntonioSpurs #SouthwestDivision #WesternConference https://t.co/4uiUzMgZps","['shorts', 'nba', 'SanAntonioSpurs']",love.nba
189,189,Love NBA,,NAB Fanbase,False,2022-10-02 02:05:03+00:00,"The San Antonio #Spurs Are Playing Chess ...
 
https://t.co/pzZ7jLBoSX
 
#Basketball #GregPopovich #JeremySochan #NBA #RcBufford #SanAntonio #SanAntonioSpurs #SanAntonioSpursFans #SouthwestDivision #SpursChess #SpursDynasty #SpursFans #SpursNBA #TimDuncan #VictorWembanyama https://t.co/KEfPrGWmiH","['Spurs', 'Basketball', 'GregPopovich', 'JeremySochan']",love.nba
190,190,Love NBA,,NAB Fanbase,False,2022-10-01 22:39:03+00:00,"San Antonio Spurs Lonnie Walker Resign or Move On?
 
https://t.co/Pnq6Ddi3ss
 
#LonnieWalker #SanAntonioSpurs #SanAntonioSpursLonnieWalker #SouthwestDivision #SpursLonnieWalker #WesternConference https://t.co/raS7krNUz5","['LonnieWalker', 'SanAntonioSpurs']",love.nba
191,191,TJP,,"Beginner level content creator.
https://t.co/kHnSQkcrAl
https://t.co/ONRjBprCSM
https://t.co/tLWz0m1JAw
https://t.co/LGBLeKDyER",False,2022-10-01 19:28:50+00:00,REBUILDING THE SAN ANTONIO SPURS! (NBA 2K23 MyNBA) https://t.co/27aDT2zroM via @YouTube #NBA #NBA2K23 #basketball #sports #gaming #YouTuber #SanAntonioSpurs,"['NBA', 'NBA2K23', 'basketball']",Twitter Web App
192,192,Raw Chili,,,False,2022-10-01 18:50:01+00:00,"[Woj] After a nine-year pro career, Reggie Hearn is retiring to accept a job in the San Antonio #Spurs’ s ... 
 
https://t.co/eoFXRZEcSQ
 
#NationalBasketballAssociation #NBA #NBAWesternConference #NBAWesternConferenceSouthwestDivision #SanAntonio #SanAntonioSpurs #Texas https://t.co/tWxsvZSc3G",['Spurs'],raw-chili
193,193,Leaving For LA,Montreal,"Graphic Designer. Sports fanatic. Visit my shop: Posters, Prints, Frames, Phone cases, Puzzles, Pillows, Towels and more!",False,2022-10-01 18:32:00+00:00,"Shop #GoSpursGo  Frames, Puzzles, Prints, Phones Cases, Towels and more @ &gt;&gt; https://t.co/JGt9Hrdx9H &lt;&lt; #SanAntonioSpurs #SanAntonio #Spurs #spursnation  #NBA #basketball #NBAAllStar #NBA2K22 #NBATwitter #NBAonTNT #NBA75",['GoSpursGo'],Twitter Web App
194,194,NBA Players Highlights,,I gonna do NBA Players video highlights and upload on youtube and here,False,2022-10-09 07:26:01+00:00,"Isaiah Roby NBA highlights SPURS vs MAGIC 06-10-2022 PRESEASON https://t.co/ToEEDMPoXt

Follow us for more  highlights!!

#IsaiahRoby #Isaiah #Roby #nbaPRESEASON #nbahighlights #basketball #san #antonio #spurs",,Twitter Web App
195,195,NBA Players Highlights,,I gonna do NBA Players video highlights and upload on youtube and here,False,2022-10-09 07:16:21+00:00,"Tre Jones NBA highlights SPURS vs MAGIC 06-10-2022 PRESEASON https://t.co/cBpFPHsAZh

Follow us for more  highlights!!

#TreJones #Tre #Jones #nbaPRESEASON #nbahighlights #basketball #san #antonio #spurs https://t.co/Fzb8GK7zSG",,Twitter Web App
196,196,NBA Players Highlights,,I gonna do NBA Players video highlights and upload on youtube and here,False,2022-10-09 07:07:49+00:00,"Josh Richardson NBA highlights SPURS vs MAGIC 06-10-2022 PRESEASON https://t.co/smibpbic29

Follow us for more  highlights!!

#JoshRichardson #Josh #Richardson #nbaPRESEASON #nbahighlights #basketball #san #antonio #spurs https://t.co/hMUMSHf9oP",,Twitter Web App
197,197,NewsOnePlace.com,,"https://t.co/WWMmIk3wM3 is a News Aggregator, it gathers news all around the USA and the world for you, 24/7 automatically. All news in one place.",False,2022-10-09 03:09:00+00:00,(HUFFPOST):#San #Antonio Spurs Hold Open Practice With Kids At Uvalde School : Players lifted toddlers toward the basket during an event meant to brighten community members' spirits following the Uvalde school shooting. .. https://t.co/gH9qbsp8SP,"['San', 'Antonio']",Newsoneplace To Twitter
198,198,NBA Players Highlights,,I gonna do NBA Players video highlights and upload on youtube and here,False,2022-10-07 12:48:05+00:00,"Doug McDermott NBA highlights SPURS vs MAGIC 06-10-2022 PRESEASON https://t.co/UUfyM7g7Qy

Follow us for more  highlights!!

#DougMcDermott #Doug #McDermott #nbaPRESEASON #nbahighlights #basketball #san #antonio #spurs https://t.co/EaVtfGOdbj",,Twitter Web App
199,199,NBA Players Highlights,,I gonna do NBA Players video highlights and upload on youtube and here,False,2022-10-07 12:39:12+00:00,"Jakob Poeltl NBA highlights SPURS vs MAGIC 06-10-2022 PRESEASON https://t.co/O0MjPYFWsz

Follow us for more  highlights!!

#JakobPoeltl #Jakob #Poeltl #nbaPRESEASON #nbahighlights #basketball #san #antonio #spurs https://t.co/sHw4L6i0fZ",,Twitter Web App
200,200,免费直播-4,,,False,2022-10-07 00:38:05+00:00,"#NBA Preseason
San Antonio Spurs VS Orlando Magic Live Streaming Online 2022
#Orlando Magic VS #San Antonio Spurs LIVE STREAM     
📺📱GO LIVE LINK📱▶https://t.co/IXb50pKn6V
📺📱GO LIVE LINK📱▶https://t.co/IXb50pKn6V
https://t.co/yeHwhEqXnh
FDVFGDB","['NBA', 'Orlando', 'San']",Twitter Web App
201,201,免费直播-4,,,False,2022-10-07 00:38:02+00:00,"#NBA Preseason
San Antonio Spurs VS Orlando Magic Live Streaming Online 2022
#Orlando Magic VS #San Antonio Spurs LIVE STREAM     
📺📱GO LIVE LINK📱▶https://t.co/IXb50pKn6V
📺📱GO LIVE LINK📱▶https://t.co/IXb50pKn6V
https://t.co/yeHwhEqXnh
DFDV","['NBA', 'Orlando', 'San']",Twitter Web App
