,user_name,user_location,user_description,user_verified,date,text,hashtags,source
39,Cameron West,"Atlanta, GA","My nephew, Kingston, & my niece Charli are my 🌎. LeBron James is THE 🐐👑. Braves, Falcons, Hawks, and GT Yellow Jackets are my teams.",False,2022-10-09 13:31:22+00:00,"@NBA This @ATLHawks team is going to be SCARY with @TheTraeYoung, @DejounteMurray, @DreHunter, @jcollins20_, @CapelaClint, @LeaderOfHorde, @The_4th_Holiday, @JustHolla7, @BigO21_, @FSKPart3, etc. #TrueToAtlanta #AtlantaHawks",,Twitter for iPhone
40,Love NBA,,NAB Fanbase,False,2022-10-09 12:56:02+00:00,"The Atlanta Hawks WONT Make The #NBA Playoffs!! #shorts
 
https://t.co/e08q0l8anr
 
#AtlantaHawks #EasternConference #SoutheastDivision https://t.co/6EtjF0dty7","['NBA', 'shorts', 'AtlantaHawks']",love.nba
41,Love NBA,,NAB Fanbase,False,2022-10-09 11:58:02+00:00,"Draymond Green TRADE To The Atlanta ...
 
https://t.co/WWs9a1iWRv
 
#AtlantaHawks #DraymondGreenAtlantaHawks #DraymondGreenAtlantaHawksTrade #DraymondGreenFight #DraymondGreenJordanPoole #DraymondGreenJordanPooleAltercation #DraymondGreenJordanPooleFight #DraymondGreenPunch https://t.co/2qPg50cUCv","['AtlantaHawks', 'DraymondGreenAtlantaHawks']",love.nba
42,Love NBA,,NAB Fanbase,False,2022-10-09 11:04:02+00:00,"Atlanta Hawks vs Milwaukee Bucks - ...
 
https://t.co/dLN2XPZFsd
 
#2022NbaPreseason #20222023NBASeason #202223NBASeason #AtlantaHawks #AtlantaHawksVsMilwaukeeBucks2022 #Basketball #Ccbn #EasternConference #ExtendedHighlights #ExtendedNba #ExtendedNbaHighlights #HawksVsBucks https://t.co/y9Zr422xDj","['2022NbaPreseason', '20222023NBASeason']",love.nba
43,Love NBA,,NAB Fanbase,False,2022-10-09 08:40:02+00:00,"😤 Dejounte Murray showing that he knows how to get it done on both ends of the floor
 
https://t.co/jXyB2P1Utp
 
#AtlantaHawks #Basketball #EasternConference #NBA #SoutheastDivision https://t.co/jgjakBWIpq",,love.nba
44,Love NBA,,NAB Fanbase,False,2022-10-09 07:25:02+00:00,"Trae Young with that Preseason NUTMEG 👀
 
https://t.co/c94q8vW6Mo
 
#2022NbaPreseason #202223NBASeason #AtlantaHawks #AtlantaHawksVsMilwaukeeBucks2022 #Basketball #EasternConference #HawksVsBucks #HawksVsBucks2022 #LongFullGameHighlights #NbaFullGameHighlights #NbaHighlights https://t.co/d6H7lcw0vy","['2022NbaPreseason', '202223NBASeason']",love.nba
45,News18 Sports,India,"Bringing you live updates, breaking news, opinions and photos from the wide world of sport.",True,2022-10-09 07:23:13+00:00,"Atlanta Hawks beat 2021 NBA champions Milwaukee Bucks 118-109 in their second pre-season game in Abu Dhabi to add to their previous victory in the same fixture a couple of days ago

#NBA #AbuDhabi #AtlantaHawks #MilwaukeeBucks 

https://t.co/vm6vB92KnJ",,Twitter Web App
46,Love NBA,,NAB Fanbase,False,2022-10-09 07:01:02+00:00,"Been a Hawks fan for years, finally got to see my team play! Trae inspired a lot of kids in that building last night‼️
 
https://t.co/z7JeJ15otE
 
#AtlantaHawks #EasternConference #SoutheastDivision https://t.co/eJFttGyoll",,love.nba
47,The NBA celebrity,"California, USA","#thenbacelebrity

Subscribe to our channel for more: 
https://t.co/zVoihXfI6s

We just ain't hoopers  but we love the game",False,2022-10-09 06:02:54+00:00,"It is cold in Abu Dhabi y'all. Ice Trae blowing cold.

Full highlight:
https://t.co/kQuIBGsTaa

#NBA #NBAinAbuDhabi #IceTrae #traeyoung #hawks #Atlanta #AtlantaHawks #NBA2K23 #basketballhighlights https://t.co/2nEsh1tpLA","['NBA', 'NBAinAbuDhabi']",Twitter Web App
48,Love NBA,,NAB Fanbase,False,2022-10-09 05:27:02+00:00,"Hawks swing it and AJ Griffin knocks down ...
 
https://t.co/QZokf4cyzE
 
#AnthonyDavis #AtlantaHawks #BenSimmons #CarmeloAnthony #ChrisPaul #DamianLillard #DevinBooker #EasternConference #Giannis #JimmyButler #JoelEmbiid #KAWHILEONARD #KevinDurant #KlayThompson #KyrieIrving https://t.co/1HknS0IqEx","['AnthonyDavis', 'AtlantaHawks', 'BenSimmons']",love.nba
49,Love NBA,,NAB Fanbase,False,2022-10-09 04:52:03+00:00,"Trae 5 straight buckets
 
https://t.co/RcYndJQuhK
 
#AtlantaHawks #EasternConference #SoutheastDivision https://t.co/Ytiglflm02","['AtlantaHawks', 'EasternConference', 'SoutheastDivision']",love.nba
50,Love NBA,,NAB Fanbase,False,2022-10-09 04:15:02+00:00,"Milwaukee Bucks vs. Atlanta ...
 
https://t.co/ofbBcqswiU
 
#AndrewWiggins #AnthonyDavis #AtlantaHawks #BenSimmons #BrooklynNets #CarmeloAnthony #ChrisPaul #DamianLillard #DevinBooker #DraymondGreen #DwightHoward #EasternConference #GIANNISANTETOKOUNMPO #GoldenStateWarriors https://t.co/1s6QTeV90o","['AndrewWiggins', 'AnthonyDavis', 'AtlantaHawks', 'BenSimmons']",love.nba
51,Love NBA,,NAB Fanbase,False,2022-10-09 03:03:02+00:00,"Atlanta Hawks vs. Milwaukee ...
 
https://t.co/mivOP5Kj6G
 
#AnthonyDavis #AtlantaHawks #CarmeloAnthony #DeandreJordan #DwightHoward #EasternConference #FrankVogel #LebronJames #LosAngelesLakers #MalikMonk #NbaHighlights2022 #SoutheastDivision #TalenHortonTucker #TheAsylum https://t.co/AOcprFyRNv","['AnthonyDavis', 'AtlantaHawks', 'CarmeloAnthony']",love.nba
52,Love NBA,,NAB Fanbase,False,2022-10-09 02:19:02+00:00,"De’andre Hunter 21 Points FULL Highlights vs Bucks [10/8/22]
 
https://t.co/CEghl1Sq8A
 
#AtlantaHawks #EasternConference #SoutheastDivision https://t.co/oI3j88TguO",['AtlantaHawks'],love.nba
53,Love NBA,,NAB Fanbase,False,2022-10-09 01:26:02+00:00,"Atlanta Hawks vs. Milwaukee ...
 
https://t.co/5P3bTZH3KS
 
#AnthonyDavis #AtlantaHawks #CarmeloAnthony #DeandreJordan #DwightHoward #EasternConference #FrankVogel #LebronJames #LosAngelesLakers #MalikMonk #NbaHighlights2022 #SoutheastDivision #TalenHortonTucker #TheAsylum https://t.co/EDAIV4hhF4","['AnthonyDavis', 'AtlantaHawks', 'CarmeloAnthony']",love.nba
54,Raw Chili,,,False,2022-10-09 01:25:02+00:00,"#Hawks Sweep The Abu Dhabi Games 
 
https://t.co/IGqXnY8zap
 
#Atlanta #AtlantaHawks #Basketball #Georgia #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceSoutheastDivision https://t.co/CLrvs4AwQj","['Hawks', 'Atlanta', 'AtlantaHawks', 'Basketball', 'Georgia']",raw-chili
55,Love NBA,,NAB Fanbase,False,2022-10-09 00:35:02+00:00,"AJ’s about to win G-league MVP 😤
 
https://t.co/IqJwMmuhMk
 
#AtlantaHawks #EasternConference #SoutheastDivision https://t.co/xD3oGzBefD","['AtlantaHawks', 'EasternConference', 'SoutheastDivision']",love.nba
56,☾🅼 🅺☽,United Arab Emirates,"NOTHING IS TRUE EVERYTHING IS PERMITTED 🦅
🇦🇪",False,2022-10-08 20:59:55+00:00,"Beautiful NBA entertainment game
#NBAINABUDHABI
#fearthedeer
#AtlantaHawks https://t.co/7W5yifKrea https://t.co/0hir9smaqZ","['NBAINABUDHABI', 'fearthedeer', 'AtlantaHawks']",Twitter for Android
57,Gaga †,,Lady Gaga 🌈 Chromatica ⚔️💓 #StupidLove Snapchat; hamood_gaga 👻👻👻👻👻👻Instagram; hamoodhaji 📷 TikTok; hamoodhaji 🎥22 / 5 / 2017 Manchester 🥀🥀,False,2022-10-08 20:41:41+00:00,NBA game experience! 😍🏀⛹🏽‍♂️ #NBA #nbainabudhabi #AtlantaHawks #MilwaukeeBucks #AbuDhabi https://t.co/ak6qEjJrzr,"['NBA', 'nbainabudhabi', 'AtlantaHawks', 'MilwaukeeBucks', 'AbuDhabi']",Twitter for iPhone
58,Gulf News Sport,United Arab Emirates,"Breaking sports news from the UAE, Middle East & rest of the world. The region's leading English language newspaper for global Football, Cricket, Golf & more.",True,2022-10-08 20:14:52+00:00,"Young’s first-half shooting leads Hawks past Bucks 118-109 in Abu Dhabi. Scores 31 points, playing only in first half, to lead team to victory at Etihad Arena.

@imrantransam78 @gulf_news @nba #AtlantaHawks #traeyoung 
https://t.co/0Z9MjlTTr1",,TweetDeck
59,Love NBA,,NAB Fanbase,False,2022-10-08 20:06:02+00:00,"Dejounte Murray &amp; Trae Young Look DANGEROUS ...
 
https://t.co/u4HxwECuOL
 
#AtlHawks #Atlanta #AtlantaHawks #AtlantaHawksAbuDhabi #AtlantaHawksAnalysis #AtlantaHawksDejounteMurray #AtlantaHawksHighlights #AtlantaHawksNews #AtlantaHawksPreseason #AtlantaHawksPreseason2022 https://t.co/pv32Go5rOf","['AtlHawks', 'Atlanta', 'AtlantaHawks']",love.nba
60,DFS SPACE,,"#NBA #WNBA #NFL #draftkings #fanduel #dfs dfs. See youtube channel for Daily picks,videos.. #teamlowowned #thumbnailsquad #thedfsclub https://t.co/61KzIAQ6gY",False,2022-10-08 18:58:20+00:00,"My Atlanta Hawks looking good, even the young guys.. lets goooo. Go win #TrueToAtlanta #atlantahawks #atlhawks","['TrueToAtlanta', 'atlantahawks', 'atlhawks']",Twitter for Android
61,George Greenlee,"Atlanta, Ga","Disc Jockey, Video Disc Jockey, Artist, event Personality and former Backstreet resident dj....now working to make the world a better place thru music !!!",False,2022-10-08 18:46:55+00:00,Took the show on the road and it's a hit. HAWKS flying high. #atlantahawks #hawks #nba #treyyoung https://t.co/6GT2u2qnRb,"['atlantahawks', 'hawks', 'nba', 'treyyoung']",Instagram
62,Raw Chili,,,False,2022-10-08 18:42:02+00:00,"When you want to make a Trae Young toy but don’t have the license so you make a look a like a ... 
 
https://t.co/IKptaDaIp6
 
#Atlanta #AtlantaHawks #Basketball #Georgia #Hawks #NationalBasketballAssociation #NBA #NBAEasternConference #NBAEasternConferenceSoutheastDivision https://t.co/vW1f8A1fTp",,raw-chili
63,Amin Boxing Club,"Atlanta, GA",IG amin_boxing_club,False,2022-10-08 17:25:59+00:00,Trae young cooking 31 pts 6 ast in the first half #icetrae #traeyoung #atlantahawks,"['icetrae', 'traeyoung', 'atlantahawks']",Twitter for iPhone
64,Love NBA,,NAB Fanbase,False,2022-10-11 05:17:02+00:00,"The #Atlanta #Hawks Have Interest In Jae ...
 
https://t.co/h17ATQuGs8
 
#AtlantaHawks #AtlantaHawksAbuDhabi #AtlantaHawksAnalysis #AtlantaHawksDejounteMurray #AtlantaHawksHighlights #AtlantaHawksNews #AtlantaHawksPreseason #AtlantaHawksPreseason2022 #AtlantaHawksRebuild https://t.co/ZkzQHuNilL","['Atlanta', 'Hawks', 'AtlantaHawks', 'AtlantaHawksAbuDhabi']",love.nba
